,Adj Close,Close,Date,High,Low,Open,Volume,S&P 500 PE Ratio
2749,1089.19,1089.19,2010-02-01,1089.38,1073.89,1073.89,4077610000,18.91
2750,1073.87,1073.87,2010-01-29,1096.45,1071.59,1087.61,5412850000,19.083225806451612
2751,1084.53,1084.53,2010-01-28,1100.22,1078.46,1096.93,5452400000,19.140967741935484
2752,1097.5,1097.5,2010-01-27,1099.51,1083.11,1091.94,5319120000,19.198709677419355
2753,1092.17,1092.17,2010-01-26,1103.69,1089.86,1095.8,4731910000,19.256451612903227
2754,1096.78,1096.78,2010-01-25,1102.97,1092.4,1092.4,4481390000,19.314193548387095
2755,1091.76,1091.76,2010-01-22,1115.49,1090.18,1115.49,6208650000,19.48741935483871
2756,1116.48,1116.48,2010-01-21,1141.58,1114.84,1138.68,6874290000,19.545161290322582
2757,1138.04,1138.04,2010-01-20,1147.95,1129.25,1147.95,4810560000,19.60290322580645
2758,1150.23,1150.23,2010-01-19,1150.45,1135.77,1136.03,4724830000,19.660645161290322
2759,1136.03,1136.03,2010-01-15,1147.77,1131.39,1147.72,4758730000,19.891612903225806
2760,1148.46,1148.46,2010-01-14,1150.41,1143.8,1145.68,3915200000,19.949354838709677
2761,1145.68,1145.68,2010-01-13,1148.4,1133.18,1137.31,4170360000,20.00709677419355
2762,1136.22,1136.22,2010-01-12,1143.81,1131.77,1143.81,4716160000,20.064838709677417
2763,1146.98,1146.98,2010-01-11,1149.74,1142.02,1145.96,4255780000,20.12258064516129
2764,1144.98,1144.98,2010-01-08,1145.39,1136.22,1140.52,4389590000,20.295806451612904
2765,1141.69,1141.69,2010-01-07,1142.46,1131.32,1136.27,5270680000,20.353548387096772
2766,1137.14,1137.14,2010-01-06,1139.19,1133.95,1135.71,4972660000,20.411290322580644
2767,1136.52,1136.52,2010-01-05,1136.63,1129.66,1132.66,2491020000,20.469032258064516
2768,1132.99,1132.99,2010-01-04,1133.87,1116.56,1116.56,3991400000,20.526774193548388
2769,1115.1,1115.1,2009-12-31,1127.64,1114.81,1126.6,2076990000,20.73483870967742
2770,1126.42,1126.42,2009-12-30,1126.42,1121.94,1125.53,2277300000,20.76967741935484
2771,1126.2,1126.2,2009-12-29,1130.38,1126.08,1128.55,2491020000,20.804516129032258
2772,1127.78,1127.78,2009-12-28,1130.38,1123.51,1127.53,2716400000,20.839354838709678
2773,1126.48,1126.48,2009-12-24,1126.48,1121.08,1121.08,1267710000,20.978709677419353
2774,1120.59,1120.59,2009-12-23,1121.58,1116.0,1118.84,3166870000,21.013548387096773
2775,1118.02,1118.02,2009-12-22,1120.27,1114.51,1114.51,3641130000,21.048387096774192
2776,1114.05,1114.05,2009-12-21,1117.68,1105.31,1105.31,3977340000,21.083225806451612
2777,1102.47,1102.47,2009-12-18,1103.74,1093.88,1097.86,6325890000,21.18774193548387
2778,1096.08,1096.08,2009-12-17,1106.36,1095.88,1106.36,7615070000,21.22258064516129
2779,1109.18,1109.18,2009-12-16,1116.21,1107.96,1108.61,4829820000,21.25741935483871
2780,1107.93,1107.93,2009-12-15,1114.11,1105.35,1114.11,5045100000,21.29225806451613
2781,1114.11,1114.11,2009-12-14,1114.76,1107.84,1107.84,4548490000,21.32709677419355
2782,1106.41,1106.41,2009-12-11,1108.5,1101.34,1103.96,3791090000,21.43161290322581
2783,1102.35,1102.35,2009-12-10,1106.25,1098.69,1098.69,3996490000,21.466451612903228
2784,1095.95,1095.95,2009-12-09,1097.04,1085.89,1091.07,4115410000,21.501290322580648
2785,1091.94,1091.94,2009-12-08,1103.04,1088.61,1103.04,4748030000,21.536129032258064
2786,1103.25,1103.25,2009-12-07,1110.72,1100.83,1105.52,4103360000,21.570967741935483
2787,1105.98,1105.98,2009-12-04,1119.13,1096.52,1100.43,5781140000,21.675483870967742
2788,1099.92,1099.92,2009-12-03,1117.28,1098.74,1110.59,4810030000,21.710322580645162
2789,1109.24,1109.24,2009-12-02,1115.58,1105.29,1109.03,3941340000,21.74516129032258
2790,1108.86,1108.86,2009-12-01,1112.28,1098.89,1098.89,4249310000,21.78
2791,1095.63,1095.63,2009-11-30,1097.24,1086.25,1091.07,3895520000,22.004333333333335
2792,1091.49,1091.49,2009-11-27,1105.47,1083.74,1105.47,2362910000,22.677333333333333
2793,1110.63,1110.63,2009-11-25,1111.18,1104.75,1106.49,3036350000,23.126
2794,1105.65,1105.65,2009-11-24,1107.56,1097.63,1105.83,3700820000,23.350333333333335
2795,1106.24,1106.24,2009-11-23,1112.38,1094.86,1094.86,3827920000,23.574666666666666
2796,1091.38,1091.38,2009-11-20,1094.66,1086.81,1094.66,3751230000,24.247666666666667
2797,1094.9,1094.9,2009-11-19,1106.44,1088.4,1106.44,4178030000,24.472
2798,1109.8,1109.8,2009-11-18,1111.1,1102.7,1109.44,4293340000,24.696333333333335
2799,1110.32,1110.32,2009-11-17,1110.52,1102.19,1109.22,3824070000,24.92066666666667
2800,1109.3,1109.3,2009-11-16,1113.69,1094.13,1094.13,4565850000,25.145000000000003
2801,1093.48,1093.48,2009-11-13,1097.79,1085.33,1087.59,3792610000,25.818
2802,1087.24,1087.24,2009-11-12,1101.97,1084.9,1098.31,4160250000,26.042333333333335
2803,1098.51,1098.51,2009-11-11,1105.37,1093.81,1096.04,4286700000,26.26666666666667
2804,1093.01,1093.01,2009-11-10,1096.42,1087.4,1091.86,4394770000,26.491
2805,1093.08,1093.08,2009-11-09,1093.19,1072.31,1072.31,4460030000,26.715333333333334
2806,1069.3,1069.3,2009-11-06,1071.48,1059.32,1064.95,4277130000,27.388333333333335
2807,1066.63,1066.63,2009-11-05,1066.65,1047.3,1047.3,4848350000,27.61266666666667
2808,1046.5,1046.5,2009-11-04,1061.0,1045.15,1047.14,5635510000,27.837000000000003
2809,1045.41,1045.41,2009-11-03,1046.36,1033.94,1040.92,5487500000,28.061333333333334
2810,1042.88,1042.88,2009-11-02,1052.18,1029.38,1036.18,6202640000,28.285666666666668
2811,1036.19,1036.19,2009-10-30,1065.41,1033.38,1065.41,6512420000,29.388064516129035
2812,1066.11,1066.11,2009-10-29,1066.83,1043.69,1043.69,5595040000,29.82709677419355
2813,1042.63,1042.63,2009-10-28,1063.26,1042.19,1061.51,6600350000,30.266129032258064
2814,1063.41,1063.41,2009-10-27,1072.48,1060.62,1067.54,5337380000,30.70516129032258
2815,1066.95,1066.95,2009-10-26,1091.75,1065.23,1080.36,6363380000,31.144193548387097
2816,1079.6,1079.6,2009-10-23,1095.83,1075.49,1095.62,4767460000,32.461290322580645
2817,1092.91,1092.91,2009-10-22,1095.21,1074.31,1080.96,5192410000,32.90032258064516
2818,1081.4,1081.4,2009-10-21,1101.36,1080.77,1090.36,5616290000,33.33935483870968
2819,1091.06,1091.06,2009-10-20,1098.64,1086.16,1098.64,5396930000,33.778387096774196
2820,1097.91,1097.91,2009-10-19,1100.17,1086.48,1088.22,4619240000,34.21741935483871
2821,1087.68,1087.68,2009-10-16,1094.67,1081.53,1094.67,4894740000,35.534516129032255
2822,1096.56,1096.56,2009-10-15,1096.56,1086.41,1090.36,5369780000,35.97354838709677
2823,1092.02,1092.02,2009-10-14,1093.17,1078.68,1078.68,5406420000,36.41258064516129
2824,1073.19,1073.19,2009-10-13,1075.3,1066.71,1074.96,4320480000,36.851612903225806
2825,1076.19,1076.19,2009-10-12,1079.46,1071.63,1071.63,3710430000,37.29064516129032
2826,1071.49,1071.49,2009-10-09,1071.51,1063.0,1065.28,3763780000,38.60774193548387
2827,1065.48,1065.48,2009-10-08,1070.67,1060.03,1060.03,4988400000,39.04677419354839
2828,1057.58,1057.58,2009-10-07,1058.02,1050.1,1053.65,4238220000,39.4858064516129
2829,1054.72,1054.72,2009-10-06,1060.55,1042.02,1042.02,5029840000,39.92483870967742
2830,1040.46,1040.46,2009-10-05,1042.58,1025.92,1026.87,4313310000,40.36387096774193
2831,1025.21,1025.21,2009-10-02,1030.6,1019.95,1029.71,5583240000,41.68096774193548
2832,1029.85,1029.85,2009-10-01,1054.91,1029.45,1054.91,5791450000,42.12
2833,1057.08,1057.08,2009-09-30,1063.4,1046.47,1061.02,5998860000,43.492666666666665
2834,1060.61,1060.61,2009-09-29,1069.62,1057.83,1063.69,4949900000,44.86533333333333
2835,1062.98,1062.98,2009-09-28,1065.13,1045.38,1045.38,3726950000,46.238
2836,1044.38,1044.38,2009-09-25,1053.47,1041.17,1049.48,4507090000,50.355999999999995
2837,1050.78,1050.78,2009-09-24,1066.29,1045.85,1062.56,5505610000,51.72866666666666
2838,1060.87,1060.87,2009-09-23,1080.15,1060.39,1072.69,5531930000,53.10133333333333
2839,1071.66,1071.66,2009-09-22,1073.81,1066.35,1066.35,5246600000,54.474
2840,1064.66,1064.66,2009-09-21,1067.28,1057.46,1067.14,4615280000,55.846666666666664
2841,1068.3,1068.3,2009-09-18,1071.52,1064.27,1066.6,5607970000,59.96466666666666
2842,1065.49,1065.49,2009-09-17,1074.77,1061.2,1067.87,6668110000,61.33733333333333
2843,1068.76,1068.76,2009-09-16,1068.76,1052.87,1053.99,6793530000,62.709999999999994
2844,1052.63,1052.63,2009-09-15,1056.04,1043.42,1049.03,6185620000,64.08266666666667
2845,1049.34,1049.34,2009-09-14,1049.74,1035.0,1040.15,4979610000,65.45533333333333
2846,1042.73,1042.73,2009-09-11,1048.18,1038.4,1043.92,4922600000,69.57333333333332
2847,1044.14,1044.14,2009-09-10,1044.14,1028.04,1032.99,5191380000,70.946
2848,1033.37,1033.37,2009-09-09,1036.34,1023.97,1025.36,5202550000,72.31866666666666
2849,1025.39,1025.39,2009-09-08,1026.07,1018.67,1018.67,5235160000,73.69133333333333
2850,1016.4,1016.4,2009-09-04,1016.48,1001.65,1003.84,4097370000,79.182
2851,1003.24,1003.24,2009-09-03,1003.43,992.25,996.12,4624280000,80.55466666666666
2852,994.75,994.75,2009-09-02,1000.34,991.97,996.07,5842730000,81.92733333333334
2853,998.04,998.04,2009-09-01,1028.45,996.28,1019.52,6862360000,83.3
2854,1020.62,1020.62,2009-08-31,1025.21,1014.62,1025.21,5004560000,83.61129032258064
2855,1028.93,1028.93,2009-08-28,1039.47,1023.13,1031.62,5785780000,84.54516129032258
2856,1030.98,1030.98,2009-08-27,1033.33,1016.2,1027.81,5785880000,84.85645161290323
2857,1028.12,1028.12,2009-08-26,1032.47,1021.57,1027.35,5080060000,85.16774193548387
2858,1028.0,1028.0,2009-08-25,1037.75,1026.21,1026.63,5768740000,85.47903225806452
2859,1025.57,1025.57,2009-08-24,1035.82,1022.48,1026.59,6302450000,85.79032258064515
2860,1026.13,1026.13,2009-08-21,1027.59,1009.06,1009.06,5885550000,86.72419354838709
2861,1007.37,1007.37,2009-08-20,1008.92,996.39,996.41,4893160000,87.03548387096774
2862,996.46,996.46,2009-08-19,999.61,980.62,986.88,4257000000,87.34677419354838
2863,989.67,989.67,2009-08-18,991.2,980.62,980.62,4198970000,87.65806451612903
2864,979.73,979.73,2009-08-17,998.18,978.51,998.18,4088570000,87.96935483870968
2865,1004.09,1004.09,2009-08-14,1012.6,994.6,1012.23,4940750000,88.90322580645162
2866,1012.73,1012.73,2009-08-13,1013.14,1000.82,1005.86,5250660000,89.21451612903226
2867,1005.81,1005.81,2009-08-12,1012.78,993.36,994.0,5498170000,89.52580645161291
2868,994.35,994.35,2009-08-11,1005.77,992.4,1005.77,5773160000,89.83709677419355
2869,1007.1,1007.1,2009-08-10,1010.12,1000.99,1008.89,5406080000,90.1483870967742
2870,1010.48,1010.48,2009-08-07,1018.0,999.83,999.83,6827090000,91.08225806451613
2871,997.08,997.08,2009-08-06,1008.0,992.49,1004.06,6753380000,91.39354838709677
2872,1002.72,1002.72,2009-08-05,1006.64,994.31,1005.41,7242120000,91.70483870967742
2873,1005.65,1005.65,2009-08-04,1007.12,996.68,1001.41,5713700000,92.01612903225806
2874,1002.63,1002.63,2009-08-03,1003.61,990.22,990.22,5603440000,92.32741935483871
2875,987.48,987.48,2009-07-31,993.18,982.85,986.8,5139070000,93.23774193548388
2876,986.75,986.75,2009-07-30,996.68,976.01,976.01,6035180000,93.52548387096775
2877,975.15,975.15,2009-07-29,977.76,968.65,977.66,5178770000,93.81322580645161
2878,979.62,979.62,2009-07-28,982.35,969.35,981.48,5490350000,94.10096774193549
2879,982.18,982.18,2009-07-27,982.49,972.29,978.63,4631290000,94.38870967741936
2880,979.26,979.26,2009-07-24,979.79,965.95,972.16,4458300000,95.25193548387097
2881,976.29,976.29,2009-07-23,979.42,953.27,954.07,5761650000,95.53967741935485
2882,954.07,954.07,2009-07-22,959.83,947.75,953.4,4634100000,95.82741935483871
2883,954.58,954.58,2009-07-21,956.53,943.22,951.97,5309300000,96.11516129032259
2884,951.13,951.13,2009-07-20,951.62,940.99,942.07,4853150000,96.40290322580645
2885,940.38,940.38,2009-07-17,941.89,934.65,940.56,5141380000,97.26612903225806
2886,940.74,940.74,2009-07-16,943.96,927.45,930.17,4898640000,97.55387096774194
2887,932.68,932.68,2009-07-15,933.95,910.15,910.15,5238830000,97.84161290322581
2888,905.84,905.84,2009-07-14,905.84,896.5,900.77,4149030000,98.12935483870969
2889,901.05,901.05,2009-07-13,901.05,875.32,879.57,4499440000,98.41709677419355
2890,879.13,879.13,2009-07-10,883.57,872.81,880.03,3912080000,99.28032258064516
2891,882.68,882.68,2009-07-09,887.86,878.45,881.28,4347170000,99.56806451612904
2892,879.56,879.56,2009-07-08,886.8,869.32,881.9,5721780000,99.8558064516129
2893,881.03,881.03,2009-07-07,898.6,879.93,898.6,4673300000,100.14354838709679
2894,898.72,898.72,2009-07-06,898.72,886.36,894.27,4712580000,100.43129032258065
2895,896.42,896.42,2009-07-02,921.24,896.42,921.24,3931000000,101.58225806451614
2896,923.33,923.33,2009-07-01,931.92,920.82,920.82,3919400000,101.87
2897,919.32,919.32,2009-06-30,930.01,912.86,927.15,4627570000,102.58500000000001
2898,927.23,927.23,2009-06-29,927.99,916.18,919.86,4211760000,103.30000000000001
2899,918.9,918.9,2009-06-26,922.0,913.03,918.84,6076660000,105.44500000000001
2900,920.26,920.26,2009-06-25,921.42,896.27,899.45,4911240000,106.16
2901,900.94,900.94,2009-06-24,910.85,896.31,896.31,4636720000,106.875
2902,895.1,895.1,2009-06-23,898.69,888.86,893.46,5071020000,107.59
2903,893.04,893.04,2009-06-22,918.13,893.04,918.13,4903940000,108.305
2904,921.23,921.23,2009-06-19,927.09,915.8,919.96,5713390000,110.45
2905,918.37,918.37,2009-06-18,921.93,907.94,910.86,4684010000,111.16499999999999
2906,910.71,910.71,2009-06-17,918.44,903.78,911.89,5523650000,111.88
2907,911.97,911.97,2009-06-16,928.0,911.6,925.6,4951200000,112.595
2908,923.72,923.72,2009-06-15,942.45,919.65,942.45,4697880000,113.31
2909,946.21,946.21,2009-06-12,946.3,935.66,943.44,4528120000,115.455
2910,944.89,944.89,2009-06-11,956.23,939.04,939.04,5500840000,116.17
2911,939.15,939.15,2009-06-10,949.77,927.97,942.73,5379420000,116.88499999999999
2912,942.43,942.43,2009-06-09,946.92,936.15,940.35,4439950000,117.6
2913,939.14,939.14,2009-06-08,946.33,926.44,938.12,4483430000,118.315
2914,940.09,940.09,2009-06-05,951.69,934.13,945.67,5277910000,120.46
2915,942.46,942.46,2009-06-04,942.47,929.32,932.49,5352890000,121.175
2916,931.76,931.76,2009-06-03,942.51,923.85,942.51,5323770000,121.89
2917,944.74,944.74,2009-06-02,949.38,938.46,942.87,5987340000,122.60499999999999
2918,942.87,942.87,2009-06-01,947.77,923.26,923.26,6370440000,123.32
2919,919.14,919.14,2009-05-29,920.02,903.56,907.02,6050420000,123.35967741935484
2920,906.83,906.83,2009-05-28,909.45,887.6,892.96,5738980000,123.37290322580644
2921,893.06,893.06,2009-05-27,913.84,891.87,909.95,5698800000,123.38612903225805
2922,910.33,910.33,2009-05-26,911.76,881.46,887.0,5667050000,123.39935483870967
2923,887.0,887.0,2009-05-22,896.65,883.75,888.68,5155320000,123.45225806451613
2924,888.33,888.33,2009-05-21,900.42,879.61,900.42,6019840000,123.46548387096774
2925,903.47,903.47,2009-05-20,924.6,901.37,908.62,8205060000,123.47870967741935
2926,908.13,908.13,2009-05-19,916.39,905.22,909.67,6616270000,123.49193548387096
2927,909.71,909.71,2009-05-18,910.0,886.07,886.07,5702150000,123.50516129032258
2928,882.88,882.88,2009-05-15,896.97,878.94,892.76,5439720000,123.54483870967742
2929,893.07,893.07,2009-05-14,898.36,882.52,884.24,6134870000,123.55806451612904
2930,883.92,883.92,2009-05-13,905.4,882.8,905.4,7091820000,123.57129032258065
2931,908.35,908.35,2009-05-12,915.57,896.46,910.52,6871750000,123.58451612903225
2932,909.24,909.24,2009-05-11,922.99,908.68,922.99,6150600000,123.59774193548387
2933,929.23,929.23,2009-05-08,930.17,909.03,909.03,8163280000,123.63741935483871
2934,907.39,907.39,2009-05-07,929.58,901.36,919.58,9120100000,123.65064516129033
2935,919.53,919.53,2009-05-06,920.28,903.95,903.95,8555040000,123.66387096774194
2936,903.8,903.8,2009-05-05,907.7,897.34,906.1,6882860000,123.67709677419356
2937,907.24,907.24,2009-05-04,907.85,879.21,879.21,7038840000,123.69032258064516
2938,877.52,877.52,2009-05-01,880.48,866.1,872.74,5312170000,123.73
2939,872.81,872.81,2009-04-30,888.7,868.51,876.59,6862540000,123.60066666666667
2940,873.64,873.64,2009-04-29,882.06,856.85,856.85,6101620000,123.47133333333333
2941,855.16,855.16,2009-04-28,864.48,847.12,854.48,6328000000,123.342
2942,857.51,857.51,2009-04-27,868.83,854.65,862.82,5613460000,123.21266666666666
2943,866.23,866.23,2009-04-24,871.8,853.91,853.91,7114440000,122.82466666666667
2944,851.92,851.92,2009-04-23,852.87,835.45,844.62,6563100000,122.69533333333334
2945,843.55,843.55,2009-04-22,861.78,840.57,847.26,7327860000,122.566
2946,850.08,850.08,2009-04-21,850.09,826.83,831.25,7436490000,122.43666666666667
2947,832.39,832.39,2009-04-20,868.27,832.39,868.27,6973960000,122.30733333333333
2948,869.6,869.6,2009-04-17,875.63,860.87,865.18,7352010000,121.91933333333333
2949,865.3,865.3,2009-04-16,870.35,847.04,854.54,6598670000,121.78999999999999
2950,852.06,852.06,2009-04-15,852.93,835.58,839.44,6241100000,121.66066666666667
2951,841.5,841.5,2009-04-14,856.88,840.25,856.88,7569840000,121.53133333333334
2952,858.73,858.73,2009-04-13,864.31,845.35,855.33,6434890000,121.402
2953,856.56,856.56,2009-04-09,856.91,829.29,829.29,7600710000,120.88466666666666
2954,825.16,825.16,2009-04-08,828.42,814.84,816.76,5938460000,120.75533333333333
2955,815.55,815.55,2009-04-07,834.12,814.53,834.12,5155580000,120.62599999999999
2956,835.48,835.48,2009-04-06,839.75,822.79,839.75,6210000000,120.49666666666667
2957,842.5,842.5,2009-04-03,842.5,826.7,835.13,5855640000,120.10866666666666
2958,834.38,834.38,2009-04-02,845.61,814.53,814.53,7542810000,119.97933333333333
2959,811.08,811.08,2009-04-01,813.62,783.32,793.59,6034140000,119.85
2960,797.87,797.87,2009-03-31,810.48,790.88,790.88,6089100000,119.54419354838709
2961,787.53,787.53,2009-03-30,809.07,779.81,809.07,5912660000,119.23838709677419
2962,815.94,815.94,2009-03-27,828.68,813.43,828.68,5600210000,118.32096774193548
2963,832.86,832.86,2009-03-26,832.98,814.06,814.06,6992960000,118.01516129032258
2964,813.88,813.88,2009-03-25,826.78,791.37,806.81,7687180000,117.70935483870967
2965,806.12,806.12,2009-03-24,823.65,805.48,820.6,6767980000,117.40354838709678
2966,822.92,822.92,2009-03-23,823.37,772.31,772.31,7715770000,117.09774193548387
2967,768.54,768.54,2009-03-20,788.91,766.2,784.58,7643720000,116.18032258064515
2968,784.04,784.04,2009-03-19,803.24,781.82,797.92,9033870000,115.87451612903226
2969,794.35,794.35,2009-03-18,803.04,765.64,776.01,9098450000,115.56870967741935
2970,778.12,778.12,2009-03-17,778.12,749.93,753.88,6156800000,115.26290322580645
2971,753.89,753.89,2009-03-16,774.53,753.37,758.84,7883540000,114.95709677419354
2972,756.55,756.55,2009-03-13,758.29,742.46,751.97,6787090000,114.03967741935485
2973,750.74,750.74,2009-03-12,752.63,714.76,720.89,7326630000,113.73387096774194
2974,721.36,721.36,2009-03-11,731.92,713.85,719.59,7287810000,113.42806451612903
2975,719.6,719.6,2009-03-10,719.6,679.28,679.28,8618330000,113.12225806451613
2976,676.53,676.53,2009-03-09,695.27,672.88,680.76,7277320000,112.81645161290322
2977,683.38,683.38,2009-03-06,699.09,666.79,684.04,7331830000,111.89903225806452
2978,682.55,682.55,2009-03-05,708.27,677.93,708.27,7507250000,111.59322580645161
2979,712.87,712.87,2009-03-04,724.12,698.6,698.6,7673620000,111.28741935483872
2980,696.33,696.33,2009-03-03,711.67,692.3,704.44,7583230000,110.98161290322581
2981,700.82,700.82,2009-03-02,729.57,699.7,729.57,7868290000,110.67580645161291
2982,735.09,735.09,2009-02-27,751.27,734.52,749.93,8926480000,108.51928571428572
2983,752.83,752.83,2009-02-26,779.42,751.75,765.76,7599970000,107.59392857142858
2984,764.9,764.9,2009-02-25,780.12,752.89,770.64,7483640000,106.66857142857143
2985,773.14,773.14,2009-02-24,775.49,744.69,744.69,7234490000,105.74321428571429
2986,743.33,743.33,2009-02-23,777.85,742.37,773.25,6509300000,104.81785714285715
2987,770.05,770.05,2009-02-20,778.69,754.25,775.87,8210590000,102.04178571428571
2988,778.94,778.94,2009-02-19,797.58,777.03,787.91,5746940000,101.11642857142857
2989,788.42,788.42,2009-02-18,796.17,780.43,791.06,5740710000,100.19107142857143
2990,789.17,789.17,2009-02-17,818.61,789.17,818.61,5907820000,99.26571428571428
2991,826.84,826.84,2009-02-13,839.43,825.21,833.95,5296650000,95.56428571428572
2992,835.19,835.19,2009-02-12,835.48,808.06,829.91,6476460000,94.63892857142856
2993,833.74,833.74,2009-02-11,838.22,822.3,827.41,5926460000,93.71357142857143
2994,827.16,827.16,2009-02-10,868.05,822.99,866.87,6770170000,92.78821428571428
2995,869.89,869.89,2009-02-09,875.01,861.65,868.24,5574370000,91.86285714285714
2996,868.6,868.6,2009-02-06,870.75,845.42,846.09,6484100000,89.08678571428571
2997,845.85,845.85,2009-02-05,850.55,819.91,831.75,6624030000,88.16142857142857
2998,832.23,832.23,2009-02-04,851.85,829.18,837.77,6420450000,87.23607142857142
2999,838.51,838.51,2009-02-03,842.6,821.98,825.69,5886310000,86.31071428571428
3000,825.44,825.44,2009-02-02,830.78,812.87,823.09,5673270000,85.38535714285713
3001,825.88,825.88,2009-01-30,851.66,821.67,845.69,5350580000,83.5858064516129
3002,845.14,845.14,2009-01-29,868.89,844.15,868.89,5067060000,83.14870967741935
3003,874.09,874.09,2009-01-28,877.86,845.73,845.73,6199180000,82.7116129032258
3004,845.71,845.71,2009-01-27,850.45,835.4,837.3,5353260000,82.27451612903225
3005,836.57,836.57,2009-01-26,852.53,827.69,832.5,6039940000,81.8374193548387
3006,831.95,831.95,2009-01-23,838.61,806.07,822.16,5832160000,80.52612903225805
3007,827.5,827.5,2009-01-22,839.74,811.29,839.74,5843830000,80.0890322580645
3008,840.24,840.24,2009-01-21,841.72,804.3,806.77,6467830000,79.65193548387096
3009,805.22,805.22,2009-01-20,849.64,804.47,849.64,6375230000,79.21483870967741
3010,850.12,850.12,2009-01-16,858.13,830.66,844.45,6786040000,77.46645161290323
3011,843.74,843.74,2009-01-15,851.59,817.04,841.99,7807350000,77.02935483870968
3012,842.62,842.62,2009-01-14,867.28,836.93,867.28,5407880000,76.59225806451613
3013,871.79,871.79,2009-01-13,877.02,862.02,869.79,5567460000,76.15516129032258
3014,870.26,870.26,2009-01-12,890.4,864.32,890.4,4725050000,75.71806451612903
3015,890.35,890.35,2009-01-09,911.93,888.31,909.91,4716500000,74.40677419354839
3016,909.73,909.73,2009-01-08,910.0,896.81,905.73,4991550000,73.96967741935484
3017,906.65,906.65,2009-01-07,927.45,902.37,927.45,4704940000,73.53258064516129
3018,934.7,934.7,2009-01-06,943.85,927.28,931.17,5392620000,73.09548387096774
3019,927.45,927.45,2009-01-05,936.63,919.53,929.17,5413910000,72.65838709677419
3020,931.8,931.8,2009-01-02,934.73,899.35,902.99,4048270000,71.34709677419355
3021,903.25,903.25,2008-12-31,910.32,889.67,890.59,4172940000,70.52516129032257
3022,890.64,890.64,2008-12-30,891.12,870.58,870.58,3627800000,70.14032258064516
3023,869.42,869.42,2008-12-29,873.7,857.07,872.37,3323430000,69.75548387096774
3024,872.8,872.8,2008-12-26,873.74,866.52,869.51,1880050000,68.60096774193548
3025,868.15,868.15,2008-12-24,869.79,861.44,863.87,1546550000,67.83129032258064
3026,863.16,863.16,2008-12-23,880.44,860.1,874.31,4051970000,67.44645161290322
3027,871.63,871.63,2008-12-22,887.37,857.09,887.2,4869850000,67.06161290322581
3028,887.88,887.88,2008-12-19,905.47,883.02,886.96,6705310000,65.90709677419355
3029,885.28,885.28,2008-12-18,911.02,877.44,905.98,5675000000,65.52225806451612
3030,904.42,904.42,2008-12-17,918.85,895.94,908.16,5907380000,65.13741935483871
3031,913.18,913.18,2008-12-16,914.66,871.53,871.53,6009780000,64.75258064516129
3032,868.57,868.57,2008-12-15,884.63,857.72,881.07,4982390000,64.36774193548386
3033,879.73,879.73,2008-12-12,883.24,851.35,871.79,5959590000,63.21322580645161
3034,873.59,873.59,2008-12-11,904.63,868.73,898.35,5513840000,62.82838709677419
3035,899.24,899.24,2008-12-10,908.27,885.45,892.17,5942130000,62.44354838709677
3036,888.67,888.67,2008-12-09,916.26,885.38,906.48,5693110000,62.05870967741935
3037,909.7,909.7,2008-12-08,918.57,882.71,882.71,6553600000,61.673870967741934
3038,876.07,876.07,2008-12-05,879.42,818.41,844.43,6165370000,60.519354838709674
3039,845.22,845.22,2008-12-04,875.6,833.6,869.75,5860390000,60.13451612903226
3040,870.74,870.74,2008-12-03,873.12,827.6,843.6,6221880000,59.74967741935484
3041,848.81,848.81,2008-12-02,850.54,817.94,817.94,6170100000,59.364838709677414
3042,816.21,816.21,2008-12-01,888.61,815.69,888.61,6052010000,58.98
3043,896.24,896.24,2008-11-28,896.25,881.21,886.89,2740860000,56.581
3044,887.68,887.68,2008-11-26,887.68,841.37,852.9,5793260000,54.98166666666667
3045,857.39,857.39,2008-11-25,868.94,834.99,853.4,6952700000,54.182
3046,851.81,851.81,2008-11-24,865.6,801.2,801.2,7879440000,53.382333333333335
3047,800.03,800.03,2008-11-21,801.2,741.02,755.84,9495900000,50.983333333333334
3048,752.44,752.44,2008-11-20,820.52,747.78,805.87,9093740000,50.18366666666667
3049,806.58,806.58,2008-11-19,864.57,806.18,859.03,6548600000,49.384
3050,859.12,859.12,2008-11-18,865.9,826.84,852.34,6679470000,48.58433333333333
3051,850.75,850.75,2008-11-17,882.29,848.98,873.23,4927490000,47.784666666666666
3052,873.29,873.29,2008-11-14,916.88,869.88,904.36,5881030000,45.385666666666665
3053,911.29,911.29,2008-11-13,913.01,818.69,853.13,7849120000,44.586
3054,852.3,852.3,2008-11-12,893.39,850.48,893.39,5764180000,43.78633333333333
3055,898.95,898.95,2008-11-11,917.15,884.9,917.15,4998340000,42.986666666666665
3056,919.21,919.21,2008-11-10,951.95,907.47,936.75,4572000000,42.187
3057,930.99,930.99,2008-11-07,931.46,906.9,907.44,4931640000,39.788000000000004
3058,904.88,904.88,2008-11-06,952.4,899.73,952.4,6102230000,38.98833333333334
3059,952.77,952.77,2008-11-05,1001.84,949.86,1001.84,5426640000,38.18866666666667
3060,1005.75,1005.75,2008-11-04,1007.51,971.31,971.31,5531290000,37.389
3061,966.3,966.3,2008-11-03,975.57,958.82,968.67,4492280000,36.589333333333336
3062,968.75,968.75,2008-10-31,984.38,944.59,953.11,6394350000,34.73935483870968
