DAY,TOTAL BALANCE,STATUS
2751,759.7500000001044,Insuffucuent amount to buy unit price $1084.53
2752,759.7500000001044,Insuffucuent amount to buy unit price $1097.5
2753,759.7500000001044,Insuffucuent amount to buy unit price $1092.17
2754,759.7500000001044,Insuffucuent amount to buy unit price $1096.78
2755,759.7500000001044,Insuffucuent amount to buy unit price $1091.76
2756,759.7500000001044,Insuffucuent amount to buy unit price $1116.48
2757,759.7500000001044,Insuffucuent amount to buy unit price $1138.04
2758,759.7500000001044,Insuffucuent amount to buy unit price $1150.23
2759,759.7500000001044,Insuffucuent amount to buy unit price $1136.03
2760,759.7500000001044,Insuffucuent amount to buy unit price $1148.46
2761,759.7500000001044,Insuffucuent amount to buy unit price $1145.68
2762,759.7500000001044,Insuffucuent amount to buy unit price $1136.22
2763,759.7500000001044,Insuffucuent amount to buy unit price $1146.98
2764,759.7500000001044,Insuffucuent amount to buy unit price $1144.98
2765,759.7500000001044,Insuffucuent amount to buy unit price $1141.69
2766,759.7500000001044,Insuffucuent amount to buy unit price $1137.14
2767,759.7500000001044,Insuffucuent amount to buy unit price $1136.52
2768,759.7500000001044,Insuffucuent amount to buy unit price $1132.99
2769,759.7500000001044,Insuffucuent amount to buy unit price $1115.1
2770,759.7500000001044,Insuffucuent amount to buy unit price $1126.42
2771,759.7500000001044,Insuffucuent amount to buy unit price $1126.2
2772,759.7500000001044,Insuffucuent amount to buy unit price $1127.78
2773,759.7500000001044,Insuffucuent amount to buy unit price $1126.48
2774,759.7500000001044,Insuffucuent amount to buy unit price $1120.59
2775,759.7500000001044,Insuffucuent amount to buy unit price $1118.02
2776,759.7500000001044,Insuffucuent amount to buy unit price $1114.05
2777,759.7500000001044,Insuffucuent amount to buy unit price $1102.47
2778,759.7500000001044,Insuffucuent amount to buy unit price $1096.08
2779,759.7500000001044,Insuffucuent amount to buy unit price $1109.18
2780,759.7500000001044,Insuffucuent amount to buy unit price $1107.93
2781,759.7500000001044,Insuffucuent amount to buy unit price $1114.11
2782,759.7500000001044,Insuffucuent amount to buy unit price $1106.41
2783,759.7500000001044,Insuffucuent amount to buy unit price $1102.35
2784,759.7500000001044,Insuffucuent amount to buy unit price $1095.95
2785,759.7500000001044,Insuffucuent amount to buy unit price $1091.94
2786,759.7500000001044,Insuffucuent amount to buy unit price $1103.25
2787,759.7500000001044,Insuffucuent amount to buy unit price $1105.98
2788,759.7500000001044,Insuffucuent amount to buy unit price $1099.92
2789,759.7500000001044,Insuffucuent amount to buy unit price $1109.24
2790,759.7500000001044,Insuffucuent amount to buy unit price $1108.86
2791,759.7500000001044,Insuffucuent amount to buy unit price $1095.63
2792,759.7500000001044,Insuffucuent amount to buy unit price $1091.49
2793,759.7500000001044,Insuffucuent amount to buy unit price $1110.63
2794,759.7500000001044,Insuffucuent amount to buy unit price $1105.65
2795,759.7500000001044,Insuffucuent amount to buy unit price $1106.24
2796,759.7500000001044,Insuffucuent amount to buy unit price $1091.38
2797,759.7500000001044,Insuffucuent amount to buy unit price $1094.9
2798,759.7500000001044,Insuffucuent amount to buy unit price $1109.8
2799,759.7500000001044,Insuffucuent amount to buy unit price $1110.32
2800,759.7500000001044,Insuffucuent amount to buy unit price $1109.3
2801,759.7500000001044,Insuffucuent amount to buy unit price $1093.48
2802,759.7500000001044,Insuffucuent amount to buy unit price $1087.24
2803,759.7500000001044,Insuffucuent amount to buy unit price $1098.51
2804,759.7500000001044,Insuffucuent amount to buy unit price $1093.01
2805,759.7500000001044,Insuffucuent amount to buy unit price $1093.08
2806,759.7500000001044,Insuffucuent amount to buy unit price $1069.3
2807,759.7500000001044,Insuffucuent amount to buy unit price $1066.63
2808,759.7500000001044,Insuffucuent amount to buy unit price $1046.5
2809,759.7500000001044,Insuffucuent amount to buy unit price $1045.41
2810,759.7500000001044,Insuffucuent amount to buy unit price $1042.88
2811,759.7500000001044,Insuffucuent amount to buy unit price $1036.19
2812,759.7500000001044,Insuffucuent amount to buy unit price $1066.11
2813,759.7500000001044,Insuffucuent amount to buy unit price $1042.63
2814,759.7500000001044,Insuffucuent amount to buy unit price $1063.41
2815,759.7500000001044,Insuffucuent amount to buy unit price $1066.95
2816,759.7500000001044,Insuffucuent amount to buy unit price $1079.6
2817,759.7500000001044,Insuffucuent amount to buy unit price $1092.91
2818,759.7500000001044,Insuffucuent amount to buy unit price $1081.4
2819,759.7500000001044,Insuffucuent amount to buy unit price $1091.06
2820,759.7500000001044,Insuffucuent amount to buy unit price $1097.91
2821,759.7500000001044,Insuffucuent amount to buy unit price $1087.68
2822,759.7500000001044,Insuffucuent amount to buy unit price $1096.56
2823,759.7500000001044,Insuffucuent amount to buy unit price $1092.02
2824,759.7500000001044,Insuffucuent amount to buy unit price $1073.19
2825,759.7500000001044,Insuffucuent amount to buy unit price $1076.19
2826,759.7500000001044,Insuffucuent amount to buy unit price $1071.49
2827,759.7500000001044,Insuffucuent amount to buy unit price $1065.48
2828,759.7500000001044,Insuffucuent amount to buy unit price $1057.58
2829,759.7500000001044,Insuffucuent amount to buy unit price $1054.72
2830,759.7500000001044,Insuffucuent amount to buy unit price $1040.46
2831,759.7500000001044,Insuffucuent amount to buy unit price $1025.21
2832,759.7500000001044,Insuffucuent amount to buy unit price $1029.85
2833,759.7500000001044,Insuffucuent amount to buy unit price $1057.08
2834,759.7500000001044,Insuffucuent amount to buy unit price $1060.61
2835,759.7500000001044,Insuffucuent amount to buy unit price $1062.98
2836,759.7500000001044,Insuffucuent amount to buy unit price $1044.38
2837,759.7500000001044,Insuffucuent amount to buy unit price $1050.78
2838,759.7500000001044,Insuffucuent amount to buy unit price $1060.87
2839,759.7500000001044,Insuffucuent amount to buy unit price $1071.66
2840,759.7500000001044,Insuffucuent amount to buy unit price $1064.66
2841,759.7500000001044,Insuffucuent amount to buy unit price $1068.3
2842,759.7500000001044,Insuffucuent amount to buy unit price $1065.49
2843,759.7500000001044,Insuffucuent amount to buy unit price $1068.76
2844,759.7500000001044,Insuffucuent amount to buy unit price $1052.63
2845,759.7500000001044,Insuffucuent amount to buy unit price $1049.34
2846,759.7500000001044,Insuffucuent amount to buy unit price $1042.73
2847,759.7500000001044,Insuffucuent amount to buy unit price $1044.14
2848,759.7500000001044,Insuffucuent amount to buy unit price $1033.37
2849,759.7500000001044,Insuffucuent amount to buy unit price $1025.39
2850,759.7500000001044,Insuffucuent amount to buy unit price $1016.4
2851,759.7500000001044,Insuffucuent amount to buy unit price $1003.24
2852,759.7500000001044,Insuffucuent amount to buy unit price $994.75
2853,759.7500000001044,Insuffucuent amount to buy unit price $998.04
2854,759.7500000001044,Insuffucuent amount to buy unit price $1020.62
2855,759.7500000001044,Insuffucuent amount to buy unit price $1028.93
2856,759.7500000001044,Insuffucuent amount to buy unit price $1030.98
2857,759.7500000001044,Insuffucuent amount to buy unit price $1028.12
2858,759.7500000001044,Insuffucuent amount to buy unit price $1028.0
2859,759.7500000001044,Insuffucuent amount to buy unit price $1025.57
2860,759.7500000001044,Insuffucuent amount to buy unit price $1026.13
2861,759.7500000001044,Insuffucuent amount to buy unit price $1007.37
2862,759.7500000001044,Insuffucuent amount to buy unit price $996.46
2863,759.7500000001044,Insuffucuent amount to buy unit price $989.67
2864,759.7500000001044,Insuffucuent amount to buy unit price $979.73
2865,759.7500000001044,Insuffucuent amount to buy unit price $1004.09
2866,759.7500000001044,Insuffucuent amount to buy unit price $1012.73
2867,759.7500000001044,Insuffucuent amount to buy unit price $1005.81
2868,759.7500000001044,Insuffucuent amount to buy unit price $994.35
2869,759.7500000001044,Insuffucuent amount to buy unit price $1007.1
2870,759.7500000001044,Insuffucuent amount to buy unit price $1010.48
2871,759.7500000001044,Insuffucuent amount to buy unit price $997.08
2872,759.7500000001044,Insuffucuent amount to buy unit price $1002.72
2873,759.7500000001044,Insuffucuent amount to buy unit price $1005.65
2874,759.7500000001044,Insuffucuent amount to buy unit price $1002.63
2875,759.7500000001044,Insuffucuent amount to buy unit price $987.48
2876,759.7500000001044,Insuffucuent amount to buy unit price $986.75
2877,759.7500000001044,Insuffucuent amount to buy unit price $975.15
2878,759.7500000001044,Insuffucuent amount to buy unit price $979.62
2879,759.7500000001044,Insuffucuent amount to buy unit price $982.18
2880,759.7500000001044,Insuffucuent amount to buy unit price $979.26
2881,759.7500000001044,Insuffucuent amount to buy unit price $976.29
2882,759.7500000001044,Insuffucuent amount to buy unit price $954.07
2883,759.7500000001044,Insuffucuent amount to buy unit price $954.58
2884,759.7500000001044,Insuffucuent amount to buy unit price $951.13
2885,759.7500000001044,Insuffucuent amount to buy unit price $940.38
2886,759.7500000001044,Insuffucuent amount to buy unit price $940.74
2887,759.7500000001044,Insuffucuent amount to buy unit price $932.68
2888,759.7500000001044,Insuffucuent amount to buy unit price $905.84
2889,759.7500000001044,Insuffucuent amount to buy unit price $901.05
2890,759.7500000001044,Insuffucuent amount to buy unit price $879.13
2891,759.7500000001044,Insuffucuent amount to buy unit price $882.68
2892,759.7500000001044,Insuffucuent amount to buy unit price $879.56
2893,759.7500000001044,Insuffucuent amount to buy unit price $881.03
2894,759.7500000001044,Insuffucuent amount to buy unit price $898.72
2895,759.7500000001044,Insuffucuent amount to buy unit price $896.42
2896,759.7500000001044,Insuffucuent amount to buy unit price $923.33
2897,759.7500000001044,Insuffucuent amount to buy unit price $919.32
2898,759.7500000001044,Insuffucuent amount to buy unit price $927.23
2899,759.7500000001044,Insuffucuent amount to buy unit price $918.9
2900,759.7500000001044,Insuffucuent amount to buy unit price $920.26
2901,759.7500000001044,Insuffucuent amount to buy unit price $900.94
2902,759.7500000001044,Insuffucuent amount to buy unit price $895.1
2903,759.7500000001044,Insuffucuent amount to buy unit price $893.04
2904,759.7500000001044,Insuffucuent amount to buy unit price $921.23
2905,759.7500000001044,Insuffucuent amount to buy unit price $918.37
2906,759.7500000001044,Insuffucuent amount to buy unit price $910.71
2907,759.7500000001044,Insuffucuent amount to buy unit price $911.97
2908,759.7500000001044,Insuffucuent amount to buy unit price $923.72
2909,759.7500000001044,Insuffucuent amount to buy unit price $946.21
2910,759.7500000001044,Insuffucuent amount to buy unit price $944.89
2911,1698.9000000001042,Sold 1 units for price $939.15 and investment $-0.6074781191461449
2912,2641.330000000104,Sold 1 units for price $942.43 and investment $-0.2603477653483513
2913,3580.470000000104,Sold 1 units for price $939.14 and investment $-0.6085364433955276
2914,4520.560000000104,Sold 1 units for price $940.09 and investment $-0.5079956397040878
2915,5463.020000000104,Sold 1 units for price $942.46 and investment $-0.25717279260019155
2916,6394.780000000104,Sold 1 units for price $931.76 and investment $-1.3895797394405693
2917,7339.520000000104,Sold 1 units for price $944.74 and investment $-0.015874863740750485
2918,8282.390000000105,Sold 1 units for price $942.87 and investment $-0.21378149837547036
2919,9201.530000000104,Sold 1 units for price $919.14 and investment $-2.72518494216258
2920,10108.360000000104,Sold 1 units for price $906.83 and investment $-4.027982093153694
2921,11001.420000000104,Sold 1 units for price $893.06 and investment $-5.48529458455482
2922,11911.750000000104,Sold 1 units for price $910.33 and investment $-3.6575686058694608
2923,12798.750000000104,Sold 1 units for price $887.0 and investment $-6.126639079681231
2924,13687.080000000104,Sold 1 units for price $888.33 and investment $-5.985881954513219
2925,12783.610000000104,Bought 1 units for price $903.47
2926,13691.740000000103,Sold 1 units for price $908.13 and investment $0.5157891241546446
2927,14601.450000000103,Sold 1 units for price $909.71 and investment $0.6906704151770406
2928,15484.330000000102,Sold 1 units for price $882.88 and investment $-2.278991001361421
2929,16377.400000000101,Sold 1 units for price $893.07 and investment $-1.151117358628397
2930,17261.3200000001,Sold 1 units for price $883.92 and investment $-2.163879265498585
2931,18169.6700000001,Sold 1 units for price $908.35 and investment $0.5401396836640946
2932,19078.9100000001,Sold 1 units for price $909.24 and investment $0.6386487653159465
2933,20008.1400000001,Sold 1 units for price $929.23 and investment $2.851229149833419
2934,20915.5300000001,Sold 1 units for price $907.39 and investment $0.43388269671377677
2935,21835.0600000001,Sold 1 units for price $919.53 and investment $1.7775908441896182
2936,22738.8600000001,Sold 1 units for price $903.8 and investment $0.036525839264162314
2937,23646.1000000001,Sold 1 units for price $907.24 and investment $0.41728004250279277
2938,24523.6200000001,Sold 1 units for price $877.52 and investment $-2.8722591785006744
2939,25396.430000000102,Sold 1 units for price $872.81 and investment $-3.3935825207256554
2940,26270.0700000001,Sold 1 units for price $873.64 and investment $-3.3017145007581927
2941,27125.2300000001,Sold 1 units for price $855.16 and investment $-5.347161499551735
2942,27982.7400000001,Sold 1 units for price $857.51 and investment $-5.087053250246277
2943,28848.9700000001,Sold 1 units for price $866.23 and investment $-4.121885618780923
2944,29700.890000000098,Sold 1 units for price $851.92 and investment $-5.705778830509044
2945,28857.3400000001,Bought 1 units for price $843.55
2946,29707.4200000001,Sold 1 units for price $850.08 and investment $0.7741094185288467
2947,30539.8100000001,Sold 1 units for price $832.39 and investment $-1.322980261988023
2948,31409.410000000098,Sold 1 units for price $869.6 and investment $3.0881394108233144
2949,32274.710000000097,Sold 1 units for price $865.3 and investment $2.57838895145516
2950,33126.7700000001,Sold 1 units for price $852.06 and investment $1.0088317230750983
2951,33968.2700000001,Sold 1 units for price $841.5 and investment $-0.24302056783829704
2952,34827.0000000001,Sold 1 units for price $858.73 and investment $1.7995376681880226
2953,35683.5600000001,Sold 1 units for price $856.56 and investment $1.5422915061347864
2954,36508.7200000001,Sold 1 units for price $825.16 and investment $-2.1800723134372575
2955,37324.270000000106,Sold 1 units for price $815.55 and investment $-3.3193053168158384
2956,38159.75000000011,Sold 1 units for price $835.48 and investment $-0.9566712109537001
2957,39002.25000000011,Sold 1 units for price $842.5 and investment $-0.12447394938058855
2958,39836.63000000011,Sold 1 units for price $834.38 and investment $-1.087072491257182
2959,40647.71000000011,Sold 1 units for price $811.08 and investment $-3.8492087013217846
2960,41445.58000000011,Sold 1 units for price $797.87 and investment $-5.415209531148118
2961,42233.11000000011,Sold 1 units for price $787.53 and investment $-6.6409815660008285
2962,43049.05000000011,Sold 1 units for price $815.94 and investment $-3.27307213561732
2963,43881.91000000011,Sold 1 units for price $832.86 and investment $-1.2672633513128968
2964,44695.79000000011,Sold 1 units for price $813.88 and investment $-3.517278169640206
2965,45501.91000000011,Sold 1 units for price $806.12 and investment $-4.437199928872023
2966,46324.83000000011,Sold 1 units for price $822.92 and investment $-2.445616738782526
2967,47093.37000000011,Sold 1 units for price $768.54 and investment $-8.892181850512713
2968,47877.41000000011,Sold 1 units for price $784.04 and investment $-7.054709264418232
2969,48671.76000000011,Sold 1 units for price $794.35 and investment $-5.83249362811925
2970,49449.880000000114,Sold 1 units for price $778.12 and investment $-7.756505245687862
2971,50203.77000000011,Sold 1 units for price $753.89 and investment $-10.62888981091814
2972,50960.320000000116,Sold 1 units for price $756.55 and investment $-10.31355580582064
2973,51711.060000000114,Sold 1 units for price $750.74 and investment $-11.00231165905992
2974,52432.420000000115,Sold 1 units for price $721.36 and investment $-14.485211309347395
2975,53152.02000000011,Sold 1 units for price $719.6 and investment $-14.693853357832962
2976,53828.55000000011,Sold 1 units for price $676.53 and investment $-19.799656214806472
2977,54511.93000000011,Sold 1 units for price $683.38 and investment $-18.987611878371165
2978,55194.48000000011,Sold 1 units for price $682.55 and investment $-19.08600557169107
2979,55907.350000000115,Sold 1 units for price $712.87 and investment $-15.491672100053341
2980,56603.68000000012,Sold 1 units for price $696.33 and investment $-17.452433169343834
2981,57304.50000000012,Sold 1 units for price $700.82 and investment $-16.920158852468724
2982,58039.59000000011,Sold 1 units for price $735.09 and investment $-12.857566237923054
2983,58792.420000000115,Sold 1 units for price $752.83 and investment $-10.754549226483306
2984,59557.320000000116,Sold 1 units for price $764.9 and investment $-9.323691541698771
2985,60330.460000000116,Sold 1 units for price $773.14 and investment $-8.346867405607252
2986,61073.79000000012,Sold 1 units for price $743.33 and investment $-11.880742101831537
2987,61843.84000000012,Sold 1 units for price $770.05 and investment $-8.713176456641575
2988,62622.78000000012,Sold 1 units for price $778.94 and investment $-7.659297018552534
2989,63411.20000000012,Sold 1 units for price $788.42 and investment $-6.535475075573468
2990,64200.37000000012,Sold 1 units for price $789.17 and investment $-6.446565111730187
2991,65027.210000000116,Sold 1 units for price $826.84 and investment $-1.9809139944282999
2992,65862.40000000011,Sold 1 units for price $835.19 and investment $-0.9910497303064312
2993,66696.14000000012,Sold 1 units for price $833.74 and investment $-1.1629423270701138
2994,67523.30000000012,Sold 1 units for price $827.16 and investment $-1.9429790765218409
2995,68393.19000000012,Sold 1 units for price $869.89 and investment $3.1225179301760457
2996,69261.79000000012,Sold 1 units for price $868.6 and investment $2.969592792365606
2997,70107.64000000013,Sold 1 units for price $845.85 and investment $0.27265722245273766
2998,70939.87000000013,Sold 1 units for price $832.23 and investment $-1.3419477209412527
2999,71778.38000000012,Sold 1 units for price $838.51 and investment $-0.5974749570268465
3000,72603.82000000012,Sold 1 units for price $825.44 and investment $-2.146879260269089
3001,73429.70000000013,Sold 1 units for price $825.88 and investment $-2.0947187481477045
3002,74274.84000000013,Sold 1 units for price $845.14 and investment $0.18848912334776027
3003,75148.93000000012,Sold 1 units for price $874.09 and investment $3.6204137276984265
3004,75994.64000000013,Sold 1 units for price $845.71 and investment $0.25606069586866004
3005,76831.21000000014,Sold 1 units for price $836.57 and investment $-0.8274553968347941
3006,77663.16000000013,Sold 1 units for price $831.95 and investment $-1.375140774109408
3007,78490.66000000013,Sold 1 units for price $827.5 and investment $-1.902673226246216
3008,79330.90000000014,Sold 1 units for price $840.24 and investment $-0.39238930709500863
3009,80136.12000000014,Sold 1 units for price $805.22 and investment $-4.5438918854839585
3010,80986.24000000014,Sold 1 units for price $850.12 and investment $0.7788512832671508
3011,81829.98000000014,Sold 1 units for price $843.74 and investment $0.022523857506971084
3012,82672.60000000014,Sold 1 units for price $842.62 and investment $-0.11024835516566298
3013,83544.39000000013,Sold 1 units for price $871.79 and investment $3.3477565052456892
3014,84414.65000000013,Sold 1 units for price $870.26 and investment $3.1663801790053987
3015,85305.00000000013,Sold 1 units for price $890.35 and investment $5.547981743820766
3016,86214.73000000013,Sold 1 units for price $909.73 and investment $7.845415209531156
3017,87121.38000000012,Sold 1 units for price $906.65 and investment $7.480291624681409
3018,88056.08000000012,Sold 1 units for price $934.7 and investment $10.80552427242014
3019,88983.53000000012,Sold 1 units for price $927.45 and investment $9.946061288601754
3020,89915.33000000012,Sold 1 units for price $931.8 and investment $10.461739078892775
3021,90818.58000000012,Sold 1 units for price $903.25 and investment $7.077233121925203
3022,91709.22000000012,Sold 1 units for price $890.64 and investment $5.582360263173497
3023,92578.64000000012,Sold 1 units for price $869.42 and investment $3.0668010195009194
3024,93451.44000000012,Sold 1 units for price $872.8 and investment $3.4674885898879735
3025,94319.59000000011,Sold 1 units for price $868.15 and investment $2.916246814059632
3026,95182.75000000012,Sold 1 units for price $863.16 and investment $2.3246991879556655
3027,96054.38000000012,Sold 1 units for price $871.63 and investment $3.3287890462924596
3028,96942.26000000013,Sold 1 units for price $887.88 and investment $5.255171596230223
3029,97827.54000000012,Sold 1 units for price $885.28 and investment $4.946950388240178
3030,98731.96000000012,Sold 1 units for price $904.42 and investment $7.215932665520717
3031,99645.14000000012,Sold 1 units for price $913.18 and investment $8.254401043210242
3032,100513.71000000012,Sold 1 units for price $868.57 and investment $2.966036393811878
3033,101393.44000000012,Sold 1 units for price $879.73 and investment $4.289016655799901
3034,102267.03000000012,Sold 1 units for price $873.59 and investment $3.5611404184695723
3035,103166.27000000012,Sold 1 units for price $899.24 and investment $6.601861181909793
3036,104054.94000000012,Sold 1 units for price $888.67 and investment $5.348823424811807
3037,104964.64000000012,Sold 1 units for price $909.7 and investment $7.8418588109774285
3038,105840.71000000012,Sold 1 units for price $876.07 and investment $3.8551360322446917
3039,106685.93000000012,Sold 1 units for price $845.22 and investment $0.19797285282438182
3040,107556.67000000013,Sold 1 units for price $870.74 and investment $3.223282555865101
3041,108405.48000000013,Sold 1 units for price $848.81 and investment $0.6235552130875457
3042,109221.69000000013,Sold 1 units for price $816.21 and investment $-3.241064548633741
3043,110117.93000000014,Sold 1 units for price $896.24 and investment $6.246221326536667
3044,111005.61000000013,Sold 1 units for price $887.68 and investment $5.231462272538676
3045,111863.00000000013,Sold 1 units for price $857.39 and investment $1.6406851994546894
3046,112714.81000000013,Sold 1 units for price $851.81 and investment $0.9791950684606711
3047,113514.84000000013,Sold 1 units for price $800.03 and investment $-5.159148835279471
3048,114267.28000000013,Sold 1 units for price $752.44 and investment $-10.80078240768181
3049,115073.86000000013,Sold 1 units for price $806.58 and investment $-4.382668484381473
3050,115932.98000000013,Sold 1 units for price $859.12 and investment $1.8457708493865272
3051,116783.73000000013,Sold 1 units for price $850.75 and investment $0.8535356528955066
3052,117657.02000000012,Sold 1 units for price $873.29 and investment $3.5255764329322514
3053,118568.31000000011,Sold 1 units for price $911.29 and investment $8.030347934325174
3054,119420.61000000012,Sold 1 units for price $852.3 and investment $1.0372829115049493
3055,120319.56000000011,Sold 1 units for price $898.95 and investment $6.567482662557062
3056,121238.77000000012,Sold 1 units for price $919.21 and investment $8.969237152510235
3057,122169.76000000013,Sold 1 units for price $930.99 and investment $10.365716317942038
3058,123074.64000000013,Sold 1 units for price $904.88 and investment $7.270464110011267
3059,124027.41000000013,Sold 1 units for price $952.77 and investment $12.947661667950925
3060,125033.16000000013,Sold 1 units for price $1005.75 and investment $19.228261513840327
3061,125999.46000000014,Sold 1 units for price $966.3 and investment $14.551597415683718
3062,126968.21000000014,Sold 1 units for price $968.75 and investment $14.84203663090511
3063,127922.30000000013,Sold 1 units for price $954.09 and investment $13.104143204315108
3064,128852.39000000013,Sold 1 units for price $930.09 and investment $10.259024361330104
3065,129792.90000000013,Sold 1 units for price $940.51 and investment $11.49428012565942
3066,130641.82000000012,Sold 1 units for price $848.92 and investment $0.6365953411178952
3067,131518.5900000001,Sold 1 units for price $876.77 and investment $3.9381186651650792
3068,132426.7000000001,Sold 1 units for price $908.11 and investment $7.6533696876296675
3069,133323.4800000001,Sold 1 units for price $896.78 and investment $6.310236500503826
3070,134278.5300000001,Sold 1 units for price $955.05 and investment $13.217947958034499
3071,135263.93000000008,Sold 1 units for price $985.4 and investment $16.815837828225956
3072,136204.48000000007,Sold 1 units for price $940.55 and investment $11.499021990397724
3073,137150.91000000006,Sold 1 units for price $946.43 and investment $12.19607610692905
3074,138058.75000000006,Sold 1 units for price $907.84 and investment $7.621362100646088
3075,139056.76000000007,Sold 1 units for price $998.01 and investment $18.31071068697766
3076,140060.11000000007,Sold 1 units for price $1003.35 and investment $18.943749629541827
3077,139160.89000000007,Bought 1 units for price $899.22
3078,138250.97000000006,Bought 1 units for price $909.92
3079,137266.03000000006,Bought 1 units for price $984.94
3080,138262.26000000007,Sold 1 units for price $996.23 and investment $1.1462627165106467
3081,137205.37000000005,Bought 1 units for price $1056.89
3082,138304.60000000006,Sold 1 units for price $1099.23 and investment $4.006093349355176
3083,137190.32000000007,Bought 1 units for price $1114.28
3084,138351.38000000006,Sold 1 units for price $1161.06 and investment $4.198226657572601
3085,137185.02000000008,Bought 1 units for price $1166.36
3086,136078.60000000006,Bought 1 units for price $1106.42
3087,134865.33000000007,Bought 1 units for price $1213.27
3088,133656.15000000008,Bought 1 units for price $1209.18
3089,132470.2800000001,Bought 1 units for price $1185.87
3090,133658.5000000001,Sold 1 units for price $1188.22 and investment $0.19816674677663967
3091,132451.4100000001,Bought 1 units for price $1207.09
3092,131196.3300000001,Bought 1 units for price $1255.08
3093,132402.8400000001,Sold 1 units for price $1206.51 and investment $-3.869872836791275
3094,133559.23000000013,Sold 1 units for price $1156.39 and investment $-7.8632437772890835
3095,134772.83000000013,Sold 1 units for price $1213.6 and investment $-3.3049686075788016
3096,135965.53000000014,Sold 1 units for price $1192.7 and investment $-4.970201102718542
3097,137217.23000000016,Sold 1 units for price $1251.7 and investment $-0.26930554227618014
3098,138466.28000000014,Sold 1 units for price $1249.05 and investment $-0.4804474615163952
3099,139698.32000000015,Sold 1 units for price $1232.04 and investment $-1.8357395544507094
3100,140922.83000000016,Sold 1 units for price $1224.51 and investment $-2.4357013098766567
3101,142190.62000000017,Sold 1 units for price $1267.79 and investment $1.0126844503936032
3102,143432.93000000017,Sold 1 units for price $1242.31 and investment $-1.017465022149981
3103,144669.76000000015,Sold 1 units for price $1236.83 and investment $-1.4540905758995444
3104,145944.74000000017,Sold 1 units for price $1274.98 and investment $1.5855562992000583
3105,147222.32000000015,Sold 1 units for price $1277.58 and investment $1.7927144086432738
3106,148505.15000000014,Sold 1 units for price $1282.83 and investment $2.211014437326704
3107,149805.83000000013,Sold 1 units for price $1300.68 and investment $3.633234534850379
3108,151087.49000000014,Sold 1 units for price $1281.66 and investment $2.1177932880772663
3109,152359.00000000015,Sold 1 units for price $1271.51 and investment $1.3090798992892936
3110,153625.84000000014,Sold 1 units for price $1266.84 and investment $0.9369920642508838
3111,154918.04000000015,Sold 1 units for price $1292.2 and investment $2.9575803932817126
3112,156195.76000000015,Sold 1 units for price $1277.72 and investment $1.8038690760748397
3113,157470.30000000016,Sold 1 units for price $1274.54 and investment $1.5504987729865856
3114,158736.99000000017,Sold 1 units for price $1266.69 and investment $0.9250406348599395
3115,160015.59000000017,Sold 1 units for price $1278.6 and investment $1.8739841285017675
3116,161313.79000000018,Sold 1 units for price $1298.2 and investment $3.435637568919919
3117,162606.72000000018,Sold 1 units for price $1292.93 and investment $3.015744016317696
3118,163892.55000000016,Sold 1 units for price $1285.83 and investment $2.4500430251458076
3119,165182.14000000016,Sold 1 units for price $1289.59 and investment $2.749625521879083
3120,166487.46000000017,Sold 1 units for price $1305.32 and investment $4.002932084010582
3121,167783.78000000017,Sold 1 units for price $1296.32 and investment $3.2858463205532726
3122,169049.85000000018,Sold 1 units for price $1266.07 and investment $0.8756413933773154
3123,170339.04000000018,Sold 1 units for price $1289.19 and investment $2.7177550435032134
3124,171623.9200000002,Sold 1 units for price $1284.88 and investment $2.374350639003106
3125,172872.9300000002,Sold 1 units for price $1249.01 and investment $-0.48363450935398034
3126,174133.2400000002,Sold 1 units for price $1260.31 and investment $0.416706504764638
3127,175400.6200000002,Sold 1 units for price $1267.38 and investment $0.9800172100583376
3128,176684.8800000002,Sold 1 units for price $1284.26 and investment $2.324951397520482
3129,177948.08000000022,Sold 1 units for price $1263.2 and investment $0.6469707110303821
3130,179182.45000000022,Sold 1 units for price $1234.37 and investment $-1.650094017911212
3131,180440.21000000022,Sold 1 units for price $1257.76 and investment $0.2135322051184039
3132,181692.75000000023,Sold 1 units for price $1252.54 and investment $-0.20237753768683778
3133,182974.94000000024,Sold 1 units for price $1282.19 and investment $2.160021671925306
3134,184251.94000000024,Sold 1 units for price $1277.0 and investment $1.746502214998253
3135,185511.94000000024,Sold 1 units for price $1260.0 and investment $0.39200688402333506
3136,186772.62000000023,Sold 1 units for price $1260.68 and investment $0.44618669726233684
3137,188032.94000000024,Sold 1 units for price $1260.32 and investment $0.41750326672403426
3138,189278.30000000022,Sold 1 units for price $1245.36 and investment $-0.7744526245338965
3139,190493.21000000022,Sold 1 units for price $1214.91 and investment $-3.200592790897779
3140,191721.5100000002,Sold 1 units for price $1228.3 and investment $-2.1337285272651925
3141,192961.0000000002,Sold 1 units for price $1239.49 and investment $-1.2421518946999328
3142,194214.39000000022,Sold 1 units for price $1253.39 and investment $-0.13465277113808102
3143,195459.08000000022,Sold 1 units for price $1244.69 and investment $-0.8278356758134838
3144,196732.78000000023,Sold 1 units for price $1273.7 and investment $1.483570768397243
3145,197985.09000000023,Sold 1 units for price $1252.31 and investment $-0.2207030627529705
3146,199247.99000000022,Sold 1 units for price $1262.9 and investment $0.6230678522484754
3147,200509.5100000002,Sold 1 units for price $1261.52 and investment $0.5131147018516792
