DAY,TOTAL BALANCE,STATUS
2631,10134.230000000272,Bought 1 units for price $1069.59
2632,9050.750000000273,Bought 1 units for price $1083.48
2633,7979.500000000273,Bought 1 units for price $1071.25
2634,6914.620000000273,Bought 1 units for price $1064.88
2635,5818.140000000272,Bought 1 units for price $1096.48
2636,4722.970000000272,Bought 1 units for price $1095.17
2637,3627.630000000272,Bought 1 units for price $1095.34
2638,4706.380000000272,Sold 1 units for price $1078.75 and investment $-1.514598206949433
2639,5784.340000000272,Sold 1 units for price $1077.96 and investment $-1.586721931089879
2640,6854.590000000272,Sold 1 units for price $1070.25 and investment $-2.2906129603593333
2641,7914.860000000272,Sold 1 units for price $1060.27 and investment $-3.2017455767159
2642,8942.920000000271,Sold 1 units for price $1028.06 and investment $-6.1423850128727135
2643,9965.500000000271,Sold 1 units for price $1022.58 and investment $-6.642686289188735
2644,10992.870000000272,Sold 1 units for price $1027.37 and investment $-6.205379151678934
2645,12023.580000000271,Sold 1 units for price $1030.71 and investment $-5.900451001515501
2646,13064.82000000027,Sold 1 units for price $1041.24 and investment $-4.939105665820651
2647,11990.250000000271,Bought 1 units for price $1074.57
2648,10913.49000000027,Bought 1 units for price $1076.76
2649,9839.80000000027,Bought 1 units for price $1073.69
2650,8747.760000000271,Bought 1 units for price $1092.04
2651,7652.450000000272,Bought 1 units for price $1095.31
2652,6539.250000000272,Bought 1 units for price $1113.2
2653,5421.740000000272,Bought 1 units for price $1117.51
2654,4305.700000000272,Bought 1 units for price $1116.04
2655,3191.090000000272,Bought 1 units for price $1114.61
2656,2075.860000000272,Bought 1 units for price $1115.23
2657,986.230000000272,Bought 1.0 units for price $1089.63
2658,986.230000000272,Insuffucuent amount to buy unit price $1091.6
2659,986.230000000272,Insuffucuent amount to buy unit price $1086.84
2660,2041.920000000272,Sold 1 units for price $1055.69 and investment $-2.8661072466968336
2661,3103.920000000272,Sold 1 units for price $1062.0 and investment $-2.2855250082808802
2662,4154.390000000272,Sold 1 units for price $1050.47 and investment $-3.346398733944269
2663,5219.270000000272,Sold 1 units for price $1064.88 and investment $-2.020536601523666
2664,4116.440000000272,Bought 1 units for price $1102.83
2665,3018.0600000002723,Bought 1 units for price $1098.38
2666,1947.3500000002723,Bought 1 units for price $1070.71
2667,857.9400000002722,Bought 1.0 units for price $1089.41
2668,857.9400000002722,Insuffucuent amount to buy unit price $1103.06
2669,857.9400000002722,Insuffucuent amount to buy unit price $1067.95
2670,857.9400000002722,Insuffucuent amount to buy unit price $1074.03
2671,857.9400000002722,Insuffucuent amount to buy unit price $1073.65
2672,857.9400000002722,Insuffucuent amount to buy unit price $1087.69
2673,857.9400000002722,Insuffucuent amount to buy unit price $1071.59
2674,857.9400000002722,Insuffucuent amount to buy unit price $1115.05
2675,857.9400000002722,Insuffucuent amount to buy unit price $1120.8
2676,857.9400000002722,Insuffucuent amount to buy unit price $1136.94
2677,857.9400000002722,Insuffucuent amount to buy unit price $1135.68
2678,857.9400000002722,Insuffucuent amount to buy unit price $1157.44
2679,857.9400000002722,Insuffucuent amount to buy unit price $1171.67
2680,857.9400000002722,Insuffucuent amount to buy unit price $1155.79
2681,857.9400000002722,Insuffucuent amount to buy unit price $1159.73
2682,857.9400000002722,Insuffucuent amount to buy unit price $1110.88
2683,857.9400000002722,Insuffucuent amount to buy unit price $1128.15
2684,857.9400000002722,Insuffucuent amount to buy unit price $1165.87
2685,857.9400000002722,Insuffucuent amount to buy unit price $1173.6
2686,857.9400000002722,Insuffucuent amount to buy unit price $1202.26
2687,857.9400000002722,Insuffucuent amount to buy unit price $1186.69
2688,857.9400000002722,Insuffucuent amount to buy unit price $1206.78
2689,857.9400000002722,Insuffucuent amount to buy unit price $1191.36
2690,857.9400000002722,Insuffucuent amount to buy unit price $1183.71
2691,857.9400000002722,Insuffucuent amount to buy unit price $1212.05
2692,857.9400000002722,Insuffucuent amount to buy unit price $1217.28
2693,857.9400000002722,Insuffucuent amount to buy unit price $1208.67
2694,857.9400000002722,Insuffucuent amount to buy unit price $1205.94
2695,857.9400000002722,Insuffucuent amount to buy unit price $1207.17
2696,857.9400000002722,Insuffucuent amount to buy unit price $1197.52
2697,857.9400000002722,Insuffucuent amount to buy unit price $1192.13
2698,857.9400000002722,Insuffucuent amount to buy unit price $1211.67
2699,857.9400000002722,Insuffucuent amount to buy unit price $1210.65
2700,857.9400000002722,Insuffucuent amount to buy unit price $1197.3
2701,857.9400000002722,Insuffucuent amount to buy unit price $1196.48
2702,857.9400000002722,Insuffucuent amount to buy unit price $1194.37
2703,857.9400000002722,Insuffucuent amount to buy unit price $1186.44
2704,857.9400000002722,Insuffucuent amount to buy unit price $1182.45
2705,857.9400000002722,Insuffucuent amount to buy unit price $1189.44
2706,857.9400000002722,Insuffucuent amount to buy unit price $1187.44
2707,857.9400000002722,Insuffucuent amount to buy unit price $1178.1
2708,857.9400000002722,Insuffucuent amount to buy unit price $1169.43
2709,857.9400000002722,Insuffucuent amount to buy unit price $1173.27
2710,857.9400000002722,Insuffucuent amount to buy unit price $1173.22
2711,857.9400000002722,Insuffucuent amount to buy unit price $1166.59
2712,857.9400000002722,Insuffucuent amount to buy unit price $1165.73
2713,857.9400000002722,Insuffucuent amount to buy unit price $1167.72
2714,857.9400000002722,Insuffucuent amount to buy unit price $1174.17
2715,857.9400000002722,Insuffucuent amount to buy unit price $1165.81
2716,857.9400000002722,Insuffucuent amount to buy unit price $1159.9
2717,857.9400000002722,Insuffucuent amount to buy unit price $1165.83
2718,857.9400000002722,Insuffucuent amount to buy unit price $1166.21
2719,857.9400000002722,Insuffucuent amount to buy unit price $1159.46
2720,857.9400000002722,Insuffucuent amount to buy unit price $1150.51
2721,857.9400000002722,Insuffucuent amount to buy unit price $1149.99
2722,857.9400000002722,Insuffucuent amount to buy unit price $1150.24
2723,857.9400000002722,Insuffucuent amount to buy unit price $1145.61
2724,857.9400000002722,Insuffucuent amount to buy unit price $1140.45
2725,857.9400000002722,Insuffucuent amount to buy unit price $1138.5
2726,857.9400000002722,Insuffucuent amount to buy unit price $1138.7
2727,857.9400000002722,Insuffucuent amount to buy unit price $1122.97
2728,857.9400000002722,Insuffucuent amount to buy unit price $1118.79
2729,857.9400000002722,Insuffucuent amount to buy unit price $1118.31
2730,857.9400000002722,Insuffucuent amount to buy unit price $1115.71
2731,857.9400000002722,Insuffucuent amount to buy unit price $1104.49
2732,857.9400000002722,Insuffucuent amount to buy unit price $1102.94
2733,857.9400000002722,Insuffucuent amount to buy unit price $1105.24
2734,857.9400000002722,Insuffucuent amount to buy unit price $1094.6
2735,857.9400000002722,Insuffucuent amount to buy unit price $1108.01
2736,857.9400000002722,Insuffucuent amount to buy unit price $1109.17
2737,857.9400000002722,Insuffucuent amount to buy unit price $1106.75
2738,857.9400000002722,Insuffucuent amount to buy unit price $1099.51
2739,857.9400000002722,Insuffucuent amount to buy unit price $1094.87
2740,857.9400000002722,Insuffucuent amount to buy unit price $1075.51
2741,857.9400000002722,Insuffucuent amount to buy unit price $1078.47
2742,857.9400000002722,Insuffucuent amount to buy unit price $1068.13
2743,857.9400000002722,Insuffucuent amount to buy unit price $1070.52
2744,857.9400000002722,Insuffucuent amount to buy unit price $1056.74
2745,857.9400000002722,Insuffucuent amount to buy unit price $1066.19
2746,857.9400000002722,Insuffucuent amount to buy unit price $1063.11
2747,857.9400000002722,Insuffucuent amount to buy unit price $1097.28
2748,857.9400000002722,Insuffucuent amount to buy unit price $1103.32
2749,857.9400000002722,Insuffucuent amount to buy unit price $1089.19
2750,857.9400000002722,Insuffucuent amount to buy unit price $1073.87
2751,857.9400000002722,Insuffucuent amount to buy unit price $1084.53
2752,857.9400000002722,Insuffucuent amount to buy unit price $1097.5
2753,857.9400000002722,Insuffucuent amount to buy unit price $1092.17
2754,857.9400000002722,Insuffucuent amount to buy unit price $1096.78
2755,857.9400000002722,Insuffucuent amount to buy unit price $1091.76
2756,857.9400000002722,Insuffucuent amount to buy unit price $1116.48
2757,857.9400000002722,Insuffucuent amount to buy unit price $1138.04
2758,857.9400000002722,Insuffucuent amount to buy unit price $1150.23
2759,857.9400000002722,Insuffucuent amount to buy unit price $1136.03
2760,857.9400000002722,Insuffucuent amount to buy unit price $1148.46
2761,857.9400000002722,Insuffucuent amount to buy unit price $1145.68
2762,857.9400000002722,Insuffucuent amount to buy unit price $1136.22
2763,857.9400000002722,Insuffucuent amount to buy unit price $1146.98
2764,857.9400000002722,Insuffucuent amount to buy unit price $1144.98
2765,857.9400000002722,Insuffucuent amount to buy unit price $1141.69
2766,857.9400000002722,Insuffucuent amount to buy unit price $1137.14
2767,857.9400000002722,Insuffucuent amount to buy unit price $1136.52
2768,857.9400000002722,Insuffucuent amount to buy unit price $1132.99
2769,857.9400000002722,Insuffucuent amount to buy unit price $1115.1
2770,857.9400000002722,Insuffucuent amount to buy unit price $1126.42
2771,857.9400000002722,Insuffucuent amount to buy unit price $1126.2
2772,857.9400000002722,Insuffucuent amount to buy unit price $1127.78
2773,857.9400000002722,Insuffucuent amount to buy unit price $1126.48
2774,857.9400000002722,Insuffucuent amount to buy unit price $1120.59
2775,857.9400000002722,Insuffucuent amount to buy unit price $1118.02
2776,857.9400000002722,Insuffucuent amount to buy unit price $1114.05
2777,857.9400000002722,Insuffucuent amount to buy unit price $1102.47
2778,857.9400000002722,Insuffucuent amount to buy unit price $1096.08
2779,857.9400000002722,Insuffucuent amount to buy unit price $1109.18
2780,857.9400000002722,Insuffucuent amount to buy unit price $1107.93
2781,857.9400000002722,Insuffucuent amount to buy unit price $1114.11
2782,857.9400000002722,Insuffucuent amount to buy unit price $1106.41
2783,857.9400000002722,Insuffucuent amount to buy unit price $1102.35
2784,857.9400000002722,Insuffucuent amount to buy unit price $1095.95
2785,857.9400000002722,Insuffucuent amount to buy unit price $1091.94
2786,857.9400000002722,Insuffucuent amount to buy unit price $1103.25
2787,857.9400000002722,Insuffucuent amount to buy unit price $1105.98
2788,857.9400000002722,Insuffucuent amount to buy unit price $1099.92
2789,857.9400000002722,Insuffucuent amount to buy unit price $1109.24
2790,857.9400000002722,Insuffucuent amount to buy unit price $1108.86
2791,857.9400000002722,Insuffucuent amount to buy unit price $1095.63
2792,857.9400000002722,Insuffucuent amount to buy unit price $1091.49
2793,857.9400000002722,Insuffucuent amount to buy unit price $1110.63
2794,857.9400000002722,Insuffucuent amount to buy unit price $1105.65
2795,857.9400000002722,Insuffucuent amount to buy unit price $1106.24
2796,857.9400000002722,Insuffucuent amount to buy unit price $1091.38
2797,857.9400000002722,Insuffucuent amount to buy unit price $1094.9
2798,857.9400000002722,Insuffucuent amount to buy unit price $1109.8
2799,857.9400000002722,Insuffucuent amount to buy unit price $1110.32
2800,857.9400000002722,Insuffucuent amount to buy unit price $1109.3
2801,857.9400000002722,Insuffucuent amount to buy unit price $1093.48
2802,857.9400000002722,Insuffucuent amount to buy unit price $1087.24
2803,857.9400000002722,Insuffucuent amount to buy unit price $1098.51
2804,857.9400000002722,Insuffucuent amount to buy unit price $1093.01
2805,857.9400000002722,Insuffucuent amount to buy unit price $1093.08
2806,857.9400000002722,Insuffucuent amount to buy unit price $1069.3
2807,857.9400000002722,Insuffucuent amount to buy unit price $1066.63
2808,857.9400000002722,Insuffucuent amount to buy unit price $1046.5
2809,857.9400000002722,Insuffucuent amount to buy unit price $1045.41
2810,857.9400000002722,Insuffucuent amount to buy unit price $1042.88
2811,857.9400000002722,Insuffucuent amount to buy unit price $1036.19
2812,857.9400000002722,Insuffucuent amount to buy unit price $1066.11
2813,857.9400000002722,Insuffucuent amount to buy unit price $1042.63
2814,857.9400000002722,Insuffucuent amount to buy unit price $1063.41
2815,857.9400000002722,Insuffucuent amount to buy unit price $1066.95
2816,857.9400000002722,Insuffucuent amount to buy unit price $1079.6
2817,857.9400000002722,Insuffucuent amount to buy unit price $1092.91
2818,857.9400000002722,Insuffucuent amount to buy unit price $1081.4
2819,857.9400000002722,Insuffucuent amount to buy unit price $1091.06
2820,857.9400000002722,Insuffucuent amount to buy unit price $1097.91
2821,857.9400000002722,Insuffucuent amount to buy unit price $1087.68
2822,857.9400000002722,Insuffucuent amount to buy unit price $1096.56
2823,857.9400000002722,Insuffucuent amount to buy unit price $1092.02
2824,857.9400000002722,Insuffucuent amount to buy unit price $1073.19
2825,857.9400000002722,Insuffucuent amount to buy unit price $1076.19
2826,857.9400000002722,Insuffucuent amount to buy unit price $1071.49
2827,857.9400000002722,Insuffucuent amount to buy unit price $1065.48
2828,857.9400000002722,Insuffucuent amount to buy unit price $1057.58
2829,857.9400000002722,Insuffucuent amount to buy unit price $1054.72
2830,857.9400000002722,Insuffucuent amount to buy unit price $1040.46
2831,857.9400000002722,Insuffucuent amount to buy unit price $1025.21
2832,857.9400000002722,Insuffucuent amount to buy unit price $1029.85
2833,857.9400000002722,Insuffucuent amount to buy unit price $1057.08
2834,857.9400000002722,Insuffucuent amount to buy unit price $1060.61
2835,857.9400000002722,Insuffucuent amount to buy unit price $1062.98
2836,857.9400000002722,Insuffucuent amount to buy unit price $1044.38
2837,857.9400000002722,Insuffucuent amount to buy unit price $1050.78
2838,857.9400000002722,Insuffucuent amount to buy unit price $1060.87
2839,857.9400000002722,Insuffucuent amount to buy unit price $1071.66
2840,857.9400000002722,Insuffucuent amount to buy unit price $1064.66
2841,857.9400000002722,Insuffucuent amount to buy unit price $1068.3
2842,857.9400000002722,Insuffucuent amount to buy unit price $1065.49
2843,857.9400000002722,Insuffucuent amount to buy unit price $1068.76
2844,857.9400000002722,Insuffucuent amount to buy unit price $1052.63
2845,857.9400000002722,Insuffucuent amount to buy unit price $1049.34
2846,857.9400000002722,Insuffucuent amount to buy unit price $1042.73
2847,857.9400000002722,Insuffucuent amount to buy unit price $1044.14
2848,857.9400000002722,Insuffucuent amount to buy unit price $1033.37
2849,857.9400000002722,Insuffucuent amount to buy unit price $1025.39
2850,857.9400000002722,Insuffucuent amount to buy unit price $1016.4
2851,857.9400000002722,Insuffucuent amount to buy unit price $1003.24
2852,857.9400000002722,Insuffucuent amount to buy unit price $994.75
2853,857.9400000002722,Insuffucuent amount to buy unit price $998.04
2854,857.9400000002722,Insuffucuent amount to buy unit price $1020.62
2855,857.9400000002722,Insuffucuent amount to buy unit price $1028.93
2856,857.9400000002722,Insuffucuent amount to buy unit price $1030.98
2857,857.9400000002722,Insuffucuent amount to buy unit price $1028.12
2858,857.9400000002722,Insuffucuent amount to buy unit price $1028.0
2859,857.9400000002722,Insuffucuent amount to buy unit price $1025.57
2860,857.9400000002722,Insuffucuent amount to buy unit price $1026.13
2861,857.9400000002722,Insuffucuent amount to buy unit price $1007.37
2862,857.9400000002722,Insuffucuent amount to buy unit price $996.46
2863,857.9400000002722,Insuffucuent amount to buy unit price $989.67
2864,857.9400000002722,Insuffucuent amount to buy unit price $979.73
2865,857.9400000002722,Insuffucuent amount to buy unit price $1004.09
2866,857.9400000002722,Insuffucuent amount to buy unit price $1012.73
2867,857.9400000002722,Insuffucuent amount to buy unit price $1005.81
2868,857.9400000002722,Insuffucuent amount to buy unit price $994.35
2869,857.9400000002722,Insuffucuent amount to buy unit price $1007.1
2870,857.9400000002722,Insuffucuent amount to buy unit price $1010.48
2871,857.9400000002722,Insuffucuent amount to buy unit price $997.08
2872,857.9400000002722,Insuffucuent amount to buy unit price $1002.72
2873,857.9400000002722,Insuffucuent amount to buy unit price $1005.65
2874,857.9400000002722,Insuffucuent amount to buy unit price $1002.63
2875,857.9400000002722,Insuffucuent amount to buy unit price $987.48
2876,857.9400000002722,Insuffucuent amount to buy unit price $986.75
2877,857.9400000002722,Insuffucuent amount to buy unit price $975.15
2878,857.9400000002722,Insuffucuent amount to buy unit price $979.62
2879,857.9400000002722,Insuffucuent amount to buy unit price $982.18
2880,857.9400000002722,Insuffucuent amount to buy unit price $979.26
2881,1834.2300000002722,Sold 1 units for price $976.29 and investment $-0.30329023956865664
2882,2788.300000000272,Sold 1 units for price $954.07 and investment $-2.572350550415614
2883,3742.880000000272,Sold 1 units for price $954.58 and investment $-2.5202704082674625
2884,4694.010000000272,Sold 1 units for price $951.13 and investment $-2.872577252210853
2885,3753.630000000272,Bought 1 units for price $940.38
2886,2812.8900000002723,Bought 1 units for price $940.74
2887,1880.2100000002724,Bought 1 units for price $932.68
2888,974.3700000002724,Bought 1 units for price $905.84
2889,1875.4200000002725,Sold 1 units for price $901.05 and investment $-0.5287909564603106
2890,2754.5500000002726,Sold 1 units for price $879.13 and investment $-2.9486443522034835
2891,3637.2300000002724,Sold 1 units for price $882.68 and investment $-2.5567429126556656
2892,4516.790000000272,Sold 1 units for price $879.56 and investment $-2.9011746003709358
2893,5397.820000000272,Sold 1 units for price $881.03 and investment $-2.738894285966623
2894,6296.540000000272,Sold 1 units for price $898.72 and investment $-0.7860107745297187
2895,7192.960000000272,Sold 1 units for price $896.42 and investment $-1.0399187494480342
2896,8116.290000000272,Sold 1 units for price $923.33 and investment $1.930804557096177
2897,9035.610000000272,Sold 1 units for price $919.32 and investment $1.4881215225646933
2898,8108.380000000272,Bought 1 units for price $927.23
2899,7189.480000000272,Bought 1 units for price $918.9
2900,8109.740000000273,Sold 1 units for price $920.26 and investment $0.14800304712155987
2901,9010.680000000273,Sold 1 units for price $900.94 and investment $-1.9545108281641008
2902,9905.780000000274,Sold 1 units for price $895.1 and investment $-2.590053324627267
2903,10798.820000000273,Sold 1 units for price $893.04 and investment $-2.8142344107084574
2904,11720.050000000272,Sold 1 units for price $921.23 and investment $0.25356404396561555
2905,12638.420000000273,Sold 1 units for price $918.37 and investment $-0.05767765806942788
2906,13549.130000000274,Sold 1 units for price $910.71 and investment $-0.8912830558276136
2907,14461.100000000273,Sold 1 units for price $911.97 and investment $-0.7541625857002884
2908,15384.820000000273,Sold 1 units for price $923.72 and investment $0.5245402111219991
2909,16331.030000000272,Sold 1 units for price $946.21 and investment $2.9720317771248297
2910,17275.92000000027,Sold 1 units for price $944.89 and investment $2.8283817608009585
2911,18215.070000000273,Sold 1 units for price $939.15 and investment $2.2037218413320274
2912,19157.500000000273,Sold 1 units for price $942.43 and investment $2.560670366742842
2913,20096.640000000272,Sold 1 units for price $939.14 and investment $2.202633583632605
2914,21036.730000000272,Sold 1 units for price $940.09 and investment $2.3060180650778164
2915,21979.19000000027,Sold 1 units for price $942.46 and investment $2.5639351398411208
2916,22910.95000000027,Sold 1 units for price $931.76 and investment $1.399499401458267
2917,23855.69000000027,Sold 1 units for price $944.74 and investment $2.812057895309613
2918,24798.56000000027,Sold 1 units for price $942.87 and investment $2.60855370551747
2919,25717.70000000027,Sold 1 units for price $919.14 and investment $0.026118184786158356
2920,26624.53000000027,Sold 1 units for price $906.83 and investment $-1.3135270432038237
2921,27517.590000000273,Sold 1 units for price $893.06 and investment $-2.812057895309613
2922,28427.920000000275,Sold 1 units for price $910.33 and investment $-0.9326368484056956
2923,29314.920000000275,Sold 1 units for price $887.0 and investment $-3.47154206116008
2924,30203.250000000276,Sold 1 units for price $888.33 and investment $-3.3268037871367873
2925,31106.720000000278,Sold 1 units for price $903.47 and investment $-1.6791816302100284
2926,32014.85000000028,Sold 1 units for price $908.13 and investment $-1.1720535422788096
2927,32924.56000000028,Sold 1 units for price $909.71 and investment $-1.0001088257699358
2928,33807.44000000028,Sold 1 units for price $882.88 and investment $-3.9199042333224487
2929,34700.51000000028,Sold 1 units for price $893.07 and investment $-2.810969637610178
2930,35584.43000000028,Sold 1 units for price $883.92 and investment $-3.8067254325824376
2931,36492.780000000275,Sold 1 units for price $908.35 and investment $-1.1481118728914959
2932,37402.02000000027,Sold 1 units for price $909.24 and investment $-1.0512569376428305
2933,38331.25000000028,Sold 1 units for price $929.23 and investment $1.1241702035041943
2934,39238.640000000276,Sold 1 units for price $907.39 and investment $-1.2525846120361293
2935,40158.170000000275,Sold 1 units for price $919.53 and investment $0.06856023506366259
2936,41061.97000000028,Sold 1 units for price $903.8 and investment $-1.64326912612907
2937,41969.210000000276,Sold 1 units for price $907.24 and investment $-1.268908477527475
2938,42846.73000000027,Sold 1 units for price $877.52 and investment $-4.503210360213298
2939,43719.54000000027,Sold 1 units for price $872.81 and investment $-5.01577973664164
2940,44593.18000000027,Sold 1 units for price $873.64 and investment $-4.9254543475895085
2941,45448.34000000027,Sold 1 units for price $855.16 and investment $-6.936554576123627
2942,46305.850000000275,Sold 1 units for price $857.51 and investment $-6.680814016759168
2943,47172.08000000028,Sold 1 units for price $866.23 and investment $-5.731853302862113
2944,48024.00000000028,Sold 1 units for price $851.92 and investment $-7.289150070736753
2945,48867.55000000028,Sold 1 units for price $843.55 and investment $-8.200021765153991
2946,49717.63000000028,Sold 1 units for price $850.08 and investment $-7.489389487430617
2947,50550.02000000028,Sold 1 units for price $832.39 and investment $-9.414517357710304
2948,51419.62000000028,Sold 1 units for price $869.6 and investment $-5.365110458156487
2949,52284.92000000028,Sold 1 units for price $865.3 and investment $-5.83306126890848
2950,53136.98000000028,Sold 1 units for price $852.06 and investment $-7.273914462944829
2951,53978.48000000028,Sold 1 units for price $841.5 and investment $-8.423114593535747
2952,54837.21000000028,Sold 1 units for price $858.73 and investment $-6.548046577429531
2953,55693.77000000028,Sold 1 units for price $856.56 and investment $-6.784198498204379
2954,56518.930000000284,Sold 1 units for price $825.16 and investment $-10.201327674393298
2955,57334.48000000029,Sold 1 units for price $815.55 and investment $-11.247143323539015
2956,58169.96000000029,Sold 1 units for price $835.48 and investment $-9.078245728588525
2957,59012.46000000029,Sold 1 units for price $842.5 and investment $-8.314288823593424
2958,59846.84000000029,Sold 1 units for price $834.38 and investment $-9.197954075525082
2959,60657.92000000029,Sold 1 units for price $811.08 and investment $-11.733594515181188
2960,61455.79000000029,Sold 1 units for price $797.87 and investment $-13.171182936119271
2961,62243.32000000029,Sold 1 units for price $787.53 and investment $-14.296441397322887
2962,63059.26000000029,Sold 1 units for price $815.94 and investment $-11.2047012732615
2963,63892.120000000294,Sold 1 units for price $832.86 and investment $-9.363369245837411
2964,64706.00000000029,Sold 1 units for price $813.88 and investment $-11.42888235934269
2965,65512.120000000294,Sold 1 units for price $806.12 and investment $-12.27337033409511
2966,66335.0400000003,Sold 1 units for price $822.92 and investment $-10.4450973990641
2967,67103.5800000003,Sold 1 units for price $768.54 and investment $-16.36304276852759
2968,67887.62000000029,Sold 1 units for price $784.04 and investment $-14.676243334421594
2969,68681.97000000029,Sold 1 units for price $794.35 and investment $-13.554249646316244
2970,69460.09000000029,Sold 1 units for price $778.12 and investment $-15.320491892480137
2971,70213.98000000029,Sold 1 units for price $753.89 and investment $-17.957340298182608
2972,70970.53000000029,Sold 1 units for price $756.55 and investment $-17.667863750136036
2973,71721.2700000003,Sold 1 units for price $750.74 and investment $-18.300141473500922
2974,72442.6300000003,Sold 1 units for price $721.36 and investment $-21.49744259440635
2975,73162.2300000003,Sold 1 units for price $719.6 and investment $-21.688975949504837
2976,73838.7600000003,Sold 1 units for price $676.53 and investment $-26.37610186092067
2977,74522.1400000003,Sold 1 units for price $683.38 and investment $-25.630645336815753
2978,75204.69000000031,Sold 1 units for price $682.55 and investment $-25.720970725867886
2979,75917.5600000003,Sold 1 units for price $712.87 and investment $-22.421373381216668
2980,76613.8900000003,Sold 1 units for price $696.33 and investment $-24.221351616062677
2981,77314.71000000031,Sold 1 units for price $700.82 and investment $-23.73272390902165
2982,78049.80000000031,Sold 1 units for price $735.09 and investment $-20.003264773098266
2983,78802.63000000031,Sold 1 units for price $752.83 and investment $-18.072695614321464
2984,79567.5300000003,Sold 1 units for price $764.9 and investment $-16.75916857111764
2985,80340.6700000003,Sold 1 units for price $773.14 and investment $-15.862444226792904
2986,81084.0000000003,Sold 1 units for price $743.33 and investment $-19.106540428773528
2987,81854.05000000031,Sold 1 units for price $770.05 and investment $-16.198715855914685
2988,82632.99000000031,Sold 1 units for price $778.94 and investment $-15.231254761127428
2989,83421.41000000031,Sold 1 units for price $788.42 and investment $-14.19958646207422
2990,84210.58000000031,Sold 1 units for price $789.17 and investment $-14.117967134617478
2991,85037.4200000003,Sold 1 units for price $826.84 and investment $-10.018500380890188
2992,85872.6100000003,Sold 1 units for price $835.19 and investment $-9.109805201871795
2993,86706.35000000031,Sold 1 units for price $833.74 and investment $-9.267602568288167
2994,87533.51000000031,Sold 1 units for price $827.16 and investment $-9.983676134508652
2995,88403.40000000031,Sold 1 units for price $869.89 and investment $-5.333550984873217
2996,89272.00000000032,Sold 1 units for price $868.6 and investment $-5.473936228098808
2997,90117.85000000033,Sold 1 units for price $845.85 and investment $-7.949722494286643
2998,90950.08000000032,Sold 1 units for price $832.23 and investment $-9.431929480901074
2999,91788.59000000032,Sold 1 units for price $838.51 and investment $-8.748503645663291
3000,92614.03000000032,Sold 1 units for price $825.44 and investment $-10.170856458809437
3001,93439.91000000032,Sold 1 units for price $825.88 and investment $-10.122973120034823
3002,94285.05000000032,Sold 1 units for price $845.14 and investment $-8.026988790945696
3003,95159.14000000032,Sold 1 units for price $874.09 and investment $-4.876482751115458
3004,96004.85000000033,Sold 1 units for price $845.71 and investment $-7.964958102078566
3005,96841.42000000033,Sold 1 units for price $836.57 and investment $-8.95962563935139
3006,97673.37000000033,Sold 1 units for price $831.95 and investment $-9.462400696484922
3007,98500.87000000033,Sold 1 units for price $827.5 and investment $-9.94667537272826
3008,99341.11000000034,Sold 1 units for price $840.24 and investment $-8.560235063663074
3009,100146.33000000034,Sold 1 units for price $805.22 and investment $-12.371313527043199
3010,100996.45000000033,Sold 1 units for price $850.12 and investment $-7.485036456632928
3011,101840.19000000034,Sold 1 units for price $843.74 and investment $-8.179344868864943
3012,102682.81000000033,Sold 1 units for price $842.62 and investment $-8.301229731200346
3013,103554.60000000033,Sold 1 units for price $871.79 and investment $-5.126782021982807
3014,104424.86000000032,Sold 1 units for price $870.26 and investment $-5.293285449994557
3015,105315.21000000033,Sold 1 units for price $890.35 and investment $-3.1069757318532982
3016,106224.94000000032,Sold 1 units for price $909.73 and investment $-0.9979323103710915
3017,107131.59000000032,Sold 1 units for price $906.65 and investment $-1.3331156817934489
3018,108066.29000000031,Sold 1 units for price $934.7 and investment $1.7194471650887004
3019,108993.74000000031,Sold 1 units for price $927.45 and investment $0.9304603330068636
3020,109925.54000000031,Sold 1 units for price $931.8 and investment $1.4038524322559558
3021,110828.79000000031,Sold 1 units for price $903.25 and investment $-1.7031232995973422
3022,111719.43000000031,Sold 1 units for price $890.64 and investment $-3.0754162585700286
3023,112588.85000000031,Sold 1 units for price $869.42 and investment $-5.384699096746112
3024,113461.65000000031,Sold 1 units for price $872.8 and investment $-5.016867994341063
3025,114329.80000000031,Sold 1 units for price $868.15 and investment $-5.522907824572859
3026,115192.96000000031,Sold 1 units for price $863.16 and investment $-6.065948416585049
3027,116064.59000000032,Sold 1 units for price $871.63 and investment $-5.144194145173575
3028,116952.47000000032,Sold 1 units for price $887.88 and investment $-3.3757753836108373
3029,117837.75000000032,Sold 1 units for price $885.28 and investment $-3.6587223854608775
3030,118742.17000000032,Sold 1 units for price $904.42 and investment $-1.5757971487648297
3031,119655.35000000031,Sold 1 units for price $913.18 and investment $-0.6224834040700867
3032,120523.92000000032,Sold 1 units for price $868.57 and investment $-5.477201001197075
3033,121403.65000000031,Sold 1 units for price $879.73 and investment $-4.262705408640762
3034,122277.24000000031,Sold 1 units for price $873.59 and investment $-4.930895636086619
3035,123176.48000000032,Sold 1 units for price $899.24 and investment $-2.139514637066054
3036,124065.15000000031,Sold 1 units for price $888.67 and investment $-3.289803025356407
3037,124974.85000000031,Sold 1 units for price $909.7 and investment $-1.0011970834693582
3038,125850.92000000032,Sold 1 units for price $876.07 and investment $-4.661007726629658
3039,126696.14000000032,Sold 1 units for price $845.22 and investment $-8.018282729350306
