DAY,TOTAL BALANCE,STATUS
35,890507.297517144,Bought 1 units for price $3545.5274265184
36,886956.7979982983,Bought 1 units for price $3550.49951884568
37,883447.3601354626,Bought 1 units for price $3509.4378628356835
38,879936.9082610473,Bought 1 units for price $3510.4518744152338
39,876493.470735417,Bought 1 units for price $3443.437525630353
40,873124.3122228542,Bought 1 units for price $3369.158512562723
41,869814.0714465016,Bought 1 units for price $3310.240776352526
42,866544.1113129557,Bought 1 units for price $3269.9601335458788
43,863234.0019688329,Bought 1 units for price $3310.1093441227595
44,859962.9736782026,Bought 1 units for price $3271.0282906302677
45,856572.2928367266,Bought 1 units for price $3390.6808414759003
46,853171.3209535553,Bought 1 units for price $3400.9718831713817
47,849705.9310647165,Bought 1 units for price $3465.3898888387275
48,846252.4405982525,Bought 1 units for price $3453.490466464061
49,842816.879844966,Bought 1 units for price $3435.560753286485
50,839373.7593151977,Bought 1 units for price $3443.120529768289
51,835946.83946136,Bought 1 units for price $3426.9198538376945
52,832463.0281774097,Bought 1 units for price $3483.811283950299
53,828979.6870512422,Bought 1 units for price $3483.34112616747
54,825491.0175005498,Bought 1 units for price $3488.6695506924666
55,821979.0847141464,Bought 1 units for price $3511.9327864033253
56,818444.8645001933,Bought 1 units for price $3534.220213953184
57,814967.7242747218,Bought 1 units for price $3477.1402254714612
58,811520.8958777233,Bought 1 units for price $3446.8283969984086
59,808101.453856772,Bought 1 units for price $3419.4420209513355
60,804740.4847562152,Bought 1 units for price $3360.9691005568384
61,801331.8823544102,Bought 1 units for price $3408.6024018049693
62,797983.4617618759,Bought 1 units for price $3348.420592534358
63,794602.664098297,Bought 1 units for price $3380.7976635788286
64,791239.6655826442,Bought 1 units for price $3362.998515652785
65,787904.1969092892,Bought 1 units for price $3335.4686733549224
66,784552.5963198737,Bought 1 units for price $3351.600589415541
67,781254.1327741354,Bought 1 units for price $3298.463545738246
68,778007.543956862,Bought 1 units for price $3246.588817273493
69,774770.6251707944,Bought 1 units for price $3236.9187860674892
70,771455.0535058511,Bought 1 units for price $3315.571664943366
71,768173.9955733722,Bought 1 units for price $3281.0579324788287
72,764854.5245440465,Bought 1 units for price $3319.4710293257153
73,761497.512839293,Bought 1 units for price $3357.011704753519
74,758112.0228446816,Bought 1 units for price $3385.489994611413
75,754710.8204229716,Bought 1 units for price $3401.202421709997
76,751327.278209243,Bought 1 units for price $3383.5422137287096
77,747986.3066939269,Bought 1 units for price $3340.9715153160246
78,744647.1147135702,Bought 1 units for price $3339.191980356705
79,741248.1563292724,Bought 1 units for price $3398.958384297835
80,737916.3166111074,Bought 1 units for price $3331.839718164989
81,734489.3602108237,Bought 1 units for price $3426.956400283754
82,731034.3014230361,Bought 1 units for price $3455.0587877875737
83,727453.4621765988,Bought 1 units for price $3580.839246437269
84,723926.8119845258,Bought 1 units for price $3526.6501920731257
85,720426.5021674711,Bought 1 units for price $3500.3098170546336
86,716918.4957542428,Bought 1 units for price $3508.0064132283314
87,713433.9447242272,Bought 1 units for price $3484.551030015546
88,709955.2141717516,Bought 1 units for price $3478.7305524755907
89,706511.5970441819,Bought 1 units for price $3443.6171275696893
90,703080.315723331,Bought 1 units for price $3431.2813208509037
91,699683.1534836292,Bought 1 units for price $3397.162239701743
92,696297.6416669985,Bought 1 units for price $3385.5118166307457
93,692922.7929430588,Bought 1 units for price $3374.848723939688
94,689533.0101803071,Bought 1 units for price $3389.782762751673
95,686151.0238136275,Bought 1 units for price $3381.986366679489
96,682778.1744739178,Bought 1 units for price $3372.8493397096754
97,679404.7431539058,Bought 1 units for price $3373.431320012008
98,676024.3932741348,Bought 1 units for price $3380.3498797709944
99,672690.703963603,Bought 1 units for price $3333.6893105318077
100,669330.2347034679,Bought 1 units for price $3360.469260135052
101,665978.9556235614,Bought 1 units for price $3351.279079906584
102,662629.7957467648,Bought 1 units for price $3349.159876796632
103,659302.0261174777,Bought 1 units for price $3327.7696292870937
104,655995.5154789153,Bought 1 units for price $3306.510638562432
105,652700.9047134467,Bought 1 units for price $3294.6107654685998
106,649429.7850528476,Bought 1 units for price $3271.1196605991167
107,646183.5644903181,Bought 1 units for price $3246.2205625294664
108,642925.125961245,Bought 1 units for price $3258.438529073015
109,639706.6865777132,Bought 1 units for price $3218.43938353181
110,636467.2776613297,Bought 1 units for price $3239.4089163834583
111,633251.648305828,Bought 1 units for price $3215.629355501688
112,630015.9870765724,Bought 1 units for price $3235.661229255613
113,626739.9650786013,Bought 1 units for price $3276.0219979711
114,623482.6646997741,Bought 1 units for price $3257.3003788271913
115,620230.8248736385,Bought 1 units for price $3251.839826135625
116,617006.0968650936,Bought 1 units for price $3224.728008544892
117,613790.5263172801,Bought 1 units for price $3215.570547813405
118,610563.9640246085,Bought 1 units for price $3226.5622926716896
119,607366.4447543139,Bought 1 units for price $3197.519270294613
120,610521.6667014218,Sold 1 units for price $3155.221947107944 and investment $-1.3228168342757738
121,607336.6254123983,Bought 1 units for price $3185.0412890236357
122,610488.6766308681,Sold 1 units for price $3152.051218469809 and investment $-1.0357815663965735
123,613658.6158792669,Sold 1 units for price $3169.9392483987617 and investment $-0.4741552543421969
124,616803.9378607112,Sold 1 units for price $3145.321981444364 and investment $-1.2470578549845865
125,613624.2194645116,Bought 1 units for price $3179.718396199675
126,610494.2094642809,Bought 1 units for price $3130.010000230717
127,607378.3490598759,Bought 1 units for price $3115.8604044049434
128,604278.0589063038,Bought 1 units for price $3100.290153572082
129,601224.8187549954,Bought 1 units for price $3053.240151308453
130,598215.766733174,Bought 1 units for price $3009.052021821377
131,595132.0065548031,Bought 1 units for price $3083.7601783708906
132,592081.6729124379,Bought 1 units for price $3050.3336423651613
133,588950.385248597,Bought 1 units for price $3131.2876638409266
134,585832.524685255,Bought 1 units for price $3117.860563341997
135,582734.7861271932,Bought 1 units for price $3097.738558061788
136,579619.4488550101,Bought 1 units for price $3115.337272183191
137,576505.9613207591,Bought 1 units for price $3113.487534250974
138,573381.2226651182,Bought 1 units for price $3124.738655640941
139,570314.6286225409,Bought 1 units for price $3066.5940425773383
140,567273.3185456641,Bought 1 units for price $3041.310076876829
141,564271.2219208456,Bought 1 units for price $3002.0966248185246
142,561081.0837046062,Bought 1 units for price $3190.1382162394566
143,557873.9041583029,Bought 1 units for price $3207.1795463032813
144,554641.5107891859,Bought 1 units for price $3232.3933691170832
145,551447.5768646068,Bought 1 units for price $3193.9339245790675
146,548335.2255198486,Bought 1 units for price $3112.3513447581818
147,545212.3570341413,Bought 1 units for price $3122.8684857073326
148,542131.5383471455,Bought 1 units for price $3080.8186869957585
149,539075.8049879837,Bought 1 units for price $3055.7333591618767
150,536031.4970269421,Bought 1 units for price $3044.307961041591
151,533001.7679394761,Bought 1 units for price $3029.729087465976
152,529965.6367974821,Bought 1 units for price $3036.1311419939398
153,526973.8666368924,Bought 1 units for price $2991.7701605897414
154,529929.3167210314,Sold 1 units for price $2955.450084138956 and investment $-1.2139995554881162
155,526980.808990347,Bought 1 units for price $2948.507730684421
156,529952.4175506161,Sold 1 units for price $2971.608560269085 and investment $0.7834752930867109
157,527029.4783160709,Bought 1 units for price $2922.9392345451693
158,529983.3915900383,Sold 1 units for price $2953.913273967439 and investment $1.0596881062801058
159,532847.0927626559,Sold 1 units for price $2863.7011726176593 and investment $-2.0266607402369714
160,535699.5933130722,Sold 1 units for price $2852.5005504163123 and investment $-2.409857970920758
161,532879.5929427368,Bought 1 units for price $2820.000370335369
162,535749.7131997404,Sold 1 units for price $2870.120257003612 and investment $1.7773007122790725
163,538679.9016485651,Sold 1 units for price $2930.188448824705 and investment $3.9073781566997408
164,541609.703385252,Sold 1 units for price $2929.8017366869176 and investment $3.893664962125177
165,538728.5170649999,Bought 1 units for price $2881.1863202520913
166,541576.93633955,Sold 1 units for price $2848.419274550007 and investment $-1.1372761793210762
167,544445.3803369971,Sold 1 units for price $2868.44399744711 and investment $-0.44225958992704745
168,547288.1225174449,Sold 1 units for price $2842.742180447782 and investment $-1.334316338172305
169,550118.8332456925,Sold 1 units for price $2830.7107282476927 and investment $-1.7519030841428596
170,553031.2624434927,Sold 1 units for price $2912.429197800159 and investment $1.0843754646639423
171,550091.7572387466,Bought 1 units for price $2939.505204746026
172,552955.1487213474,Sold 1 units for price $2863.391482600824 and investment $-2.5893378934084263
173,555833.6308807678,Sold 1 units for price $2878.48215942036 and investment $-2.0759631664247475
174,558670.3738922784,Sold 1 units for price $2836.7430115105267 and investment $-3.495901047209672
175,555872.576818281,Bought 1 units for price $2797.7970739974176
176,558671.8850872015,Sold 1 units for price $2799.308268920568 and investment $0.05401374306933972
177,561408.4441345388,Sold 1 units for price $2736.559047337295 and investment $-2.1887944350669923
178,564231.6045504847,Sold 1 units for price $2823.160415945974 and investment $0.9065468751926989
179,567106.1641745957,Sold 1 units for price $2874.5596241110084 and investment $2.743678261265551
180,569905.7114128245,Sold 1 units for price $2799.5472382287517 and investment $0.06255508119584681
181,572689.0694394903,Sold 1 units for price $2783.358026665892 and investment $-0.5160862975274882
182,575535.1313689633,Sold 1 units for price $2846.061929472954 and investment $1.7251020784926672
183,578296.7634482946,Sold 1 units for price $2761.6320793313635 and investment $-1.2926239362450445
184,581086.5831435292,Sold 1 units for price $2789.819695234695 and investment $-0.2851307136198016
185,583836.5646406349,Sold 1 units for price $2749.9814971057094 and investment $-1.709043780769651
186,586495.9743202897,Sold 1 units for price $2659.409679654762 and investment $-4.946298487078315
187,589159.6546622228,Sold 1 units for price $2663.680341933184 and investment $-4.793654740392272
188,591648.304555176,Sold 1 units for price $2488.649892953101 and investment $-11.049664177488596
189,594175.2064554207,Sold 1 units for price $2526.901900244784 and investment $-9.682445387848869
190,596645.7047455485,Sold 1 units for price $2470.498290127846 and investment $-11.698446142197724
191,599230.2950851233,Sold 1 units for price $2584.59033957478 and investment $-7.620521745632303
192,601856.9432606263,Sold 1 units for price $2626.6481755029567 and investment $-6.117273482237503
193,604398.4140383214,Sold 1 units for price $2541.470777695047 and investment $-9.161718649456525
194,607028.4842297557,Sold 1 units for price $2630.070191434401 and investment $-5.9949623981618165
195,609504.0456651795,Sold 1 units for price $2475.5614354237478 and investment $-11.517477145448156
196,611951.3731431037,Sold 1 units for price $2447.3274779241324 and investment $-12.526626728240286
197,614188.7728823115,Sold 1 units for price $2237.3997392077995 and investment $-20.02994927680503
198,616493.6942254847,Sold 1 units for price $2304.921343173296 and investment $-17.61656466814135
199,618903.0824887931,Sold 1 units for price $2409.3882633083263 and investment $-13.88266555494474
200,616504.9805483951,Bought 1 units for price $2398.101940398013
201,613975.7936329397,Bought 1 units for price $2529.186915455357
202,611589.6627544116,Bought 1 units for price $2386.130878528069
203,608878.6419975698,Bought 1 units for price $2711.020756841705
204,606398.0000766835,Bought 1 units for price $2480.6419208863954
205,609139.380057502,Sold 1 units for price $2741.379980818476 and investment $10.510910814524662
206,606257.1500705883,Bought 1 units for price $2882.229986913645
207,603510.5891480655,Bought 1 units for price $2746.5609225227604
208,600538.2168755211,Bought 1 units for price $2972.372272544433
209,597514.2755379458,Bought 1 units for price $3023.9413375752974
210,594384.155965,Bought 1 units for price $3130.1195729457568
211,591380.7855961237,Bought 1 units for price $3003.3703688763258
212,588290.5581451048,Bought 1 units for price $3090.2274510188713
213,585336.3396000741,Bought 1 units for price $2954.2185450306843
214,582357.5778873939,Bought 1 units for price $2978.761712680218
215,579241.1903546895,Bought 1 units for price $3116.387532704429
216,576112.9800192922,Bought 1 units for price $3128.210335397239
217,572887.0899465405,Bought 1 units for price $3225.890072751616
218,569549.3389610656,Bought 1 units for price $3337.750985474859
219,566176.1074561827,Bought 1 units for price $3373.231504882861
220,562789.9556816138,Bought 1 units for price $3386.1517745689534
221,559419.6669868856,Bought 1 units for price $3370.2886947281295
222,556039.5102460855,Bought 1 units for price $3380.156740800185
223,552665.5682317691,Bought 1 units for price $3373.942014316341
224,549286.1181503566,Bought 1 units for price $3379.450081412537
225,545928.3672380061,Bought 1 units for price $3357.7509123505074
226,542576.2794730881,Bought 1 units for price $3352.087764918021
227,539248.5707474162,Bought 1 units for price $3327.70872567184
228,535902.7938155517,Bought 1 units for price $3345.776931864575
229,532568.101973879,Bought 1 units for price $3334.6918416726808
230,529270.5102206423,Bought 1 units for price $3297.5917532366643
231,526021.5876187684,Bought 1 units for price $3248.922601873885
232,522796.06656061223,Bought 1 units for price $3225.5210581561987
233,519512.40496462944,Bought 1 units for price $3283.6615959827973
234,516239.0049984359,Bought 1 units for price $3273.399966193547
235,512962.76334515907,Bought 1 units for price $3276.241653276817
236,509719.1312362558,Bought 1 units for price $3243.6321089032426
237,506423.6624193354,Bought 1 units for price $3295.4688169204333
238,503098.12267995335,Bought 1 units for price $3325.539739382049
239,499776.37237522757,Bought 1 units for price $3321.750304725788
240,496455.57938027306,Bought 1 units for price $3320.792994954485
241,493125.95721687766,Bought 1 units for price $3329.6221633954237
242,489809.14863271505,Bought 1 units for price $3316.8085841626184
243,486519.85974412225,Bought 1 units for price $3289.288888592805
244,483236.7089800284,Bought 1 units for price $3283.150764093829
245,479948.579268667,Bought 1 units for price $3288.1297113614332
246,476683.22936772875,Bought 1 units for price $3265.34990093824
247,473408.53139919636,Bought 1 units for price $3274.6979685324104
248,470155.48229985626,Bought 1 units for price $3253.049099340085
249,466918.3059917463,Bought 1 units for price $3237.176308109963
250,463672.0248140966,Bought 1 units for price $3246.281177649693
251,460437.1754321015,Bought 1 units for price $3234.849381995152
252,457179.32266019494,Bought 1 units for price $3257.8527719065364
253,453948.54345055844,Bought 1 units for price $3230.779209636501
254,450727.256072634,Bought 1 units for price $3221.2873779244514
255,447487.23537732876,Bought 1 units for price $3240.020695305243
256,444247.32204460405,Bought 1 units for price $3239.913332724699
257,441023.9410174975,Bought 1 units for price $3223.381027106557
258,437799.92854079005,Bought 1 units for price $3224.012476707464
259,434578.70835938933,Bought 1 units for price $3221.220181400705
260,431373.33932344336,Bought 1 units for price $3205.3690359459692
261,428182.19951972587,Bought 1 units for price $3191.139803717487
262,424989.68247126223,Bought 1 units for price $3192.517048463608
263,421798.23348272673,Bought 1 units for price $3191.448988535508
264,418629.43135723966,Bought 1 units for price $3168.8021254870805
265,415460.8612846472,Bought 1 units for price $3168.570072592473
266,412319.22891832923,Bought 1 units for price $3141.632366317949
267,409186.70776668494,Bought 1 units for price $3132.521151644265
268,406050.75128989574,Bought 1 units for price $3135.9564767891998
269,402904.84634647815,Bought 1 units for price $3145.9049434175645
270,399787.4134142086,Bought 1 units for price $3117.432932269517
271,396674.6515638187,Bought 1 units for price $3112.76185038996
272,393581.4481347303,Bought 1 units for price $3093.2034290884217
273,390467.5756768592,Bought 1 units for price $3113.872457871092
274,387326.59855582664,Bought 1 units for price $3140.9771210325566
275,384172.97088321985,Bought 1 units for price $3153.627672606795
276,381032.4509051387,Bought 1 units for price $3140.519978081139
277,377898.8121356776,Bought 1 units for price $3133.638769461088
278,374788.52172052197,Bought 1 units for price $3110.290415155657
279,371684.9823722068,Bought 1 units for price $3103.539348315181
280,368576.5214375861,Bought 1 units for price $3108.4609346207258
281,365456.3389007647,Bought 1 units for price $3120.182536821398
282,362334.31113016384,Bought 1 units for price $3122.027770600855
283,359213.84814440936,Bought 1 units for price $3120.462985754468
284,356117.2172171041,Bought 1 units for price $3096.6309273052702
285,353023.17518228525,Bought 1 units for price $3094.0420348188372
286,349931.33581086685,Bought 1 units for price $3091.839371418432
287,346844.32626529306,Bought 1 units for price $3087.0095455737915
288,343751.24766277533,Bought 1 units for price $3093.078602517718
289,340666.06681856303,Bought 1 units for price $3085.180844212281
290,337589.2863342814,Bought 1 units for price $3076.7804842816663
291,334514.6677785409,Bought 1 units for price $3074.61855574046
292,331436.4010323618,Bought 1 units for price $3078.266746179117
293,328369.48961680033,Bought 1 units for price $3066.911415561468
294,325331.926604808,Bought 1 units for price $3037.5630119923403
295,322285.155544671,Bought 1 units for price $3046.771060136997
296,319248.2660790991,Bought 1 units for price $3036.889465571894
297,316208.84690230107,Bought 1 units for price $3039.41917679802
298,313186.29454716214,Bought 1 units for price $3022.5523551389338
299,310176.0046926591,Bought 1 units for price $3010.2898545030357
300,307171.48478197394,Bought 1 units for price $3004.5199106851637
301,304175.49654987856,Bought 1 units for price $2995.988232095373
302,301168.77418084466,Bought 1 units for price $3006.7223690338915
303,298182.5767165442,Bought 1 units for price $2986.1974643004246
304,295184.625895539,Bought 1 units for price $2997.95082100522
305,292194.9343755123,Bought 1 units for price $2989.691520026723
306,289199.2550462767,Bought 1 units for price $2995.6793292355933
307,286233.10479414405,Bought 1 units for price $2966.1502521326756
308,283262.83049974963,Bought 1 units for price $2970.27429439443
309,280324.70172039844,Bought 1 units for price $2938.128779351185
310,277405.3025515767,Bought 1 units for price $2919.3991688217625
311,274512.24211361574,Bought 1 units for price $2893.060437960972
312,271573.4522487736,Bought 1 units for price $2938.789864842136
313,268621.4423700827,Bought 1 units for price $2952.009878690855
314,265710.8124937777,Bought 1 units for price $2910.6298763050045
315,262823.1994881475,Bought 1 units for price $2887.6130056302013
316,259882.9496283968,Bought 1 units for price $2940.2498597507124
317,256906.2078561539,Bought 1 units for price $2976.741772242901
318,253944.41865471794,Bought 1 units for price $2961.7892014359422
319,250966.7990767144,Bought 1 units for price $2977.6195780035227
320,247981.93192333446,Bought 1 units for price $2984.867153379963
321,245015.33112264847,Bought 1 units for price $2966.600800686001
322,242023.55102140215,Bought 1 units for price $2991.780101246309
323,239031.48035059695,Bought 1 units for price $2992.070670805207
324,236024.6921721512,Bought 1 units for price $3006.788178445746
325,233017.9584095238,Bought 1 units for price $3006.733762627396
326,230012.2617299082,Bought 1 units for price $3005.696679615585
327,227014.3022510645,Bought 1 units for price $2997.959478843706
328,224006.9131914955,Bought 1 units for price $3007.3890595690264
329,220997.3404933873,Bought 1 units for price $3009.5726981081903
330,217996.40794259426,Bought 1 units for price $3000.932550793053
331,215017.01809511843,Bought 1 units for price $2979.3898474758266
332,212038.58656766528,Bought 1 units for price $2978.4315274531623
333,209059.8798463342,Bought 1 units for price $2978.706721331085
334,206083.88306863105,Bought 1 units for price $2975.996777703149
335,203146.10271053563,Bought 1 units for price $2937.780358095421
336,200239.83081983542,Bought 1 units for price $2906.2718907002104
337,197313.36933789434,Bought 1 units for price $2926.4614819410854
338,194388.78980671478,Bought 1 units for price $2924.57953117956
339,191500.85178000352,Bought 1 units for price $2887.938026711259
340,188631.69170548735,Bought 1 units for price $2869.1600745161577
341,185753.31070822303,Bought 1 units for price $2878.380997264314
342,182906.20146535584,Bought 1 units for price $2847.109242867194
343,179983.24836153205,Bought 1 units for price $2922.9531038237956
344,177058.81763356054,Bought 1 units for price $2924.4307279715003
345,174158.31140965622,Bought 1 units for price $2900.506223904328
346,171234.65984719302,Bought 1 units for price $2923.6515624631875
347,168345.98108968113,Bought 1 units for price $2888.678757511907
348,165498.37835433363,Bought 1 units for price $2847.6027353474956
349,162657.77927875827,Bought 1 units for price $2840.599075575373
350,159731.45945759275,Bought 1 units for price $2926.3198211655244
351,156848.75976944348,Bought 1 units for price $2882.6996881492787
352,153930.11059955528,Bought 1 units for price $2918.6491698881987
353,150992.02025544076,Bought 1 units for price $2938.090344114508
354,148108.0428550567,Bought 1 units for price $2883.9774003840594
355,145226.2724213055,Bought 1 units for price $2881.770433751191
356,142381.53243334242,Bought 1 units for price $2844.739987963069
357,139449.48269462684,Bought 1 units for price $2932.0497387155788
358,136495.92437625225,Bought 1 units for price $2953.5583183745866
359,133515.5414684797,Bought 1 units for price $2980.3829077725663
360,130502.3642546451,Bought 1 units for price $3013.177213834603
361,127481.39310425961,Bought 1 units for price $3020.971150385499
362,124455.53196491134,Bought 1 units for price $3025.861139348275
363,121451.8645859872,Bought 1 units for price $3003.6673789241268
364,118432.308156195,Bought 1 units for price $3019.5564297922065
365,115426.839543211,Bought 1 units for price $3005.468612983993
366,112441.81052745409,Bought 1 units for price $2985.029015756917
367,109465.20203094788,Bought 1 units for price $2976.608496506209
368,106470.09128332889,Bought 1 units for price $2995.1107476189904
369,103485.67125036631,Bought 1 units for price $2984.4200329625673
370,100481.6271809929,Bought 1 units for price $3004.0440693734117
371,97467.32744699858,Bought 1 units for price $3014.299733994319
372,94453.55809550462,Bought 1 units for price $3013.7693514939533
373,91453.64898692627,Bought 1 units for price $2999.909108578341
374,88460.57927811751,Bought 1 units for price $2993.069708808761
375,85480.94830586186,Bought 1 units for price $2979.630972255648
376,82504.99636641132,Bought 1 units for price $2975.951939450549
377,79514.58520897164,Bought 1 units for price $2990.411157439677
378,76518.76108345178,Bought 1 units for price $2995.824125519848
379,79491.7685552534,Sold 1 units for price $2973.007471801608 and investment $-0.761615260518034
380,82456.0994328671,Sold 1 units for price $2964.3308776136955 and investment $-1.0512382098093893
381,85397.8583815846,Sold 1 units for price $2941.7589487175123 and investment $-1.8046846055408614
382,88322.78161659134,Sold 1 units for price $2924.923235006733 and investment $-2.3666573050516426
383,91236.56066673686,Sold 1 units for price $2913.7790501455156 and investment $-2.7386479291435624
384,88319.18092535948,Bought 1 units for price $2917.379741377373
385,91264.5325242262,Sold 1 units for price $2945.351598866715 and investment $0.958800703679924
386,88314.07574595662,Bought 1 units for price $2950.456778269577
387,91268.2557884475,Sold 1 units for price $2954.180042490874 and investment $0.12619280677889816
388,94194.71381056918,Sold 1 units for price $2926.4580221216875 and investment $-0.81339121198599
389,97112.46261923733,Sold 1 units for price $2917.748808668147 and investment $-1.1085730806947545
390,100002.13013256165,Sold 1 units for price $2889.667513324325 and investment $-2.0603340266826375
391,102889.1115742433,Sold 1 units for price $2886.981441681652 and investment $-2.1513732061905664
392,105780.7501884728,Sold 1 units for price $2891.638614229489 and investment $-1.993527391192102
393,108660.58914239006,Sold 1 units for price $2879.838953917261 and investment $-2.39345395168721
394,105774.8702778598,Bought 1 units for price $2885.7188645302663
395,102888.14049115212,Bought 1 units for price $2886.729786707664
396,105761.48142124421,Sold 1 units for price $2873.340930092084 and investment $-0.4638070621376114
397,108604.97248272899,Sold 1 units for price $2843.491061484775 and investment $-1.497844565223515
398,111431.12484759212,Sold 1 units for price $2826.1523648631337 and investment $-2.0984791206806834
399,108627.8562733595,Bought 1 units for price $2803.26857423262
400,105883.40730202984,Bought 1 units for price $2744.448971329657
401,103131.34389443258,Bought 1 units for price $2752.0634075972644
402,100342.4854525931,Bought 1 units for price $2788.8584418394685
403,97559.46319983396,Bought 1 units for price $2783.0222527591463
404,100361.854341054,Sold 1 units for price $2802.3911412200428 and investment $0.695965993146253
405,97535.79619756858,Bought 1 units for price $2826.058143485428
406,94713.55668020251,Bought 1 units for price $2822.239517366067
407,91857.28740782829,Bought 1 units for price $2856.2692723742266
408,94721.64622317656,Sold 1 units for price $2864.358815348269 and investment $0.28322060011233874
409,91881.4176569148,Bought 1 units for price $2840.228566261761
410,89021.88728656872,Bought 1 units for price $2859.530370346088
411,86145.56890324244,Bought 1 units for price $2876.3183833262665
412,83294.6061507844,Bought 1 units for price $2850.9627524580474
413,80460.1976250786,Bought 1 units for price $2834.408525705805
414,77648.33063414761,Bought 1 units for price $2811.866990930984
415,74766.93096377247,Bought 1 units for price $2881.399670375144
416,71896.21080778146,Bought 1 units for price $2870.720155991006
417,69016.79144725473,Bought 1 units for price $2879.41936052674
418,66132.74201968733,Bought 1 units for price $2884.0494275674
419,63200.2719603966,Bought 1 units for price $2932.4700592907234
420,60254.631528087724,Bought 1 units for price $2945.640432308877
421,57337.11387747642,Bought 1 units for price $2917.517650611305
422,54413.38373872778,Bought 1 units for price $2923.7301387486364
423,51467.55161929623,Bought 1 units for price $2945.8321194315527
424,48524.52454435733,Bought 1 units for price $2943.0270749389006
425,45584.648165759914,Bought 1 units for price $2939.876378597414
426,42658.47679143254,Bought 1 units for price $2926.171374327369
427,39731.22382516277,Bought 1 units for price $2927.2529662697716
428,36797.54328981035,Bought 1 units for price $2933.680535352416
429,33889.5708005344,Bought 1 units for price $2907.972489275954
430,30984.54145377301,Bought 1 units for price $2905.029346761388
431,28084.087709895903,Bought 1 units for price $2900.453743877109
432,25177.027513999274,Bought 1 units for price $2907.0601958966276
433,22271.44902247026,Bought 1 units for price $2905.578491529014
434,19364.038439365726,Bought 1 units for price $2907.410583104533
435,16475.723718246933,Bought 1 units for price $2888.314721118792
436,13587.51379129752,Bought 1 units for price $2888.2099269494124
437,10709.311205388703,Bought 1 units for price $2878.202585908817
438,7813.540649064185,Bought 1 units for price $2895.7705563245186
439,4920.798962145171,Bought 1 units for price $2892.7416869190147
440,2041.4052671100521,Bought 1.0 units for price $2879.3936950351185
441,2041.4052671100521,Insuffucuent amount to buy unit price $2873.3979023995153
442,2041.4052671100521,Insuffucuent amount to buy unit price $2867.2411101392377
443,2041.4052671100521,Insuffucuent amount to buy unit price $2867.192335240456
444,2041.4052671100521,Insuffucuent amount to buy unit price $2834.3993663222222
445,2041.4052671100521,Insuffucuent amount to buy unit price $2815.4390322450104
446,2041.4052671100521,Insuffucuent amount to buy unit price $2805.368917642811
447,2041.4052671100521,Insuffucuent amount to buy unit price $2818.462029752347
448,2041.4052671100521,Insuffucuent amount to buy unit price $2798.360902959212
449,2041.4052671100521,Insuffucuent amount to buy unit price $2800.711811638845
450,2041.4052671100521,Insuffucuent amount to buy unit price $2854.8787455261913
451,2041.4052671100521,Insuffucuent amount to buy unit price $2824.2327347784712
452,2041.4052671100521,Insuffucuent amount to buy unit price $2832.568024252965
453,2041.4052671100521,Insuffucuent amount to buy unit price $2832.936455252837
454,2041.4052671100521,Insuffucuent amount to buy unit price $2822.479772785762
455,2041.4052671100521,Insuffucuent amount to buy unit price $2808.4789087169233
456,2041.4052671100521,Insuffucuent amount to buy unit price $2810.919929584443
