DAY,TOTAL BALANCE,STATUS
81,734489.907318792,Bought 1 units for price $3427.0174145845567
82,731034.7975866607,Bought 1 units for price $3455.109732131194
83,727453.9064151893,Bought 1 units for price $3580.891171471433
84,723927.2701090914,Bought 1 units for price $3526.6363060978633
85,720426.9214989246,Bought 1 units for price $3500.3486101668327
86,716918.9202793378,Bought 1 units for price $3508.001219586862
87,713434.2951251231,Bought 1 units for price $3484.625154214654
88,709955.6180606483,Bought 1 units for price $3478.677064474732
89,706512.1162315196,Bought 1 units for price $3443.501829128695
90,703080.9349392495,Bought 1 units for price $3431.1812922701106
91,699683.8511333299,Bought 1 units for price $3397.083805919646
92,696298.3942245579,Bought 1 units for price $3385.4569087719874
93,692923.6350726514,Bought 1 units for price $3374.7591519064435
94,689533.8671791074,Bought 1 units for price $3389.767893544063
95,686151.9086294884,Bought 1 units for price $3381.958549618906
96,682779.1027510222,Bought 1 units for price $3372.8058784662053
97,679405.6839302566,Bought 1 units for price $3373.4188207656057
98,676025.3539428909,Bought 1 units for price $3380.329987365758
99,672691.6136072949,Bought 1 units for price $3333.7403355959955
100,669331.1221805961,Bought 1 units for price $3360.4914266987957
101,665979.8102704189,Bought 1 units for price $3351.311910177238
102,662630.692516833,Bought 1 units for price $3349.1177535859447
103,659302.8482146343,Bought 1 units for price $3327.844302198628
104,655996.2898083449,Bought 1 units for price $3306.558406289392
105,652701.7102050472,Bought 1 units for price $3294.5796032977973
106,649430.4988920146,Bought 1 units for price $3271.2113130325624
107,646184.2429384035,Bought 1 units for price $3246.255953611131
108,642925.7616383192,Bought 1 units for price $3258.481300084245
109,639707.3203747993,Bought 1 units for price $3218.441263519879
110,636467.9502897293,Bought 1 units for price $3239.37008507
111,633252.4011603873,Bought 1 units for price $3215.5491293419373
112,630016.8036975804,Bought 1 units for price $3235.5974628069425
113,626740.8271697426,Bought 1 units for price $3275.976527837797
114,623483.5805185958,Bought 1 units for price $3257.2466511467906
115,620231.6725756458,Bought 1 units for price $3251.9079429499184
116,617006.9573141012,Bought 1 units for price $3224.715261544727
117,613791.3503074037,Bought 1 units for price $3215.6070066974144
118,610564.7755955671,Bought 1 units for price $3226.574711836691
119,607367.1970617434,Bought 1 units for price $3197.5785338237433
120,610522.4286578854,Sold 1 units for price $3155.2315961420345 and investment $-1.3243439444494054
121,607337.4143770037,Bought 1 units for price $3185.014280881729
122,610489.3798288791,Sold 1 units for price $3151.96545187542 and investment $-1.0376351906704755
123,613659.2670354866,Sold 1 units for price $3169.887206607544 and investment $-0.47494525738820786
124,616804.52608054,Sold 1 units for price $3145.2590450534426 and investment $-1.248196470167184
125,613624.8349472136,Bought 1 units for price $3179.6911333263647
126,610494.7860859297,Bought 1 units for price $3130.0488612839067
127,607379.003569547,Bought 1 units for price $3115.7825163827342
128,604278.6125997326,Bought 1 units for price $3100.3909698143275
129,601225.3283417481,Bought 1 units for price $3053.2842579845333
130,598216.2801106602,Bought 1 units for price $3009.048231087866
131,595132.5024536733,Bought 1 units for price $3083.777656986929
132,592082.2365940615,Bought 1 units for price $3050.265859611853
133,588950.9488206037,Bought 1 units for price $3131.2877734578774
134,585832.9817694667,Bought 1 units for price $3117.9670511370323
135,582735.2360175345,Bought 1 units for price $3097.745751932187
136,579619.911016922,Bought 1 units for price $3115.3250006124986
137,576506.4676400467,Bought 1 units for price $3113.443376875275
138,573381.7460962393,Bought 1 units for price $3124.7215438073854
139,570315.1080757364,Bought 1 units for price $3066.6380205028167
140,567273.823146426,Bought 1 units for price $3041.2849293104505
141,564271.7107746617,Bought 1 units for price $3002.112371764213
142,561081.5173154101,Bought 1 units for price $3190.1934592517205
143,557874.4168862827,Bought 1 units for price $3207.100429127351
144,554641.9467227207,Bought 1 units for price $3232.470163561967
145,551447.9649508413,Bought 1 units for price $3193.981771879484
146,548335.6006250101,Bought 1 units for price $3112.3643258312077
147,545212.8159475009,Bought 1 units for price $3122.7846775091825
148,542132.0103352949,Bought 1 units for price $3080.805612206012
149,539076.2804937602,Bought 1 units for price $3055.729841534589
150,536031.9708052122,Bought 1 units for price $3044.3096885481123
151,533002.1624525083,Bought 1 units for price $3029.808352703828
152,529966.019083836,Bought 1 units for price $3036.1433686723144
153,526974.2448434357,Bought 1 units for price $2991.77424040028
154,529929.6807013237,Sold 1 units for price $2955.435857887978 and investment $-1.214609779762009
155,526981.195742299,Bought 1 units for price $2948.48495902474
156,529952.9010876851,Sold 1 units for price $2971.7053453861517 and investment $0.7875361985598295
157,527029.966446394,Bought 1 units for price $2922.93464129117
158,529983.8330476328,Sold 1 units for price $2953.866601238854 and investment $1.0582501404827898
159,532847.4700718803,Sold 1 units for price $2863.6370242474372 and investment $-2.0287014360861244
160,535699.9660114503,Sold 1 units for price $2852.495939569975 and investment $-2.4098623597714046
161,532880.0168515956,Bought 1 units for price $2819.949159854691
162,535750.2071730037,Sold 1 units for price $2870.1903214080658 and investment $1.7816335935632106
163,538680.4534498416,Sold 1 units for price $2930.2462768379155 and investment $3.911315797938284
164,541610.2330691579,Sold 1 units for price $2929.779619316313 and investment $3.894767360532183
165,538728.9610530533,Bought 1 units for price $2881.272016104629
166,541577.4197243899,Sold 1 units for price $2848.4586713367 and investment $-1.138849250765697
167,544445.8413690353,Sold 1 units for price $2868.421644645435 and investment $-0.4459964691763842
168,547288.6162692313,Sold 1 units for price $2842.7749001960256 and investment $-1.3361152884360488
169,550119.3708603185,Sold 1 units for price $2830.7545910872627 and investment $-1.7533028723079052
170,553031.8391375412,Sold 1 units for price $2912.4682772226906 and investment $1.0827253013145812
171,550092.4697332369,Bought 1 units for price $2939.3694043043433
172,552955.9366134405,Sold 1 units for price $2863.466880203609 and investment $-2.5822723741216222
173,555834.3558348373,Sold 1 units for price $2878.41922139675 and investment $-2.073580231812287
174,558671.0750889808,Sold 1 units for price $2836.719254143516 and investment $-3.492250753189061
175,555873.2725456408,Bought 1 units for price $2797.8025433399935
176,558672.5816988379,Sold 1 units for price $2799.309153197066 and investment $0.05384975650475262
177,561409.1958929038,Sold 1 units for price $2736.61419406594 and investment $-2.187014570406651
178,564232.3438076308,Sold 1 units for price $2823.1479147269347 and investment $0.9059027931500887
179,567106.8325090341,Sold 1 units for price $2874.488701403244 and investment $2.7409424673587948
180,569906.3331094118,Sold 1 units for price $2799.500600377727 and investment $0.060692526060345454
181,572689.6548370229,Sold 1 units for price $2783.3217276111573 and investment $-0.5175781887577072
182,575535.6681296135,Sold 1 units for price $2846.013292590584 and investment $1.7231648232414951
183,578297.2873776109,Sold 1 units for price $2761.6192479974093 and investment $-1.2932755182711668
184,581087.1188851672,Sold 1 units for price $2789.831507556202 and investment $-0.28490344333863865
185,583837.0517068752,Sold 1 units for price $2749.9328217080592 and investment $-1.7109756993353702
186,586496.4390110992,Sold 1 units for price $2659.387304223909 and investment $-4.947284054965713
187,589160.1515423289,Sold 1 units for price $2663.712531229725 and investment $-4.792690335830243
188,591648.7200772259,Sold 1 units for price $2488.568534897105 and investment $-11.052745990920695
189,594175.6933328048,Sold 1 units for price $2526.973255578842 and investment $-9.680071540639814
190,596646.2631894944,Sold 1 units for price $2470.569856689519 and investment $-11.6960608041991
191,599230.8003309951,Sold 1 units for price $2584.5371415007426 and investment $-7.622603759043568
192,601857.4321882764,Sold 1 units for price $2626.6318572812825 and investment $-6.118040262211244
193,604398.930126665,Sold 1 units for price $2541.4979383886102 and investment $-9.160925439913601
194,607028.9864605955,Sold 1 units for price $2630.056333930473 and investment $-5.995641465436168
195,609504.539806179,Sold 1 units for price $2475.553345583526 and investment $-11.517939267142452
196,611951.8925777574,Sold 1 units for price $2447.3527715784116 and investment $-12.525893673083083
197,614189.2091315474,Sold 1 units for price $2237.3165537900404 and investment $-20.033078849118834
198,616494.1546074752,Sold 1 units for price $2304.945475927774 and investment $-17.615863156084295
199,618903.6429621417,Sold 1 units for price $2409.488354666472 and investment $-13.879256404204826
200,616505.6017570469,Bought 1 units for price $2398.041205094779
201,613976.4081994466,Bought 1 units for price $2529.193557600214
202,611590.2209867828,Bought 1 units for price $2386.18721266386
203,608879.2443041278,Bought 1 units for price $2710.976682654992
204,606398.5870422885,Bought 1 units for price $2480.657261839217
205,609140.0012406277,Sold 1 units for price $2741.414198339235 and investment $10.51160676290633
206,606257.8290919007,Bought 1 units for price $2882.172148726979
207,603511.3313451047,Bought 1 units for price $2746.4977467959984
208,600538.9325251107,Bought 1 units for price $2972.3988199940068
209,597514.9817606553,Bought 1 units for price $3023.95076445542
210,594384.9267860807,Bought 1 units for price $3130.054974574572
211,591381.5692838205,Bought 1 units for price $3003.357502260224
212,588291.3179684223,Bought 1 units for price $3090.2513153981786
213,585337.0475713582,Bought 1 units for price $2954.270397064131
214,582358.2586668924,Bought 1 units for price $2978.7889044657013
215,579241.8842376174,Bought 1 units for price $3116.374429275026
216,576113.6802444275,Bought 1 units for price $3128.2039931898075
217,572887.794678299,Bought 1 units for price $3225.88556612853
218,569550.0948609314,Bought 1 units for price $3337.6998173676507
219,566176.8294320153,Bought 1 units for price $3373.2654289160773
220,562790.6368809255,Bought 1 units for price $3386.192551089812
221,559420.382521541,Bought 1 units for price $3370.2543593845094
222,556040.2276212097,Bought 1 units for price $3380.154900331239
223,552666.3134644409,Bought 1 units for price $3373.914156768838
224,549286.8414876792,Bought 1 units for price $3379.4719767617585
225,545929.0914208759,Bought 1 units for price $3357.750066803279
226,542577.034781512,Bought 1 units for price $3352.056639363833
227,539249.3052231608,Bought 1 units for price $3327.7295583511964
228,535903.5065449089,Bought 1 units for price $3345.798678251877
229,532568.84809204,Bought 1 units for price $3334.658452868849
230,529271.2293716095,Bought 1 units for price $3297.618720430498
231,526022.2995649608,Bought 1 units for price $3248.9298066488013
232,522796.7107497719,Bought 1 units for price $3225.588815188866
233,519513.1257508947,Bought 1 units for price $3283.584998877204
234,516239.68624200224,Bought 1 units for price $3273.439508892453
235,512963.4132443109,Bought 1 units for price $3276.2729976913633
236,509719.75496126304,Bought 1 units for price $3243.658283047818
237,506424.31033408444,Bought 1 units for price $3295.4446271786233
238,503098.729258561,Bought 1 units for price $3325.5810755234334
239,499776.9416809907,Bought 1 units for price $3321.787577570319
240,496456.09653633897,Bought 1 units for price $3320.845144651696
241,493126.457817042,Bought 1 units for price $3329.638719296982
242,489809.65411902854,Bought 1 units for price $3316.803698013451
243,486520.3882283405,Bought 1 units for price $3289.265890688049
244,483237.23459399835,Bought 1 units for price $3283.153634342132
245,479949.1376691705,Bought 1 units for price $3288.096924827835
246,476683.780971392,Bought 1 units for price $3265.356697778536
247,473409.08233140875,Bought 1 units for price $3274.698639983269
248,470155.9647745981,Bought 1 units for price $3253.1175568106464
249,466918.82701210724,Bought 1 units for price $3237.1377624908546
250,463672.603403967,Bought 1 units for price $3246.223608140236
251,460437.81753325975,Bought 1 units for price $3234.785870707245
252,457179.9353795277,Bought 1 units for price $3257.882153732075
253,453949.1396044831,Bought 1 units for price $3230.7957750445803
254,450727.89983223804,Bought 1 units for price $3221.2397722450364
255,447487.87956907717,Bought 1 units for price $3240.020263160845
256,444247.8768711002,Bought 1 units for price $3240.0026979769427
257,441024.5725270278,Bought 1 units for price $3223.304344072427
258,437800.6014404367,Bought 1 units for price $3223.9710865911147
259,434579.43338292,Bought 1 units for price $3221.1680575166993
260,431374.0996942944,Bought 1 units for price $3205.333688625602
261,428183.0767930774,Bought 1 units for price $3191.0229012169752
262,424990.63598576153,Bought 1 units for price $3192.4408073158447
263,421799.1299104314,Bought 1 units for price $3191.506075330149
264,418630.30939978454,Bought 1 units for price $3168.8205106468567
265,415461.73991746665,Bought 1 units for price $3168.569482317897
266,412320.09571904957,Bought 1 units for price $3141.644198417099
267,409187.5763946094,Bought 1 units for price $3132.5193244401703
268,406051.6201014022,Bought 1 units for price $3135.9562932071904
269,402905.71974565036,Bought 1 units for price $3145.900355751883
270,399788.2568799516,Bought 1 units for price $3117.462865698779
271,396675.47602506116,Bought 1 units for price $3112.780854890411
272,393582.29791904346,Bought 1 units for price $3093.1781060177
273,390468.41053062706,Bought 1 units for price $3113.8873884163704
274,387327.38892767107,Bought 1 units for price $3141.0216029560224
275,384173.74438002385,Bought 1 units for price $3153.64454764721
276,381033.2850792751,Bought 1 units for price $3140.459300748769
277,377899.68549762445,Bought 1 units for price $3133.5995816506365
278,374789.35037687834,Bought 1 units for price $3110.335120746097
279,371685.7742158808,Bought 1 units for price $3103.576160997547
280,368577.2694838868,Bought 1 units for price $3108.5047319939845
281,365457.0616556627,Bought 1 units for price $3120.2078282240645
282,362335.0966308504,Bought 1 units for price $3121.9650248122985
283,359214.654360858,Bought 1 units for price $3120.442269992403
284,356117.9491135065,Bought 1 units for price $3096.7052473515764
285,353023.9014979509,Bought 1 units for price $3094.047615555601
286,349932.06684361736,Bought 1 units for price $3091.8346543335124
287,346845.0311111339,Bought 1 units for price $3087.035732483427
288,343751.9731988741,Bought 1 units for price $3093.057912259854
289,340666.8104641284,Bought 1 units for price $3085.162734745705
290,337590.0396972252,Bought 1 units for price $3076.7707669031743
291,334515.4138207743,Bought 1 units for price $3074.6258764508825
292,331437.1412363226,Bought 1 units for price $3078.2725844516854
293,328370.21064025885,Bought 1 units for price $3066.9305960637103
294,325332.5727157495,Bought 1 units for price $3037.637924509372
295,322285.7793328876,Bought 1 units for price $3046.7933828618575
296,319248.8555096253,Bought 1 units for price $3036.9238232623247
297,316209.50480550405,Bought 1 units for price $3039.350704121241
298,313186.9806682522,Bought 1 units for price $3022.524137251819
299,310176.6289028715,Bought 1 units for price $3010.3517653807157
300,307172.10077738424,Bought 1 units for price $3004.528125487262
301,304176.0046649471,Bought 1 units for price $2996.096112437166
302,301169.1815918952,Bought 1 units for price $3006.8230730519012
303,298183.0662154782,Bought 1 units for price $2986.1153764170044
304,295185.1926277861,Bought 1 units for price $2997.873587692091
305,292195.4954615051,Bought 1 units for price $2989.697166280976
306,289199.8434948819,Bought 1 units for price $2995.651966623206
307,286233.75656659744,Bought 1 units for price $2966.086928284427
308,283263.4295314723,Bought 1 units for price $2970.327035125112
309,280325.4087247831,Bought 1 units for price $2938.0208066892046
310,277405.9054432734,Bought 1 units for price $2919.503281509659
311,274512.91327338724,Bought 1 units for price $2892.992169886205
312,271573.98407383385,Bought 1 units for price $2938.9291995533645
313,268622.0000716674,Bought 1 units for price $2951.9840021664427
314,265711.36912284326,Bought 1 units for price $2910.630948824148
315,262823.7787681154,Bought 1 units for price $2887.5903547278704
316,259883.57165228494,Bought 1 units for price $2940.2071158304493
317,256906.76143838395,Bought 1 units for price $2976.8102139009966
318,253944.96872500746,Bought 1 units for price $2961.792713376482
319,250967.38618032317,Bought 1 units for price $2977.582544684292
320,247982.45688425758,Bought 1 units for price $2984.9292960655794
321,245015.7616486141,Bought 1 units for price $2966.695235643468
322,242023.93545645356,Bought 1 units for price $2991.826192160556
323,239031.7912678515,Bought 1 units for price $2992.1441886020507
324,236025.01157594757,Bought 1 units for price $3006.7796919039465
325,233018.3389442959,Bought 1 units for price $3006.672631651692
326,230012.73401498483,Bought 1 units for price $3005.60492931106
327,227014.77944415624,Bought 1 units for price $2997.9545708285973
328,224007.38066427564,Bought 1 units for price $3007.398779880613
329,220997.81905110314,Bought 1 units for price $3009.5616131724946
330,217996.87464177707,Bought 1 units for price $3000.9444093260604
331,215017.4536612543,Bought 1 units for price $2979.4209805227924
332,212039.03724644796,Bought 1 units for price $2978.416414806314
333,209060.3131658318,Bought 1 units for price $2978.724080616182
334,206084.2999719913,Bought 1 units for price $2976.013193840483
335,203146.49912126022,Bought 1 units for price $2937.800850731086
336,200240.2000884375,Bought 1 units for price $2906.2990328227256
337,197313.75079803143,Bought 1 units for price $2926.449290406077
338,194389.24128086353,Bought 1 units for price $2924.509517167897
339,191501.3273816537,Bought 1 units for price $2887.913899209804
340,188632.22560816814,Bought 1 units for price $2869.101773485567
341,185753.86726714743,Bought 1 units for price $2878.358341020695
342,182906.76243898642,Bought 1 units for price $2847.1048281610024
343,179983.83103541957,Bought 1 units for price $2922.931403566842
344,177059.41362086407,Bought 1 units for price $2924.4174145554884
345,174158.9769736287,Bought 1 units for price $2900.436647235369
346,171235.34006458614,Bought 1 units for price $2923.6369090425624
347,168346.61972603056,Bought 1 units for price $2888.720338555587
348,165499.1029242063,Bought 1 units for price $2847.516801824257
349,162658.49068972966,Bought 1 units for price $2840.6122344766413
350,159732.13297729098,Bought 1 units for price $2926.3577124386898
351,156849.38731045372,Bought 1 units for price $2882.745666837271
352,153930.69409770117,Bought 1 units for price $2918.693212752551
353,150992.6141828937,Bought 1 units for price $2938.079914807462
354,148108.6757985102,Bought 1 units for price $2883.9383843835235
355,145226.95329349782,Bought 1 units for price $2881.722505012394
356,142382.2759747799,Bought 1 units for price $2844.677318717912
357,139450.24211556913,Bought 1 units for price $2932.033859210793
358,136496.70524229718,Bought 1 units for price $2953.536873271948
359,133516.39879159088,Bought 1 units for price $2980.306450706286
360,130503.1916221485,Bought 1 units for price $3013.207169442375
361,127482.20973193528,Bought 1 units for price $3020.9818902132283
362,124456.3376071709,Bought 1 units for price $3025.872124764363
363,121452.72769345975,Bought 1 units for price $3003.60991371116
364,118433.16269236931,Bought 1 units for price $3019.565001090436
365,115427.67223967776,Bought 1 units for price $3005.490452691543
366,112442.6469760058,Bought 1 units for price $2985.0252636719647
367,109465.91471108052,Bought 1 units for price $2976.7322649252724
368,106470.88968474192,Bought 1 units for price $2995.025026338597
369,103486.43605625514,Bought 1 units for price $2984.4536284867827
370,100482.38295766448,Bought 1 units for price $3004.053098590673
371,97468.08772294887,Bought 1 units for price $3014.295234715617
372,94454.22294690805,Bought 1 units for price $3013.864776040816
373,91454.16538387594,Bought 1 units for price $3000.057563032105
374,88461.03674515685,Bought 1 units for price $2993.128638719089
375,85481.42828882537,Bought 1 units for price $2979.608456331474
376,82505.46501408961,Bought 1 units for price $2975.963274735748
377,79515.02844148646,Bought 1 units for price $2990.436572603159
378,76519.19970027324,Bought 1 units for price $2995.828741213215
379,79492.16743260676,Sold 1 units for price $2972.9677323335213 and investment $-0.7630946510792743
380,82456.61666267311,Sold 1 units for price $2964.4492300663524 and investment $-1.047440086116367
381,85398.41513667897,Sold 1 units for price $2941.798474005863 and investment $-1.80351655166614
382,88323.27766878976,Sold 1 units for price $2924.8625321107784 and investment $-2.3688339765943196
383,91236.95497619684,Sold 1 units for price $2913.6773074070757 and investment $-2.7421939270423903
384,88319.55766897927,Bought 1 units for price $2917.3973072175786
385,91264.89611772136,Sold 1 units for price $2945.3384487421026 and investment $0.9577420756301598
386,88314.38324053655,Bought 1 units for price $2950.5128771848176
387,91268.56773791464,Sold 1 units for price $2954.184497378089 and investment $0.12444006673085772
388,94194.91730867643,Sold 1 units for price $2926.349570761802 and investment $-0.8189527525828143
389,97112.6397925318,Sold 1 units for price $2917.72248385537 and investment $-1.1113455420921348
390,100002.34678612652,Sold 1 units for price $2889.706993594728 and investment $-2.06085809895216
391,102889.38761446897,Sold 1 units for price $2887.040828342444 and investment $-2.1512208719093753
392,105781.03084395584,Sold 1 units for price $2891.643229486865 and investment $-1.9952343930836212
393,108660.87635164137,Sold 1 units for price $2879.8455076855275 and investment $-2.395087648853652
394,105775.08176395141,Bought 1 units for price $2885.7945876899544
395,102888.30821861036,Bought 1 units for price $2886.773545341054
396,105761.60997096162,Sold 1 units for price $2873.3017523512685 and investment $-0.4666730097872647
397,108605.06214522707,Sold 1 units for price $2843.452174265444 and investment $-1.5006847747211234
398,111431.22566521379,Sold 1 units for price $2826.1635199867187 and investment $-2.099576721289884
399,108628.00683201081,Bought 1 units for price $2803.2188332029796
400,105883.53111260777,Bought 1 units for price $2744.4757194030385
401,103131.45485065537,Bought 1 units for price $2752.0762619523994
402,100342.76434529085,Bought 1 units for price $2788.6905053645146
403,97559.75944224303,Bought 1 units for price $2783.004903047825
404,100362.19533598676,Sold 1 units for price $2802.43589374374 and investment $0.6982018132499588
405,97536.1307317115,Bought 1 units for price $2826.0646042752674
406,94713.84908963041,Bought 1 units for price $2822.2816420810796
407,91857.51421740571,Bought 1 units for price $2856.3348722247065
408,94721.87945504577,Sold 1 units for price $2864.365237640061 and investment $0.2811422950944085
409,91881.65773360078,Bought 1 units for price $2840.2217214449956
410,89022.1089964265,Bought 1 units for price $2859.5487371742784
411,86145.7891634496,Bought 1 units for price $2876.319832976892
412,83294.77327098798,Bought 1 units for price $2851.015892461627
413,80460.3922546935,Bought 1 units for price $2834.3810162944733
414,77648.49499090947,Bought 1 units for price $2811.89726378403
415,74767.11750325505,Bought 1 units for price $2881.377487654414
416,71896.4324919768,Bought 1 units for price $2870.6850112782595
417,69016.9598691774,Bought 1 units for price $2879.472622799403
418,66132.88137780158,Bought 1 units for price $2884.078491375832
419,63200.29602745922,Bought 1 units for price $2932.5853503423577
420,60254.686471061796,Bought 1 units for price $2945.6095563974213
421,57337.247271606866,Bought 1 units for price $2917.439199454927
422,54413.568795770945,Bought 1 units for price $2923.6784758359227
423,51467.78621986509,Bought 1 units for price $2945.782575905851
424,48524.68926775166,Bought 1 units for price $2943.0969521134352
425,45584.840800543236,Bought 1 units for price $2939.848467208423
426,42658.704916562594,Bought 1 units for price $2926.1358839806444
427,39731.41863696656,Bought 1 units for price $2927.2862795960323
428,36797.691923604005,Bought 1 units for price $2933.7267133625596
429,33889.65801396482,Bought 1 units for price $2908.033909639184
430,30984.631772805256,Bought 1 units for price $2905.026241159564
431,28084.12220746202,Bought 1 units for price $2900.509565343237
432,25177.074447948642,Bought 1 units for price $2907.0477595133784
433,22271.504166687453,Bought 1 units for price $2905.5702812611876
434,19364.069084197774,Bought 1 units for price $2907.4350824896787
435,16475.810477030005,Bought 1 units for price $2888.258607167768
436,13587.59807876156,Bought 1 units for price $2888.2123982684443
437,10709.41438583884,Bought 1 units for price $2878.183692922721
438,7813.7046834485145,Bought 1 units for price $2895.709702390325
439,4920.955606673942,Bought 1 units for price $2892.7490767745726
440,2041.5304040203632,Bought 1.0 units for price $2879.425202653579
441,2041.5304040203632,Insuffucuent amount to buy unit price $2873.4371339786467
442,2041.5304040203632,Insuffucuent amount to buy unit price $2867.18272540815
443,2041.5304040203632,Insuffucuent amount to buy unit price $2867.2229280123634
444,2041.5304040203632,Insuffucuent amount to buy unit price $2834.404901888263
445,2041.5304040203632,Insuffucuent amount to buy unit price $2815.481159236172
446,2041.5304040203632,Insuffucuent amount to buy unit price $2805.334410322191
447,2041.5304040203632,Insuffucuent amount to buy unit price $2818.4979331157824
448,2041.5304040203632,Insuffucuent amount to buy unit price $2798.3889303037063
449,2041.5304040203632,Insuffucuent amount to buy unit price $2800.7670187495
450,2041.5304040203632,Insuffucuent amount to buy unit price $2854.825740805202
451,2041.5304040203632,Insuffucuent amount to buy unit price $2824.2843171672835
452,2041.5304040203632,Insuffucuent amount to buy unit price $2832.633078273841
453,2041.5304040203632,Insuffucuent amount to buy unit price $2832.9625917352864
454,2041.5304040203632,Insuffucuent amount to buy unit price $2822.499839428557
455,2041.5304040203632,Insuffucuent amount to buy unit price $2808.4718882369316
