DAY,TOTAL BALANCE,STATUS
59,808101.4987064018,Bought 1 units for price $3419.443421981661
60,804740.5316424619,Bought 1 units for price $3360.9670639399296
61,801331.9354628174,Bought 1 units for price $3408.596179644476
62,797983.5149302523,Bought 1 units for price $3348.42053256512
63,794602.7196893104,Bought 1 units for price $3380.795240941896
64,791239.7154403807,Bought 1 units for price $3363.0042489296784
65,787904.2424408684,Bought 1 units for price $3335.472999512291
66,784552.6346773438,Bought 1 units for price $3351.607763524653
67,781254.1774354628,Bought 1 units for price $3298.4572418809335
68,778007.5844550007,Bought 1 units for price $3246.5929804621583
69,774770.6536998951,Bought 1 units for price $3236.9307551055304
70,771455.081110636,Bought 1 units for price $3315.572589259175
71,768174.0227721046,Bought 1 units for price $3281.058338531427
72,764854.5580919738,Bought 1 units for price $3319.464680130879
73,761497.5487922159,Bought 1 units for price $3357.0092997578736
74,758112.0618977676,Bought 1 units for price $3385.486894448276
75,754710.8604016614,Bought 1 units for price $3401.201496106204
76,751327.3229800992,Bought 1 units for price $3383.537421562087
77,747986.3457403182,Bought 1 units for price $3340.977239781112
78,744647.1559035481,Bought 1 units for price $3339.189836770069
79,741248.1981254612,Bought 1 units for price $3398.957778086937
80,737916.3606905174,Bought 1 units for price $3331.837434943841
81,734489.405401575,Bought 1 units for price $3426.955288942312
82,731034.3526188083,Bought 1 units for price $3455.0527827667797
83,727453.521545571,Bought 1 units for price $3580.8310732372584
84,723926.8634485475,Bought 1 units for price $3526.658097023535
85,720426.5450575694,Bought 1 units for price $3500.318390978115
86,716918.5350879944,Bought 1 units for price $3508.0099695749323
87,713433.9833017794,Bought 1 units for price $3484.551786214995
88,709955.2538670786,Bought 1 units for price $3478.7294347008337
89,706511.6302160247,Bought 1 units for price $3443.6236510538897
90,703080.35475002,Bought 1 units for price $3431.275466004693
91,699683.2009297716,Bought 1 units for price $3397.153820248302
92,696297.6952917926,Bought 1 units for price $3385.505637979023
93,692922.8628938722,Bought 1 units for price $3374.832397920453
94,689533.0792930184,Bought 1 units for price $3389.783600853756
95,686151.0948920157,Bought 1 units for price $3381.9844010027587
96,682778.2428879492,Bought 1 units for price $3372.852004066485
97,679404.8152774815,Bought 1 units for price $3373.427610467737
98,676024.4661574868,Bought 1 units for price $3380.349119994696
99,672690.7810976804,Bought 1 units for price $3333.685059806347
100,669330.3010491726,Bought 1 units for price $3360.480048507798
101,665979.0293491924,Bought 1 units for price $3351.271699980305
102,662629.8635072447,Bought 1 units for price $3349.16584194768
103,659302.0925594117,Bought 1 units for price $3327.770947833053
104,655995.5846231936,Bought 1 units for price $3306.507936218011
105,652700.9826832479,Bought 1 units for price $3294.601939945703
106,649429.8568797471,Bought 1 units for price $3271.125803500791
107,646183.6351802218,Bought 1 units for price $3246.2216995253234
108,642925.1928203824,Bought 1 units for price $3258.4423598393
109,639706.7521055517,Bought 1 units for price $3218.440714830739
110,636467.3380426046,Bought 1 units for price $3239.41406294704
111,633251.7067370419,Bought 1 units for price $3215.6313055627093
112,630016.0460688408,Bought 1 units for price $3235.660668201203
113,626740.0258385044,Bought 1 units for price $3276.020230336376
114,623482.7258936352,Bought 1 units for price $3257.2999448692635
115,620230.8835345609,Bought 1 units for price $3251.8423590742373
116,617006.1464167453,Bought 1 units for price $3224.7371178156122
117,613790.580924708,Bought 1 units for price $3215.5654920372467
118,610564.0234760962,Bought 1 units for price $3226.5574486118435
119,607366.5012272247,Bought 1 units for price $3197.5222488714903
120,610521.7197744725,Sold 1 units for price $3155.218547247829 and investment $-1.3230150826500615
121,607336.6852969575,Bought 1 units for price $3185.034477515076
122,610488.7283356027,Sold 1 units for price $3152.0430386451435 and investment $-1.0358267423111889
123,613658.6701051668,Sold 1 units for price $3169.941769564197 and investment $-0.4738632519499246
124,616803.9917104994,Sold 1 units for price $3145.321605332582 and investment $-1.246858470853281
125,613624.2764547586,Bought 1 units for price $3179.7152557407794
126,610494.2598948149,Bought 1 units for price $3130.0165599436705
127,607378.4000357876,Bought 1 units for price $3115.8598590273523
128,604278.105906127,Bought 1 units for price $3100.2941296605327
129,601224.8650852697,Bought 1 units for price $3053.2408208573524
130,598215.8138159285,Bought 1 units for price $3009.05126934109
131,595132.0629643834,Bought 1 units for price $3083.750851545166
132,592081.7354725173,Bought 1 units for price $3050.327491866036
133,588950.441401046,Bought 1 units for price $3131.2940714712777
134,585832.5815474491,Bought 1 units for price $3117.8598535969145
135,582734.8406897414,Bought 1 units for price $3097.740857707695
136,579619.514183204,Bought 1 units for price $3115.3265065373944
137,576506.0216428607,Bought 1 units for price $3113.492540343346
138,573381.2775685749,Bought 1 units for price $3124.744074285795
139,570314.6872193703,Bought 1 units for price $3066.5903492046527
140,567273.3759285688,Bought 1 units for price $3041.31129080146
141,564271.279723465,Bought 1 units for price $3002.096205103802
142,561081.1427374418,Bought 1 units for price $3190.136986023117
143,557873.9653055689,Bought 1 units for price $3207.177431872957
144,554641.5733811697,Bought 1 units for price $3232.3919243992395
145,551447.6418253611,Bought 1 units for price $3193.931555808616
146,548335.2927164405,Bought 1 units for price $3112.3491089205486
147,545212.4305091738,Bought 1 units for price $3122.862207266725
148,542131.606720658,Bought 1 units for price $3080.823788515759
149,539075.8691101427,Bought 1 units for price $3055.7376105153508
150,536031.557044934,Bought 1 units for price $3044.3120652087323
151,533001.8311747516,Bought 1 units for price $3029.725870182421
152,529965.7053316524,Bought 1 units for price $3036.125843099209
153,526973.9310531052,Bought 1 units for price $2991.7742785472688
154,529929.3792762307,Sold 1 units for price $2955.4482231255315 and investment $-1.2141977315005283
155,526980.8634234135,Bought 1 units for price $2948.515852817201
156,529952.4737279225,Sold 1 units for price $2971.6103045090385 and investment $0.7832568263037023
157,527029.5348581887,Bought 1 units for price $2922.9388697338127
158,529983.4450515636,Sold 1 units for price $2953.9101933748284 and investment $1.059595325845327
159,532847.1432916085,Sold 1 units for price $2863.6982400449488 and investment $-2.026748841800406
160,535699.6457884997,Sold 1 units for price $2852.502496891201 and investment $-2.4097791976411065
161,532879.655599054,Bought 1 units for price $2819.990189445832
162,535749.7715194451,Sold 1 units for price $2870.11592039112 and investment $1.7775143733793797
163,538679.9573140377,Sold 1 units for price $2930.185794592565 and investment $3.9076591670124836
164,541609.7574884543,Sold 1 units for price $2929.8001744166827 and investment $3.893984645117853
165,538728.5695769665,Bought 1 units for price $2881.187911487859
166,541576.9869760389,Sold 1 units for price $2848.417399072476 and investment $-1.1373958735811789
167,544445.4233999818,Sold 1 units for price $2868.436423942959 and investment $-0.4425774346080301
168,547288.1669608034,Sold 1 units for price $2842.7435608216315 and investment $-1.334322919825612
169,550118.876712965,Sold 1 units for price $2830.709752161464 and investment $-1.7519912229649586
170,553031.3035454467,Sold 1 units for price $2912.4268324817554 and investment $1.084237542068701
171,550091.7957647137,Bought 1 units for price $2939.5077807330244
172,552955.1860472821,Sold 1 units for price $2863.3902825684418 and investment $-2.5894640818266956
173,555833.660055434,Sold 1 units for price $2878.474008151881 and investment $-2.076326280923239
174,558670.4049588481,Sold 1 units for price $2836.74490341421 and investment $-3.495921255673235
175,555872.6094200233,Bought 1 units for price $2797.795538824845
176,558671.9136019548,Sold 1 units for price $2799.3041819315395 and investment $0.05392256459626715
177,561408.4776236673,Sold 1 units for price $2736.564021712465 and investment $-2.188562969047376
178,564231.6369358862,Sold 1 units for price $2823.1593122189483 and investment $0.9065627935326791
179,567106.2010898871,Sold 1 units for price $2874.5641540008264 and investment $2.7438965467872
180,569905.7587830612,Sold 1 units for price $2799.5576931741357 and investment $0.06298367142406323
181,572689.1176005458,Sold 1 units for price $2783.3588174845727 and investment $-0.5160034441378911
182,575535.1766772233,Sold 1 units for price $2846.059076677497 and investment $1.725055930031402
183,578296.7979000706,Sold 1 units for price $2761.6212228472004 and investment $-1.2929578118077552
184,581086.6222921682,Sold 1 units for price $2789.824392097656 and investment $-0.2849081220044118
185,583836.5975146579,Sold 1 units for price $2749.97522248966 and investment $-1.709214117743247
186,586496.0015956103,Sold 1 units for price $2659.404080952398 and investment $-4.946446441564327
187,589159.6794003671,Sold 1 units for price $2663.677804756763 and investment $-4.793693184756999
188,591648.3377127091,Sold 1 units for price $2488.6583123420396 and investment $-11.049314440348708
189,594175.2471856507,Sold 1 units for price $2526.9094729417034 and investment $-9.682125163332048
190,596645.7447849688,Sold 1 units for price $2470.497599318078 and investment $-11.698422381652732
191,599230.3336279542,Sold 1 units for price $2584.58884298542 and investment $-7.620524548015337
192,601856.9749354174,Sold 1 units for price $2626.641307463213 and investment $-6.1174674484441445
193,604398.4393107157,Sold 1 units for price $2541.4643752982847 and investment $-9.161897642964536
194,607028.510918298,Sold 1 units for price $2630.071607582392 and investment $-5.994860200288331
195,609504.0683703076,Sold 1 units for price $2475.5574520095097 and investment $-11.517570971275648
196,611951.3989221171,Sold 1 units for price $2447.33055180947 and investment $-12.526468862788334
197,614188.79216611,Sold 1 units for price $2237.3932439929517 and investment $-20.030137551340815
198,616493.7148667114,Sold 1 units for price $2304.9227006013957 and investment $-17.616470945924455
199,618903.1072641035,Sold 1 units for price $2409.3923973920582 and investment $-13.882470539499375
200,616505.0121368025,Bought 1 units for price $2398.0951273009227
201,613975.8181796946,Bought 1 units for price $2529.193957107973
202,611589.6834487044,Bought 1 units for price $2386.134730990137
203,608878.664681458,Bought 1 units for price $2711.018767246428
204,606398.0276975812,Bought 1 units for price $2480.636983876841
205,609139.4076394651,Sold 1 units for price $2741.379941883904 and investment $10.511129185841742
206,606257.1707278311,Bought 1 units for price $2882.236911633963
207,603510.613369443,Bought 1 units for price $2746.5573583881383
208,600538.2470074098,Bought 1 units for price $2972.3663620332263
209,597514.3073998876,Bought 1 units for price $3023.9396075221593
210,594384.1850310257,Bought 1 units for price $3130.122368861897
211,591380.8180206222,Bought 1 units for price $3003.3670104034113
212,588290.5977649133,Bought 1 units for price $3090.2202557088694
213,585336.38202806,Bought 1 units for price $2954.215736853283
214,582357.6187906397,Bought 1 units for price $2978.7632374203117
215,579241.2309804006,Bought 1 units for price $3116.3878102390995
216,576113.0321072515,Bought 1 units for price $3128.198873149118
217,572887.1448993626,Bought 1 units for price $3225.8872078889094
218,569549.3804268001,Bought 1 units for price $3337.76447256249
219,566176.1488244229,Bought 1 units for price $3373.2316023772387
220,562790.0015434868,Bought 1 units for price $3386.1472809360107
221,559419.713713943,Bought 1 units for price $3370.2878295438563
222,556039.5522289694,Bought 1 units for price $3380.1614849736384
223,552665.6200783993,Bought 1 units for price $3373.9321505700427
224,549286.166606209,Bought 1 units for price $3379.4534721903246
225,545928.4201477324,Bought 1 units for price $3357.746458476657
226,542576.3261570204,Bought 1 units for price $3352.093990711997
227,539248.6144103018,Bought 1 units for price $3327.7117467185644
228,535902.8404560012,Bought 1 units for price $3345.7739543005823
229,532568.1506572671,Bought 1 units for price $3334.6897987342027
230,529270.561397396,Bought 1 units for price $3297.589259871033
231,526021.6359446466,Bought 1 units for price $3248.9254527495123
232,522796.1149670378,Bought 1 units for price $3225.5209776087445
233,519512.4589663492,Bought 1 units for price $3283.6560006886025
234,516239.05919292115,Bought 1 units for price $3273.399773428061
235,512962.81868362305,Bought 1 units for price $3276.240509298123
236,509719.19210121233,Bought 1 units for price $3243.626582410705
237,506423.7261135564,Bought 1 units for price $3295.4659876559026
238,503098.1885858225,Bought 1 units for price $3325.537527733867
239,499776.43885221134,Bought 1 units for price $3321.749733611185
240,496455.653373719,Bought 1 units for price $3320.7854784923493
241,493126.02272994985,Bought 1 units for price $3329.630643769155
242,489809.21021704265,Bought 1 units for price $3316.812512907179
243,486519.9207442627,Bought 1 units for price $3289.289472779947
244,483236.77987293614,Bought 1 units for price $3283.1408713265605
245,479948.64623446093,Bought 1 units for price $3288.133638475204
246,476683.29348633427,Bought 1 units for price $3265.352748126655
247,473408.5907106201,Bought 1 units for price $3274.702775714144
248,470155.5402649201,Bought 1 units for price $3253.0504457000256
249,466918.3605909577,Bought 1 units for price $3237.1796739624406
250,463672.07931775315,Bought 1 units for price $3246.281273204553
251,460437.22312393994,Bought 1 units for price $3234.8561938132093
252,457179.37801184435,Bought 1 units for price $3257.8451120956065
253,453948.5998791945,Bought 1 units for price $3230.77813264982
254,450727.3145492905,Bought 1 units for price $3221.285329903997
255,447487.2892389641,Bought 1 units for price $3240.025310326414
256,444247.3837573642,Bought 1 units for price $3239.9054815999066
257,441024.0026064639,Bought 1 units for price $3223.381150900247
258,437799.99046182417,Bought 1 units for price $3224.012144639746
259,434578.7737631531,Bought 1 units for price $3221.216698671059
260,431373.40684704256,Bought 1 units for price $3205.3669161105486
261,428182.26563963655,Bought 1 units for price $3191.1412074059967
262,424989.75483140984,Bought 1 units for price $3192.510808226691
263,421798.2969538773,Bought 1 units for price $3191.457877532517
264,418629.4920761287,Bought 1 units for price $3168.804877748587
265,415460.9277286602,Bought 1 units for price $3168.5643474685353
266,412319.2926877851,Bought 1 units for price $3141.6350408750486
267,409186.76885549177,Bought 1 units for price $3132.523832293319
268,406050.8083229685,Bought 1 units for price $3135.96053252327
269,402904.8980874056,Bought 1 units for price $3145.9102355628606
270,399787.4774205514,Bought 1 units for price $3117.420666854174
271,396674.7234438187,Bought 1 units for price $3112.753976732697
272,393581.5279827128,Bought 1 units for price $3093.195461105895
273,390467.6567599789,Bought 1 units for price $3113.8712227338588
274,387326.67021226004,Bought 1 units for price $3140.986547718869
275,384173.04277927615,Bought 1 units for price $3153.627432983913
276,381032.52656355844,Bought 1 units for price $3140.516215717697
277,377898.8843071276,Bought 1 units for price $3133.6422564308036
278,374788.60266653204,Bought 1 units for price $3110.281640595604
279,371685.06473424926,Bought 1 units for price $3103.5379322827634
280,368576.6092216015,Bought 1 units for price $3108.4555126477753
281,365456.42435714277,Bought 1 units for price $3120.184864458771
282,362334.3933766104,Bought 1 units for price $3122.0309805323545
283,359213.9323632691,Bought 1 units for price $3120.4610133413225
284,356117.3159973057,Bought 1 units for price $3096.6163659634417
285,353023.27603456675,Bought 1 units for price $3094.039962738937
286,349931.42943646293,Bought 1 units for price $3091.8465981038153
287,346844.4330785391,Bought 1 units for price $3086.996357923825
288,343751.34965273173,Bought 1 units for price $3093.0834258073332
289,340666.1665897844,Bought 1 units for price $3085.183062947367
290,337589.38667651766,Bought 1 units for price $3076.7799132667187
291,334514.7679598526,Bought 1 units for price $3074.618716665056
292,331436.5002265503,Bought 1 units for price $3078.2677333022357
293,328369.58935969055,Bought 1 units for price $3066.9108668597955
294,325332.0294280852,Bought 1 units for price $3037.5599316053504
295,322285.26362696104,Bought 1 units for price $3046.765801124157
296,319248.3758818258,Bought 1 units for price $3036.887745135221
297,316208.95689032495,Bought 1 units for price $3039.4189915008706
298,313186.41112401115,Bought 1 units for price $3022.5457663137718
299,310176.1133457441,Bought 1 units for price $3010.2977782670428
300,307171.595564228,Bought 1 units for price $3004.5177815160628
301,304175.60458024987,Bought 1 units for price $2995.9909839781417
302,301168.88409542,Bought 1 units for price $3006.720484829843
303,298182.69000949437,Bought 1 units for price $2986.194085925617
304,295184.74067265826,Bought 1 units for price $2997.949336836093
305,292195.0435253693,Bought 1 units for price $2989.697147288935
306,289199.3668750153,Bought 1 units for price $2995.6766503539757
307,286233.2145938192,Bought 1 units for price $2966.1522811961067
308,283262.9476595976,Bought 1 units for price $2970.2669342215827
309,280324.8138042755,Bought 1 units for price $2938.133855322126
310,277405.4159432321,Bought 1 units for price $2919.397861043415
311,274512.3539614074,Bought 1 units for price $2893.0619818246964
312,271573.560524694,Bought 1 units for price $2938.7934367134253
313,268621.55750990193,Bought 1 units for price $2952.003014792021
314,265710.92321943643,Bought 1 units for price $2910.634290465501
315,262823.3152791395,Bought 1 units for price $2887.607940296937
316,259883.07350497312,Bought 1 units for price $2940.241774166372
317,256906.32832082393,Bought 1 units for price $2976.745184149181
318,253944.54764099512,Bought 1 units for price $2961.780679828793
319,250966.9311157572,Bought 1 units for price $2977.616525237907
320,247982.06014511167,Bought 1 units for price $2984.87097064553
321,245015.46367088248,Bought 1 units for price $2966.5964742291717
322,242023.6860406631,Bought 1 units for price $2991.777630219376
323,239031.61629935613,Bought 1 units for price $2992.069741306968
324,236024.81967078726,Bought 1 units for price $3006.796628568866
325,233018.08929150732,Bought 1 units for price $3006.7303792799294
326,230012.39031469927,Bought 1 units for price $3005.698976808065
327,227014.4188829958,Bought 1 units for price $2997.9714317034777
328,224007.02440802162,Bought 1 units for price $3007.394474974168
329,220997.45580385267,Bought 1 units for price $3009.5686041689396
330,217996.51615779335,Bought 1 units for price $3000.939646059313
331,215017.13121879366,Bought 1 units for price $2979.3849389997026
332,212038.70472748566,Bought 1 units for price $2978.4264913079987
333,209059.99261425986,Bought 1 units for price $2978.712113225809
334,206083.99515651548,Bought 1 units for price $2975.9974577443736
335,203146.2155804939,Bought 1 units for price $2937.7795760215745
336,200239.94469648064,Bought 1 units for price $2906.270884013277
337,197313.48417992433,Bought 1 units for price $2926.460516556303
338,194388.88878518488,Bought 1 units for price $2924.595394739445
339,191500.94916452933,Bought 1 units for price $2887.9396206555425
340,188631.79077778856,Bought 1 units for price $2869.158386740765
341,185753.41460851018,Bought 1 units for price $2878.3761692783805
342,182906.30068468087,Bought 1 units for price $2847.113923829325
343,179983.34820606073,Bought 1 units for price $2922.9524786201396
344,177058.9219173251,Bought 1 units for price $2924.426288735639
345,174158.4179022517,Bought 1 units for price $2900.504015073396
346,171234.77026935676,Bought 1 units for price $2923.647632894936
347,168346.08575699112,Bought 1 units for price $2888.684512365651
348,165498.4815410531,Bought 1 units for price $2847.6042159380168
349,162657.89171710925,Bought 1 units for price $2840.5898239438525
350,159731.57050999042,Bought 1 units for price $2926.3212071188286
351,156848.8633767105,Bought 1 units for price $2882.7071332799023
352,153930.21935296734,Bought 1 units for price $2918.644023743163
353,150992.12734455234,Bought 1 units for price $2938.0920084150043
354,148108.13911894296,Bought 1 units for price $2883.98822560937
355,145226.36613416887,Bought 1 units for price $2881.7729847740798
356,142381.6324600623,Bought 1 units for price $2844.733674106578
357,139449.57827881764,Bought 1 units for price $2932.054181244668
358,136496.01721041155,Bought 1 units for price $2953.5610684060866
359,133515.63531803686,Bought 1 units for price $2980.3818923746944
360,130502.45669534072,Bought 1 units for price $3013.1786226961385
361,127481.47971134364,Bought 1 units for price $3020.97698399708
362,124455.61900641723,Bought 1 units for price $3025.8607049264147
363,121451.94797015193,Bought 1 units for price $3003.671036265293
364,118432.38645404266,Bought 1 units for price $3019.561516109279
365,115426.92348574311,Bought 1 units for price $3005.462968299544
366,112441.89437049943,Bought 1 units for price $2985.029115243682
367,109465.28607011696,Bought 1 units for price $2976.6083003824697
368,106470.17743748585,Bought 1 units for price $2995.108632631108
369,103485.75389312347,Bought 1 units for price $2984.4235443623766
370,100481.72000337041,Bought 1 units for price $3004.0338897530546
371,97467.42423727397,Bought 1 units for price $3014.295766096444
372,94453.65590224795,Bought 1 units for price $3013.7683350260163
373,91453.74077521735,Bought 1 units for price $2999.9151270306065
374,88460.67769583837,Bought 1 units for price $2993.063079378976
375,85481.0489287036,Bought 1 units for price $2979.628767134768
376,82505.10627073304,Bought 1 units for price $2975.942657970559
377,79514.70048801473,Bought 1 units for price $2990.405782718313
378,76518.88908245329,Bought 1 units for price $2995.8114055614396
379,79491.89983464502,Sold 1 units for price $2973.0107521917444 and investment $-0.7610844036232732
380,82456.23072719459,Sold 1 units for price $2964.3308925495617 and investment $-1.0508175832910371
381,85397.98868632886,Sold 1 units for price $2941.757959134263 and investment $-1.8043007088774587
382,88322.90870909842,Sold 1 units for price $2924.9200227695696 and investment $-2.366349986526751
383,91236.68836844164,Sold 1 units for price $2913.779659343217 and investment $-2.738214630798798
384,88319.31343356338,Bought 1 units for price $2917.3749348782603
385,91264.66181837444,Sold 1 units for price $2945.3483848110563 and investment $0.9588568681510022
386,88314.20099666165,Bought 1 units for price $2950.460821712796
387,91268.38601508281,Sold 1 units for price $2954.185018421171 and investment $0.12622423863310653
388,94194.84215257123,Sold 1 units for price $2926.4561374884147 and investment $-0.8135910176379255
389,97112.58493890733,Sold 1 units for price $2917.7427863360936 and investment $-1.1089127208850433
390,100002.25144928876,Sold 1 units for price $2889.6665103814325 and investment $-2.0605022403270343
391,102889.23326594167,Sold 1 units for price $2886.981816652916 and investment $-2.1514945934116554
392,105780.87822960259,Sold 1 units for price $2891.644963660918 and investment $-1.993446502290252
393,108660.72197634411,Sold 1 units for price $2879.8437467415188 and investment $-2.393425272811549
394,105774.9941838567,Bought 1 units for price $2885.7277924874084
395,102888.26271963365,Bought 1 units for price $2886.7314642230463
396,105761.602905207,Sold 1 units for price $2873.340185573333 and investment $-0.46389069491495893
397,108605.08930573736,Sold 1 units for price $2843.4864005303716 and investment $-1.4980632673539624
398,111431.24219372043,Sold 1 units for price $2826.152887983069 and investment $-2.0985178909352364
399,108627.97315692277,Bought 1 units for price $2803.269036797661
400,105883.52073602287,Bought 1 units for price $2744.452420899911
401,103131.46369983126,Bought 1 units for price $2752.057036191607
402,100342.60145068952,Bought 1 units for price $2788.8622491417527
403,97559.57787461072,Bought 1 units for price $2783.023576078786
404,100361.97642604784,Sold 1 units for price $2802.398551437116 and investment $0.6961843774830343
405,97535.91491617647,Bought 1 units for price $2826.0615098713715
406,94713.67245473416,Bought 1 units for price $2822.242461442304
407,91857.40480867648,Bought 1 units for price $2856.267646057676
408,94721.75900193345,Sold 1 units for price $2864.354193256961 and investment $0.28311587712890013
409,91881.52840444454,Bought 1 units for price $2840.230597488901
410,89021.99612543787,Bought 1 units for price $2859.532279006669
411,86145.67883214966,Bought 1 units for price $2876.317293288219
412,83294.72118919138,Bought 1 units for price $2850.957642958278
413,80460.30458473339,Bought 1 units for price $2834.4166044579906
414,77648.44987515429,Bought 1 units for price $2811.854709579105
415,74767.04830246045,Bought 1 units for price $2881.401572693833
416,71896.32571006553,Bought 1 units for price $2870.722592394917
417,69016.90213758874,Bought 1 units for price $2879.4235724768
418,66132.85327895141,Bought 1 units for price $2884.0488586373226
419,63200.38134912435,Bought 1 units for price $2932.4719298270657
420,60254.74699951524,Bought 1 units for price $2945.6343496091044
421,57337.22730913742,Bought 1 units for price $2917.5196903778196
422,54413.496311898496,Bought 1 units for price $2923.730997238924
423,51467.67673224851,Bought 1 units for price $2945.8195796499867
424,48524.641560140975,Bought 1 units for price $2943.0351721075367
425,45584.763584708584,Bought 1 units for price $2939.877975432389
426,42658.588411564844,Bought 1 units for price $2926.175173143739
427,39731.340236822754,Bought 1 units for price $2927.248174742091
428,36797.661612310076,Bought 1 units for price $2933.678624512682
429,33889.696792656796,Bought 1 units for price $2907.964819653278
430,30984.664435459395,Bought 1 units for price $2905.0323571973986
431,28084.214364838677,Bought 1 units for price $2900.4500706207164
432,25177.147149206983,Bought 1 units for price $2907.067215631696
433,22271.566950008862,Bought 1 units for price $2905.580199198122
434,19364.15517355287,Bought 1 units for price $2907.4117764559905
435,16475.84416646536,Bought 1 units for price $2888.3110070875127
436,13587.633862216057,Bought 1 units for price $2888.2103042493013
437,10709.441348205324,Bought 1 units for price $2878.1925140107332
438,7813.674482667743,Bought 1 units for price $2895.766865537581
439,4920.941391790566,Bought 1 units for price $2892.7330908771773
440,2041.5442096137804,Bought 1.0 units for price $2879.3971821767855
441,2041.5442096137804,Insuffucuent amount to buy unit price $2873.3956037413705
442,2041.5442096137804,Insuffucuent amount to buy unit price $2867.2441833261964
443,2041.5442096137804,Insuffucuent amount to buy unit price $2867.1956970960327
444,2041.5442096137804,Insuffucuent amount to buy unit price $2834.402185834235
445,2041.5442096137804,Insuffucuent amount to buy unit price $2815.443598594045
446,2041.5442096137804,Insuffucuent amount to buy unit price $2805.3612425772035
447,2041.5442096137804,Insuffucuent amount to buy unit price $2818.4609856400757
448,2041.5442096137804,Insuffucuent amount to buy unit price $2798.3504099678644
449,2041.5442096137804,Insuffucuent amount to buy unit price $2800.7059292874073
450,2041.5442096137804,Insuffucuent amount to buy unit price $2854.882598181904
451,2041.5442096137804,Insuffucuent amount to buy unit price $2824.2362823674766
452,2041.5442096137804,Insuffucuent amount to buy unit price $2832.5700752311022
453,2041.5442096137804,Insuffucuent amount to buy unit price $2832.9347485060503
454,2041.5442096137804,Insuffucuent amount to buy unit price $2822.4733704523323
455,2041.5442096137804,Insuffucuent amount to buy unit price $2808.4836855486687
