DAY,TOTAL BALANCE,STATUS
2365,143684.19276603425,Bought 1 units for price $1172.536162609571
2366,142564.74549788536,Bought 1 units for price $1119.4472681488846
2367,141365.37907163106,Bought 1 units for price $1199.3664262543111
2368,140165.31653850095,Bought 1 units for price $1200.0625331301053
2369,138904.98326203827,Bought 1 units for price $1260.333276462676
2370,137650.92382475722,Bought 1 units for price $1254.059437281057
2371,136363.9971309084,Bought 1 units for price $1286.9266938488415
2372,135071.72459729417,Bought 1 units for price $1292.2725336142164
2373,133771.01680294643,Bought 1 units for price $1300.7077943477507
2374,132466.11143258004,Bought 1 units for price $1304.9053703663944
2375,131134.17032103226,Bought 1 units for price $1331.9411115477833
2376,129796.73149605613,Bought 1 units for price $1337.4388249761253
2377,128451.72337629921,Bought 1 units for price $1345.0081197569216
2378,127107.92458205596,Bought 1 units for price $1343.7987942432562
2379,125782.09355391622,Bought 1 units for price $1325.8310281397466
2380,124455.37561782234,Bought 1 units for price $1326.7179360938721
2381,123149.91330283348,Bought 1 units for price $1305.4623149888635
2382,121833.77312607027,Bought 1 units for price $1316.140176763211
2383,120524.8937301487,Bought 1 units for price $1308.879395921566
2384,119207.20256064569,Bought 1 units for price $1317.691169503012
2385,117893.57116453181,Bought 1 units for price $1313.6313961138753
2386,116574.06080694789,Bought 1 units for price $1319.5103575839191
2387,115230.29955978428,Bought 1 units for price $1343.761247163615
2388,113877.0836099178,Bought 1 units for price $1353.2159498664855
2389,112537.8795899611,Bought 1 units for price $1339.2040199567025
2390,111199.98230791304,Bought 1 units for price $1337.8972820480608
2391,109860.30407846793,Bought 1 units for price $1339.6782294451164
2392,108539.6988430669,Bought 1 units for price $1320.6052354010294
2393,107232.27746883748,Bought 1 units for price $1307.4213742294178
2394,105935.58655288893,Bought 1 units for price $1296.6909159485494
2395,104655.46368545548,Bought 1 units for price $1280.1228674334475
2396,103386.99541595485,Bought 1 units for price $1268.4682695006331
2397,102103.51369171795,Bought 1 units for price $1283.4817242369095
2398,100816.37958769279,Bought 1 units for price $1287.13410402515
2399,99520.86389009513,Bought 1 units for price $1295.5156975976606
2400,98242.53868153541,Bought 1 units for price $1278.3252085597207
2401,96971.03319581441,Bought 1 units for price $1271.5054857210064
2402,95703.40174614315,Bought 1 units for price $1267.6314496712655
2403,94437.96743608442,Bought 1 units for price $1265.4343100587255
2404,93150.07828109394,Bought 1 units for price $1287.8891549904852
2405,91878.25513400247,Bought 1 units for price $1271.8231470914736
2406,90607.25188628923,Bought 1 units for price $1271.0032477132386
2407,89318.27455898693,Bought 1 units for price $1288.977327302302
2408,88038.71099031641,Bought 1 units for price $1279.5635686705198
2409,86753.79356010747,Bought 1 units for price $1284.9174302089325
2410,85467.60550114317,Bought 1 units for price $1286.1880589643029
2411,84167.44773318444,Bought 1 units for price $1300.1577679587356
2412,82854.50418300048,Bought 1 units for price $1312.9435501839614
2413,81539.94826545722,Bought 1 units for price $1314.5559175432622
2414,80194.73572449521,Bought 1 units for price $1345.2125409620076
2415,78863.64494438835,Bought 1 units for price $1331.0907801068674
2416,77537.96260761908,Bought 1 units for price $1325.6823367692689
2417,76217.50278852636,Bought 1 units for price $1320.4598190927195
2418,74901.22287023232,Bought 1 units for price $1316.2799182940325
2419,73583.84939033585,Bought 1 units for price $1317.3734798964701
2420,72250.57221910419,Bought 1 units for price $1333.2771712316553
2421,70906.96091156629,Bought 1 units for price $1343.6113075378928
2422,69566.28972096312,Bought 1 units for price $1340.6711906031762
2423,68237.3210289262,Bought 1 units for price $1328.9686920369195
2424,66907.84802460793,Bought 1 units for price $1329.4730043182722
2425,65570.08383504911,Bought 1 units for price $1337.7641895588142
2426,64221.44960742438,Bought 1 units for price $1348.6342276247315
2427,62879.41872849294,Bought 1 units for price $1342.03087893144
2428,61522.2434958724,Bought 1 units for price $1357.1752326205478
2429,60175.92990155003,Bought 1 units for price $1346.313594322369
2430,58835.72247322691,Bought 1 units for price $1340.2074283231211
2431,57500.59023608334,Bought 1 units for price $1335.1322371435638
2432,56153.288029787116,Bought 1 units for price $1347.3022062962254
2433,54796.617440325695,Bought 1 units for price $1356.670589461418
2434,53435.38922546422,Bought 1 units for price $1361.2282148614727
2435,52071.7987110063,Bought 1 units for price $1363.5905144579228
2436,50711.2996650126,Bought 1 units for price $1360.4990459936935
2437,49355.63075882643,Bought 1 units for price $1355.6689061861707
2438,48008.379563189286,Bought 1 units for price $1347.251195637149
2439,46673.16754443911,Bought 1 units for price $1335.21201875018
2440,45335.78593652232,Bought 1 units for price $1337.381607916785
2441,44005.41770284492,Bought 1 units for price $1330.3682336774025
2442,42692.774614660535,Bought 1 units for price $1312.643088184388
2443,41387.62401951631,Bought 1 units for price $1305.1505951442266
2444,40067.91740817376,Bought 1 units for price $1319.7066113425562
2445,38753.38106917306,Bought 1 units for price $1314.5363390006962
2446,37438.94867713327,Bought 1 units for price $1314.4323920397967
2447,36124.764424099245,Bought 1 units for price $1314.1842530340186
2448,34800.31736605438,Bought 1 units for price $1324.4470580448585
2449,33472.18625099601,Bought 1 units for price $1328.1311150583733
2450,32138.689383502107,Bought 1 units for price $1333.496867493904
2451,30803.154047865926,Bought 1 units for price $1335.5353356361825
2452,29470.522872580987,Bought 1 units for price $1332.6311752849397
2453,28137.664588738073,Bought 1 units for price $1332.858283842914
2454,26805.23332949453,Bought 1 units for price $1332.4312592435406
2455,25479.4123433561,Bought 1 units for price $1325.8209861384312
2456,24151.143927909015,Bought 1 units for price $1328.2684154470835
2457,22831.696769235004,Bought 1 units for price $1319.44715867401
2458,21521.49081466364,Bought 1 units for price $1310.205954571362
2459,20207.68561905024,Bought 1 units for price $1313.8051956134007
2460,18898.021250429232,Bought 1 units for price $1309.664368621009
2461,17600.475056194333,Bought 1 units for price $1297.5461942349004
2462,16306.733135134082,Bought 1 units for price $1293.7419210602511
2463,15008.320212376417,Bought 1 units for price $1298.4129227576645
2464,13729.094324587268,Bought 1 units for price $1279.2258877891495
2465,12455.340560922763,Bought 1 units for price $1273.7537636645045
2466,11198.469793211501,Bought 1 units for price $1256.870767711262
2467,9916.57478687607,Bought 1 units for price $1281.8950063354316
2468,8620.154686208163,Bought 1 units for price $1296.4201006679073
2469,7315.826508989863,Bought 1 units for price $1304.3281772183004
2470,6020.716828507171,Bought 1 units for price $1295.1096804826916
2471,4700.6924705054425,Bought 1 units for price $1320.0243580017282
2472,3378.854915827804,Bought 1 units for price $1321.837554677639
2473,2068.6839344983505,Bought 1 units for price $1310.1709813294533
2474,747.497708770825,Bought 1.0 units for price $1321.1862257275254
2475,747.497708770825,Insuffucuent amount to buy unit price $1330.9620647124955
2476,747.497708770825,Insuffucuent amount to buy unit price $1308.4304964001822
2477,747.497708770825,Insuffucuent amount to buy unit price $1306.3550882443958
2478,747.497708770825,Insuffucuent amount to buy unit price $1327.2111333812773
2479,747.497708770825,Insuffucuent amount to buy unit price $1319.857551690882
2480,747.497708770825,Insuffucuent amount to buy unit price $1306.0939877098135
2481,747.497708770825,Insuffucuent amount to buy unit price $1307.3939936530694
2482,747.497708770825,Insuffucuent amount to buy unit price $1315.4087493197276
2483,747.497708770825,Insuffucuent amount to buy unit price $1343.031178802187
2484,747.497708770825,Insuffucuent amount to buy unit price $1340.431792469708
2485,747.497708770825,Insuffucuent amount to buy unit price $1336.3135644492854
2486,747.497708770825,Insuffucuent amount to buy unit price $1328.0195128989608
2487,747.497708770825,Insuffucuent amount to buy unit price $1332.3042493162804
2488,747.497708770825,Insuffucuent amount to buy unit price $1329.1355070587053
2489,747.497708770825,Insuffucuent amount to buy unit price $1321.8274084943585
2490,747.497708770825,Insuffucuent amount to buy unit price $1320.8989120628744
2491,747.497708770825,Insuffucuent amount to buy unit price $1324.5667830586385
2492,747.497708770825,Insuffucuent amount to buy unit price $1319.0711510367198
2493,747.497708770825,Insuffucuent amount to buy unit price $1310.846326452324
2494,747.497708770825,Insuffucuent amount to buy unit price $1307.1089292048493
2495,747.497708770825,Insuffucuent amount to buy unit price $1304.0423626958475
2496,747.497708770825,Insuffucuent amount to buy unit price $1307.592543777185
2497,747.497708770825,Insuffucuent amount to buy unit price $1286.1475200447953
2498,747.497708770825,Insuffucuent amount to buy unit price $1276.354086266691
2499,747.497708770825,Insuffucuent amount to buy unit price $1299.5313218561314
2500,747.497708770825,Insuffucuent amount to buy unit price $1296.6383800940505
2501,747.497708770825,Insuffucuent amount to buy unit price $1291.1770386703986
2502,747.497708770825,Insuffucuent amount to buy unit price $1290.8519205880941
2503,747.497708770825,Insuffucuent amount to buy unit price $1283.3641801327435
2504,747.497708770825,Insuffucuent amount to buy unit price $1280.2646219835592
2505,747.497708770825,Insuffucuent amount to buy unit price $1281.907043690349
2506,747.497708770825,Insuffucuent amount to buy unit price $1295.0128287519165
2507,747.497708770825,Insuffucuent amount to buy unit price $1293.2377598934713
2508,747.497708770825,Insuffucuent amount to buy unit price $1283.758792575001
2509,747.497708770825,Insuffucuent amount to buy unit price $1285.9853047205106
2510,747.497708770825,Insuffucuent amount to buy unit price $1274.490051480615
2511,747.497708770825,Insuffucuent amount to buy unit price $1269.7404565437455
2512,747.497708770825,Insuffucuent amount to buy unit price $1271.5110888109425
2513,747.497708770825,Insuffucuent amount to buy unit price $1273.8318394645814
2514,747.497708770825,Insuffucuent amount to buy unit price $1276.5654770890449
2515,747.497708770825,Insuffucuent amount to buy unit price $1270.1873275788425
2516,747.497708770825,Insuffucuent amount to buy unit price $1271.8596930383414
2517,747.497708770825,Insuffucuent amount to buy unit price $1257.6619164307124
2518,747.497708770825,Insuffucuent amount to buy unit price $1257.8640380733605
2519,747.497708770825,Insuffucuent amount to buy unit price $1259.7573870446124
2520,747.497708770825,Insuffucuent amount to buy unit price $1258.4950587038832
2521,747.497708770825,Insuffucuent amount to buy unit price $1257.5375665538616
2522,747.497708770825,Insuffucuent amount to buy unit price $1256.7593532053936
2523,747.497708770825,Insuffucuent amount to buy unit price $1258.831144998248
2524,747.497708770825,Insuffucuent amount to buy unit price $1254.6070897682953
2525,747.497708770825,Insuffucuent amount to buy unit price $1247.0368306539742
2526,747.497708770825,Insuffucuent amount to buy unit price $1243.8994006340536
2527,747.497708770825,Insuffucuent amount to buy unit price $1242.9131358470718
2528,747.497708770825,Insuffucuent amount to buy unit price $1235.2208472993584
2529,747.497708770825,Insuffucuent amount to buy unit price $1241.5924624539975
2530,747.497708770825,Insuffucuent amount to buy unit price $1240.4655044837634
2531,747.497708770825,Insuffucuent amount to buy unit price $1240.4252013984706
2532,747.497708770825,Insuffucuent amount to buy unit price $1233.0054614409687
2533,747.497708770825,Insuffucuent amount to buy unit price $1228.2724346581622
2534,747.497708770825,Insuffucuent amount to buy unit price $1223.7515407957494
2535,747.497708770825,Insuffucuent amount to buy unit price $1223.1231137825039
2536,747.497708770825,Insuffucuent amount to buy unit price $1224.7135876686389
2537,747.497708770825,Insuffucuent amount to buy unit price $1221.5251056512516
2538,747.497708770825,Insuffucuent amount to buy unit price $1206.0620552761675
2539,747.497708770825,Insuffucuent amount to buy unit price $1180.5486133127656
2540,747.497708770825,Insuffucuent amount to buy unit price $1187.8059497496038
2541,747.497708770825,Insuffucuent amount to buy unit price $1189.3940860297162
2542,747.497708770825,Insuffucuent amount to buy unit price $1198.351596154939
2543,747.497708770825,Insuffucuent amount to buy unit price $1180.723634058428
2544,747.497708770825,Insuffucuent amount to buy unit price $1197.7976725634505
2545,747.497708770825,Insuffucuent amount to buy unit price $1199.7270043275512
2546,747.497708770825,Insuffucuent amount to buy unit price $1196.67367427849
2547,747.497708770825,Insuffucuent amount to buy unit price $1178.6205781283504
2548,747.497708770825,Insuffucuent amount to buy unit price $1178.3543957967936
2549,747.497708770825,Insuffucuent amount to buy unit price $1197.74983608228
2550,747.497708770825,Insuffucuent amount to buy unit price $1199.2217350872468
2551,747.497708770825,Insuffucuent amount to buy unit price $1213.5283544687154
2552,747.497708770825,Insuffucuent amount to buy unit price $1218.697377012169
2553,747.497708770825,Insuffucuent amount to buy unit price $1213.4210191610616
2554,747.497708770825,Insuffucuent amount to buy unit price $1223.2301755845035
2555,747.497708770825,Insuffucuent amount to buy unit price $1225.8277313894255
2556,747.497708770825,Insuffucuent amount to buy unit price $1221.0723622497674
2557,747.497708770825,Insuffucuent amount to buy unit price $1197.973930814478
2558,747.497708770825,Insuffucuent amount to buy unit price $1193.5704045119155
2559,747.497708770825,Insuffucuent amount to buy unit price $1184.3985333382827
2560,747.497708770825,Insuffucuent amount to buy unit price $1183.2522299630639
2561,747.497708770825,Insuffucuent amount to buy unit price $1183.7899545894265
2562,747.497708770825,Insuffucuent amount to buy unit price $1182.456222781765
2563,747.497708770825,Insuffucuent amount to buy unit price $1185.6046693938695
2564,747.497708770825,Insuffucuent amount to buy unit price $1185.6390515319802
2565,747.497708770825,Insuffucuent amount to buy unit price $1183.0631118040599
2566,747.497708770825,Insuffucuent amount to buy unit price $1180.2134353412334
2567,747.497708770825,Insuffucuent amount to buy unit price $1178.1510203386952
2568,747.497708770825,Insuffucuent amount to buy unit price $1165.8987147597431
2569,747.497708770825,Insuffucuent amount to buy unit price $1184.7156035050166
2570,747.497708770825,Insuffucuent amount to buy unit price $1176.1791408972838
2571,747.497708770825,Insuffucuent amount to buy unit price $1173.788750630762
2572,747.497708770825,Insuffucuent amount to buy unit price $1178.108644268331
2573,747.497708770825,Insuffucuent amount to buy unit price $1169.75928863754
2574,747.497708770825,Insuffucuent amount to buy unit price $1165.2960796219854
2575,747.497708770825,Insuffucuent amount to buy unit price $1165.1660301165546
2576,747.497708770825,Insuffucuent amount to buy unit price $1158.050801681631
2577,747.497708770825,Insuffucuent amount to buy unit price $1159.9899142276618
2578,747.497708770825,Insuffucuent amount to buy unit price $1160.7322801645935
2579,747.497708770825,Insuffucuent amount to buy unit price $1137.0069458335831
2580,747.497708770825,Insuffucuent amount to buy unit price $1146.2140244760672
2581,747.497708770825,Insuffucuent amount to buy unit price $1141.176029884442
2582,747.497708770825,Insuffucuent amount to buy unit price $1144.7254259347505
2583,747.497708770825,Insuffucuent amount to buy unit price $1147.703926930299
2584,747.497708770825,Insuffucuent amount to buy unit price $1142.1907181438194
2585,747.497708770825,Insuffucuent amount to buy unit price $1148.6216275564016
2586,747.497708770825,Insuffucuent amount to buy unit price $1124.825495564339
2587,747.497708770825,Insuffucuent amount to buy unit price $1134.300741304643
2588,747.497708770825,Insuffucuent amount to buy unit price $1139.7810610744395
2589,747.497708770825,Insuffucuent amount to buy unit price $1142.7154129958794
2590,747.497708770825,Insuffucuent amount to buy unit price $1125.5894479009219
2591,747.497708770825,Insuffucuent amount to buy unit price $1124.655986687692
2592,747.497708770825,Insuffucuent amount to buy unit price $1125.0392382739703
2593,747.497708770825,Insuffucuent amount to buy unit price $1121.1021401529808
2594,747.497708770825,Insuffucuent amount to buy unit price $1121.8981469643663
2595,747.497708770825,Insuffucuent amount to buy unit price $1109.5162041801384
2596,747.497708770825,Insuffucuent amount to buy unit price $1104.1737397469476
2597,747.497708770825,Insuffucuent amount to buy unit price $1098.8643114403287
2598,747.497708770825,Insuffucuent amount to buy unit price $1091.8456408617017
2599,747.497708770825,Insuffucuent amount to buy unit price $1104.5308082266267
2600,747.497708770825,Insuffucuent amount to buy unit price $1090.0649735650059
2601,747.497708770825,Insuffucuent amount to buy unit price $1080.2922284004844
2602,747.497708770825,Insuffucuent amount to buy unit price $1049.322268319513
2603,747.497708770825,Insuffucuent amount to buy unit price $1048.9023486260253
2604,747.497708770825,Insuffucuent amount to buy unit price $1064.6122742299794
2605,747.497708770825,Insuffucuent amount to buy unit price $1047.2043087929208
2606,747.497708770825,Insuffucuent amount to buy unit price $1055.3421140539192
2607,747.497708770825,Insuffucuent amount to buy unit price $1051.8645683264554
2608,747.497708770825,Insuffucuent amount to buy unit price $1067.332447099796
2609,747.497708770825,Insuffucuent amount to buy unit price $1071.6619655125155
2610,747.497708770825,Insuffucuent amount to buy unit price $1075.6222948589796
2611,747.497708770825,Insuffucuent amount to buy unit price $1094.1668546112496
2612,747.497708770825,Insuffucuent amount to buy unit price $1092.516979558338
2613,747.497708770825,Insuffucuent amount to buy unit price $1079.3875781812092
2614,747.497708770825,Insuffucuent amount to buy unit price $1079.225209525914
2615,747.497708770825,Insuffucuent amount to buy unit price $1083.5835631273096
2616,747.497708770825,Insuffucuent amount to buy unit price $1089.4739615937262
2617,747.497708770825,Insuffucuent amount to buy unit price $1121.0714549474183
2618,747.497708770825,Insuffucuent amount to buy unit price $1127.7975644574515
2619,747.497708770825,Insuffucuent amount to buy unit price $1121.6435398266926
2620,747.497708770825,Insuffucuent amount to buy unit price $1125.8187902976615
2621,747.497708770825,Insuffucuent amount to buy unit price $1127.2308736893565
2622,747.497708770825,Insuffucuent amount to buy unit price $1120.5056264825466
2623,747.497708770825,Insuffucuent amount to buy unit price $1125.8696149981324
2624,747.497708770825,Insuffucuent amount to buy unit price $1101.5844998862642
2625,747.497708770825,Insuffucuent amount to buy unit price $1101.520044936679
2626,747.497708770825,Insuffucuent amount to buy unit price $1106.1523719590386
2627,747.497708770825,Insuffucuent amount to buy unit price $1113.851516545518
2628,747.497708770825,Insuffucuent amount to buy unit price $1115.0102129369593
2629,747.497708770825,Insuffucuent amount to buy unit price $1102.6416989829818
2630,747.497708770825,Insuffucuent amount to buy unit price $1093.6721649688136
2631,747.497708770825,Insuffucuent amount to buy unit price $1069.624734292158
2632,747.497708770825,Insuffucuent amount to buy unit price $1083.4754557448182
2633,747.497708770825,Insuffucuent amount to buy unit price $1071.2429062933352
2634,747.497708770825,Insuffucuent amount to buy unit price $1064.9150041281976
2635,747.497708770825,Insuffucuent amount to buy unit price $1096.427030065176
2636,747.497708770825,Insuffucuent amount to buy unit price $1095.1664106617143
2637,747.497708770825,Insuffucuent amount to buy unit price $1095.334685983311
2638,747.497708770825,Insuffucuent amount to buy unit price $1078.7625761561324
2639,747.497708770825,Insuffucuent amount to buy unit price $1077.9772331154284
2640,1817.7440368369732,Sold 1 units for price $1070.2463280661482 and investment $-0.7171677482405945
2641,757.4786642542899,Bought 1.0 units for price $1060.2653725826833
2642,757.4786642542899,Insuffucuent amount to buy unit price $1028.0696928938078
2643,757.4786642542899,Insuffucuent amount to buy unit price $1022.572152277408
2644,757.4786642542899,Insuffucuent amount to buy unit price $1027.366857101139
2645,757.4786642542899,Insuffucuent amount to buy unit price $1030.6981282678191
2646,757.4786642542899,Insuffucuent amount to buy unit price $1041.2524772483457
2647,757.4786642542899,Insuffucuent amount to buy unit price $1074.540185406767
2648,757.4786642542899,Insuffucuent amount to buy unit price $1076.7734587662483
2649,757.4786642542899,Insuffucuent amount to buy unit price $1073.6785112950292
2650,757.4786642542899,Insuffucuent amount to buy unit price $1092.0201077620586
2651,757.4786642542899,Insuffucuent amount to buy unit price $1095.3044973594397
2652,757.4786642542899,Insuffucuent amount to buy unit price $1113.2043555285734
2653,757.4786642542899,Insuffucuent amount to buy unit price $1117.5179975100332
2654,757.4786642542899,Insuffucuent amount to buy unit price $1116.0301864696128
2655,757.4786642542899,Insuffucuent amount to buy unit price $1114.6384481600796
2656,757.4786642542899,Insuffucuent amount to buy unit price $1115.2352970271368
2657,757.4786642542899,Insuffucuent amount to buy unit price $1089.64692607746
2658,757.4786642542899,Insuffucuent amount to buy unit price $1091.584855136724
2659,757.4786642542899,Insuffucuent amount to buy unit price $1086.85761201603
2660,1813.1644285341767,Sold 1 units for price $1055.6857642798868 and investment $-2.8680709774228927
2661,2875.169226525598,Sold 1 units for price $1062.0047979914211 and investment $-2.2866669699731013
2662,1824.6774184031697,Bought 1 units for price $1050.4918081224282
2663,759.7701088141371,Bought 1.0 units for price $1064.9073095890326
2664,759.7701088141371,Insuffucuent amount to buy unit price $1102.7991547233303
2665,759.7701088141371,Insuffucuent amount to buy unit price $1098.381756120061
2666,759.7701088141371,Insuffucuent amount to buy unit price $1070.711205402742
2667,759.7701088141371,Insuffucuent amount to buy unit price $1089.3999802359026
2668,759.7701088141371,Insuffucuent amount to buy unit price $1103.047281203564
2669,759.7701088141371,Insuffucuent amount to buy unit price $1067.9412292018358
2670,759.7701088141371,Insuffucuent amount to buy unit price $1074.0324588073915
2671,759.7701088141371,Insuffucuent amount to buy unit price $1073.6361180548206
2672,759.7701088141371,Insuffucuent amount to buy unit price $1087.696697297637
2673,759.7701088141371,Insuffucuent amount to buy unit price $1071.582243694507
2674,759.7701088141371,Insuffucuent amount to buy unit price $1115.0676917871774
2675,759.7701088141371,Insuffucuent amount to buy unit price $1120.811023916226
2676,759.7701088141371,Insuffucuent amount to buy unit price $1136.9095487620814
2677,759.7701088141371,Insuffucuent amount to buy unit price $1135.6684498514169
2678,759.7701088141371,Insuffucuent amount to buy unit price $1157.4373455059767
2679,759.7701088141371,Insuffucuent amount to buy unit price $1171.6590906613578
2680,759.7701088141371,Insuffucuent amount to buy unit price $1155.7802699131425
2681,759.7701088141371,Insuffucuent amount to buy unit price $1159.743800061911
2682,759.7701088141371,Insuffucuent amount to buy unit price $1110.8721958765448
2683,759.7701088141371,Insuffucuent amount to buy unit price $1128.1623145478302
2684,759.7701088141371,Insuffucuent amount to buy unit price $1165.804724793775
2685,759.7701088141371,Insuffucuent amount to buy unit price $1173.5971452179624
2686,759.7701088141371,Insuffucuent amount to buy unit price $1202.2605006874458
2687,759.7701088141371,Insuffucuent amount to buy unit price $1186.7266754814987
2688,759.7701088141371,Insuffucuent amount to buy unit price $1206.8119155327427
2689,759.7701088141371,Insuffucuent amount to buy unit price $1191.3831182796773
2690,759.7701088141371,Insuffucuent amount to buy unit price $1183.7066527987558
2691,759.7701088141371,Insuffucuent amount to buy unit price $1212.021919431765
2692,759.7701088141371,Insuffucuent amount to buy unit price $1217.3114473627668
2693,759.7701088141371,Insuffucuent amount to buy unit price $1208.690341547527
2694,759.7701088141371,Insuffucuent amount to buy unit price $1205.9095393646132
2695,759.7701088141371,Insuffucuent amount to buy unit price $1207.2185450514455
2696,759.7701088141371,Insuffucuent amount to buy unit price $1197.5277142677262
2697,759.7701088141371,Insuffucuent amount to buy unit price $1192.1256523270454
2698,759.7701088141371,Insuffucuent amount to buy unit price $1211.6731741739898
2699,759.7701088141371,Insuffucuent amount to buy unit price $1210.6547961321123
2700,759.7701088141371,Insuffucuent amount to buy unit price $1197.2978099006948
2701,759.7701088141371,Insuffucuent amount to buy unit price $1196.4928903393582
2702,759.7701088141371,Insuffucuent amount to buy unit price $1194.3671936246435
2703,759.7701088141371,Insuffucuent amount to buy unit price $1186.4491245207907
2704,759.7701088141371,Insuffucuent amount to buy unit price $1182.4549861894118
2705,759.7701088141371,Insuffucuent amount to buy unit price $1189.4395238072286
2706,759.7701088141371,Insuffucuent amount to buy unit price $1187.457710328649
2707,759.7701088141371,Insuffucuent amount to buy unit price $1178.1119400098778
2708,759.7701088141371,Insuffucuent amount to buy unit price $1169.4607436982967
2709,759.7701088141371,Insuffucuent amount to buy unit price $1173.2587089677638
2710,759.7701088141371,Insuffucuent amount to buy unit price $1173.2142223559688
2711,759.7701088141371,Insuffucuent amount to buy unit price $1166.5821637044758
2712,759.7701088141371,Insuffucuent amount to buy unit price $1165.7234769833542
2713,759.7701088141371,Insuffucuent amount to buy unit price $1167.7661234175282
2714,759.7701088141371,Insuffucuent amount to buy unit price $1174.164429044848
2715,759.7701088141371,Insuffucuent amount to buy unit price $1165.8020941179261
2716,759.7701088141371,Insuffucuent amount to buy unit price $1159.9037750864486
2717,759.7701088141371,Insuffucuent amount to buy unit price $1165.8294165799964
2718,759.7701088141371,Insuffucuent amount to buy unit price $1166.205479619747
2719,759.7701088141371,Insuffucuent amount to buy unit price $1159.4656923950106
2720,759.7701088141371,Insuffucuent amount to buy unit price $1150.4921174641854
2721,759.7701088141371,Insuffucuent amount to buy unit price $1149.9988265183708
2722,759.7701088141371,Insuffucuent amount to buy unit price $1150.2577542752488
2723,759.7701088141371,Insuffucuent amount to buy unit price $1145.6203342697654
2724,759.7701088141371,Insuffucuent amount to buy unit price $1140.4338011870282
2725,759.7701088141371,Insuffucuent amount to buy unit price $1138.527576020838
2726,759.7701088141371,Insuffucuent amount to buy unit price $1138.6639571599512
2727,759.7701088141371,Insuffucuent amount to buy unit price $1122.9780640357062
2728,759.7701088141371,Insuffucuent amount to buy unit price $1118.7904890040302
2729,759.7701088141371,Insuffucuent amount to buy unit price $1118.3015276742592
2730,759.7701088141371,Insuffucuent amount to buy unit price $1115.6930289178658
2731,759.7701088141371,Insuffucuent amount to buy unit price $1104.4603646109802
2732,759.7701088141371,Insuffucuent amount to buy unit price $1102.9758304068944
2733,759.7701088141371,Insuffucuent amount to buy unit price $1105.2569072557428
2734,759.7701088141371,Insuffucuent amount to buy unit price $1094.6144784901442
2735,759.7701088141371,Insuffucuent amount to buy unit price $1108.0210249136285
2736,759.7701088141371,Insuffucuent amount to buy unit price $1109.2003750765052
2737,759.7701088141371,Insuffucuent amount to buy unit price $1106.7744690815246
2738,759.7701088141371,Insuffucuent amount to buy unit price $1099.5148083843194
2739,759.7701088141371,Insuffucuent amount to buy unit price $1094.8942861221844
2740,759.7701088141371,Insuffucuent amount to buy unit price $1075.515020512353
2741,759.7701088141371,Insuffucuent amount to buy unit price $1078.45791223868
2742,759.7701088141371,Insuffucuent amount to buy unit price $1068.1342707000103
2743,759.7701088141371,Insuffucuent amount to buy unit price $1070.5118588335363
2744,759.7701088141371,Insuffucuent amount to buy unit price $1056.747664822597
2745,759.7701088141371,Insuffucuent amount to buy unit price $1066.2016943056594
2746,759.7701088141371,Insuffucuent amount to buy unit price $1063.1113677071753
2747,759.7701088141371,Insuffucuent amount to buy unit price $1097.2800832094397
2748,759.7701088141371,Insuffucuent amount to buy unit price $1103.3366872414636
2749,759.7701088141371,Insuffucuent amount to buy unit price $1089.2099358273551
2750,759.7701088141371,Insuffucuent amount to buy unit price $1073.8838196184872
2751,759.7701088141371,Insuffucuent amount to buy unit price $1084.5220495411388
2752,759.7701088141371,Insuffucuent amount to buy unit price $1097.493777475939
2753,759.7701088141371,Insuffucuent amount to buy unit price $1092.162549745941
2754,759.7701088141371,Insuffucuent amount to buy unit price $1096.7586000520944
2755,759.7701088141371,Insuffucuent amount to buy unit price $1091.7823321828446
2756,759.7701088141371,Insuffucuent amount to buy unit price $1116.4970941715462
2757,759.7701088141371,Insuffucuent amount to buy unit price $1138.0549335755834
2758,759.7701088141371,Insuffucuent amount to buy unit price $1150.2184748425611
2759,759.7701088141371,Insuffucuent amount to buy unit price $1136.020891826641
2760,759.7701088141371,Insuffucuent amount to buy unit price $1148.4885448622256
2761,759.7701088141371,Insuffucuent amount to buy unit price $1145.6916611721847
2762,759.7701088141371,Insuffucuent amount to buy unit price $1136.2338526822741
2763,759.7701088141371,Insuffucuent amount to buy unit price $1146.9733366784135
2764,759.7701088141371,Insuffucuent amount to buy unit price $1144.9673257693887
2765,759.7701088141371,Insuffucuent amount to buy unit price $1141.6441682334464
2766,759.7701088141371,Insuffucuent amount to buy unit price $1137.1352903329448
2767,759.7701088141371,Insuffucuent amount to buy unit price $1136.5283168414392
2768,759.7701088141371,Insuffucuent amount to buy unit price $1132.9906880268215
2769,759.7701088141371,Insuffucuent amount to buy unit price $1115.0884028235837
2770,759.7701088141371,Insuffucuent amount to buy unit price $1126.393744635856
2771,759.7701088141371,Insuffucuent amount to buy unit price $1126.2236539090475
2772,759.7701088141371,Insuffucuent amount to buy unit price $1127.767308135285
2773,759.7701088141371,Insuffucuent amount to buy unit price $1126.4608454963072
2774,759.7701088141371,Insuffucuent amount to buy unit price $1120.6230680891465
2775,759.7701088141371,Insuffucuent amount to buy unit price $1118.0068467951264
2776,759.7701088141371,Insuffucuent amount to buy unit price $1114.053011897242
2777,759.7701088141371,Insuffucuent amount to buy unit price $1102.4745737652452
