DAY,TOTAL BALANCE,STATUS
756,2298.747278913495,Insuffucuent amount to buy unit price $2673.5814781296035
757,2298.747278913495,Insuffucuent amount to buy unit price $2687.5090852236513
758,2298.747278913495,Insuffucuent amount to buy unit price $2682.684407138329
759,2298.747278913495,Insuffucuent amount to buy unit price $2680.47561491528
760,2298.747278913495,Insuffucuent amount to buy unit price $2683.3600302744835
761,2298.747278913495,Insuffucuent amount to buy unit price $2684.60449433555
762,2298.747278913495,Insuffucuent amount to buy unit price $2679.209886502137
763,2298.747278913495,Insuffucuent amount to buy unit price $2681.4335832449124
764,2298.747278913495,Insuffucuent amount to buy unit price $2690.1715930715923
765,2298.747278913495,Insuffucuent amount to buy unit price $2675.784642730524
766,2298.747278913495,Insuffucuent amount to buy unit price $2652.0109697002194
767,2298.747278913495,Insuffucuent amount to buy unit price $2662.8682486700163
768,2298.747278913495,Insuffucuent amount to buy unit price $2664.072471683702
769,2298.747278913495,Insuffucuent amount to buy unit price $2660.025986638777
770,2298.747278913495,Insuffucuent amount to buy unit price $2651.4850907728187
771,2298.747278913495,Insuffucuent amount to buy unit price $2636.9863331213137
772,2298.747278913495,Insuffucuent amount to buy unit price $2629.247048361834
773,2298.747278913495,Insuffucuent amount to buy unit price $2629.527055487634
774,2298.747278913495,Insuffucuent amount to buy unit price $2639.452349916068
775,2298.747278913495,Insuffucuent amount to buy unit price $2642.187189732565
776,2298.747278913495,Insuffucuent amount to buy unit price $2647.5835226665868
777,2298.747278913495,Insuffucuent amount to buy unit price $2626.0358351264113
778,2298.747278913495,Insuffucuent amount to buy unit price $2627.113365546072
779,2298.747278913495,Insuffucuent amount to buy unit price $2601.428078298732
780,2298.747278913495,Insuffucuent amount to buy unit price $2602.4024113947353
781,2298.747278913495,Insuffucuent amount to buy unit price $2597.046138187448
782,2298.747278913495,Insuffucuent amount to buy unit price $2598.9935342480103
783,2298.747278913495,Insuffucuent amount to buy unit price $2582.1041017057873
784,2298.747278913495,Insuffucuent amount to buy unit price $2578.838624812504
785,2298.747278913495,Insuffucuent amount to buy unit price $2585.604737815961
786,2298.747278913495,Insuffucuent amount to buy unit price $2564.6315148260073
787,2298.747278913495,Insuffucuent amount to buy unit price $2578.843506246187
788,2298.747278913495,Insuffucuent amount to buy unit price $2584.800227748927
789,2298.747278913495,Insuffucuent amount to buy unit price $2582.306857797843
790,2298.747278913495,Insuffucuent amount to buy unit price $2584.6273825317185
791,2298.747278913495,Insuffucuent amount to buy unit price $2594.380035120861
792,2298.747278913495,Insuffucuent amount to buy unit price $2590.6574150434544
793,2298.747278913495,Insuffucuent amount to buy unit price $2591.136652442536
794,2298.747278913495,Insuffucuent amount to buy unit price $2587.807625397428
795,2298.747278913495,Insuffucuent amount to buy unit price $2579.8760534679
796,2298.747278913495,Insuffucuent amount to buy unit price $2579.3805496213463
797,2298.747278913495,Insuffucuent amount to buy unit price $2575.267037893989
798,2298.747278913495,Insuffucuent amount to buy unit price $2572.831973993395
799,2298.747278913495,Insuffucuent amount to buy unit price $2581.0799172047155
800,2298.747278913495,Insuffucuent amount to buy unit price $2560.4241994741433
801,2298.747278913495,Insuffucuent amount to buy unit price $2557.136314052825
802,2298.747278913495,Insuffucuent amount to buy unit price $2569.094486186831
803,2298.747278913495,Insuffucuent amount to buy unit price $2564.99193236752
804,2298.747278913495,Insuffucuent amount to buy unit price $2575.1999693345983
805,2298.747278913495,Insuffucuent amount to buy unit price $2562.103300951523
806,2298.747278913495,Insuffucuent amount to buy unit price $2561.279214745889
807,2298.747278913495,Insuffucuent amount to buy unit price $2559.331832442394
808,2298.747278913495,Insuffucuent amount to buy unit price $2557.6842384372303
809,2298.747278913495,Insuffucuent amount to buy unit price $2553.1544242288965
810,2298.747278913495,Insuffucuent amount to buy unit price $2550.902258052558
811,2298.747278913495,Insuffucuent amount to buy unit price $2555.2167975405746
812,2298.747278913495,Insuffucuent amount to buy unit price $2550.586233961986
813,2298.747278913495,Insuffucuent amount to buy unit price $2544.739697490031
814,2298.747278913495,Insuffucuent amount to buy unit price $2549.361969545978
815,2298.747278913495,Insuffucuent amount to buy unit price $2552.0349304578986
816,2298.747278913495,Insuffucuent amount to buy unit price $2537.755214857617
817,2298.747278913495,Insuffucuent amount to buy unit price $2534.59589469035
818,2298.747278913495,Insuffucuent amount to buy unit price $2529.1676236321273
819,2298.747278913495,Insuffucuent amount to buy unit price $2519.337881828993
820,2298.747278913495,Insuffucuent amount to buy unit price $2510.02835094397
821,2298.747278913495,Insuffucuent amount to buy unit price $2507.060218660038
822,2298.747278913495,Insuffucuent amount to buy unit price $2496.7933674485394
823,2298.747278913495,Insuffucuent amount to buy unit price $2496.688566445315
824,2298.747278913495,Insuffucuent amount to buy unit price $2502.2350326523238
825,2298.747278913495,Insuffucuent amount to buy unit price $2500.631128992624
826,2298.747278913495,Insuffucuent amount to buy unit price $2508.2058251299577
827,2298.747278913495,Insuffucuent amount to buy unit price $2506.6175280668217
828,2298.747278913495,Insuffucuent amount to buy unit price $2503.872246577449
829,2298.747278913495,Insuffucuent amount to buy unit price $2500.249272569618
830,2298.747278913495,Insuffucuent amount to buy unit price $2495.601217821028
831,2298.747278913495,Insuffucuent amount to buy unit price $2498.3831019923678
832,2298.747278913495,Insuffucuent amount to buy unit price $2496.4799657862227
833,2298.747278913495,Insuffucuent amount to buy unit price $2488.123797046765
834,2298.747278913495,Insuffucuent amount to buy unit price $2461.412529248605
835,2298.747278913495,Insuffucuent amount to buy unit price $2465.1155266598957
836,2298.747278913495,Insuffucuent amount to buy unit price $2465.5450926513613
837,2298.747278913495,Insuffucuent amount to buy unit price $2457.8017429545685
838,2298.747278913495,Insuffucuent amount to buy unit price $2476.5263933317487
839,2298.747278913495,Insuffucuent amount to buy unit price $2471.6872955344948
840,2298.747278913495,Insuffucuent amount to buy unit price $2457.577869745275
841,2298.747278913495,Insuffucuent amount to buy unit price $2446.314616785018
842,2298.747278913495,Insuffucuent amount to buy unit price $2444.228415614334
843,2298.747278913495,Insuffucuent amount to buy unit price $2443.028857724223
844,2298.747278913495,Insuffucuent amount to buy unit price $2438.955952075345
845,2298.747278913495,Insuffucuent amount to buy unit price $2444.056247854171
846,2298.747278913495,Insuffucuent amount to buy unit price $2452.44896468988
847,2298.747278913495,Insuffucuent amount to buy unit price $2428.326539687668
848,2298.747278913495,Insuffucuent amount to buy unit price $2425.5759450515416
849,2298.747278913495,Insuffucuent amount to buy unit price $2429.974897018324
850,2298.747278913495,Insuffucuent amount to buy unit price $2468.081506436758
851,2298.747278913495,Insuffucuent amount to buy unit price $2464.6121184858193
852,2298.747278913495,Insuffucuent amount to buy unit price $2465.8023012124013
853,2298.747278913495,Insuffucuent amount to buy unit price $2441.2796692013426
854,2298.747278913495,Insuffucuent amount to buy unit price $2438.2792631066927
855,2298.747278913495,Insuffucuent amount to buy unit price $2474.0435013073206
856,2298.747278913495,Insuffucuent amount to buy unit price $2474.9071724324663
857,2298.747278913495,Insuffucuent amount to buy unit price $2480.8814715570193
858,2298.747278913495,Insuffucuent amount to buy unit price $2476.8373386016847
859,2298.747278913495,Insuffucuent amount to buy unit price $2472.219678928478
860,2298.747278913495,Insuffucuent amount to buy unit price $2477.584966174856
861,2298.747278913495,Insuffucuent amount to buy unit price $2476.353760278989
862,2298.747278913495,Insuffucuent amount to buy unit price $2470.344607790837
863,2298.747278913495,Insuffucuent amount to buy unit price $2472.1597434617106
864,2298.747278913495,Insuffucuent amount to buy unit price $2475.4454160029873
865,2298.747278913495,Insuffucuent amount to buy unit price $2477.7919928035235
866,2298.747278913495,Insuffucuent amount to buy unit price $2477.152674155761
867,2298.747278913495,Insuffucuent amount to buy unit price $2470.00551939267
868,2298.747278913495,Insuffucuent amount to buy unit price $2472.538394780096
869,2298.747278913495,Insuffucuent amount to buy unit price $2473.431796450821
870,2298.747278913495,Insuffucuent amount to buy unit price $2473.8550204499397
871,2298.747278913495,Insuffucuent amount to buy unit price $2460.609968471463
872,2298.747278913495,Insuffucuent amount to buy unit price $2459.175019275335
873,2298.747278913495,Insuffucuent amount to buy unit price $2459.2964131674944
874,2298.747278913495,Insuffucuent amount to buy unit price $2447.8025644088984
875,2298.747278913495,Insuffucuent amount to buy unit price $2443.2509000284313
876,2298.747278913495,Insuffucuent amount to buy unit price $2425.5143205454306
877,2298.747278913495,Insuffucuent amount to buy unit price $2427.454599376457
878,2298.747278913495,Insuffucuent amount to buy unit price $2425.196941258261
879,2298.747278913495,Insuffucuent amount to buy unit price $2409.7103112779223
880,2298.747278913495,Insuffucuent amount to buy unit price $2432.5415132778985
881,2298.747278913495,Insuffucuent amount to buy unit price $2429.037234644049
882,2298.747278913495,Insuffucuent amount to buy unit price $2423.4307091769488
883,2298.747278913495,Insuffucuent amount to buy unit price $2419.767509271115
884,2298.747278913495,Insuffucuent amount to buy unit price $2440.674166970037
885,2298.747278913495,Insuffucuent amount to buy unit price $2419.3640867395693
886,2298.747278913495,Insuffucuent amount to buy unit price $2439.0660770541667
887,2298.747278913495,Insuffucuent amount to buy unit price $2438.3095252231674
888,2298.747278913495,Insuffucuent amount to buy unit price $2434.4992063205714
889,2298.747278913495,Insuffucuent amount to buy unit price $2435.571602021753
890,2298.747278913495,Insuffucuent amount to buy unit price $2437.028150610315
891,2298.747278913495,Insuffucuent amount to buy unit price $2453.4453273048425
892,2298.747278913495,Insuffucuent amount to buy unit price $2433.1314347083285
893,2298.747278913495,Insuffucuent amount to buy unit price $2432.469149747525
894,2298.747278913495,Insuffucuent amount to buy unit price $2437.920853873832
895,2298.747278913495,Insuffucuent amount to buy unit price $2440.4217703025965
896,2298.747278913495,Insuffucuent amount to buy unit price $2429.427720227653
897,2298.747278913495,Insuffucuent amount to buy unit price $2431.7781257304314
898,2298.747278913495,Insuffucuent amount to buy unit price $2433.8162417582807
899,2298.747278913495,Insuffucuent amount to buy unit price $2433.203805157644
900,2298.747278913495,Insuffucuent amount to buy unit price $2429.34470960734
901,2298.747278913495,Insuffucuent amount to buy unit price $2436.062090778912
902,2298.747278913495,Insuffucuent amount to buy unit price $2439.107266141604
903,2298.747278913495,Insuffucuent amount to buy unit price $2430.1033148720207
904,2298.747278913495,Insuffucuent amount to buy unit price $2411.795233018325
905,2298.747278913495,Insuffucuent amount to buy unit price $2412.9158742161358
906,2298.747278913495,Insuffucuent amount to buy unit price $2415.8776411065687
907,2298.747278913495,Insuffucuent amount to buy unit price $2415.0376970533484
908,2298.747278913495,Insuffucuent amount to buy unit price $2404.3691676374688
909,2298.747278913495,Insuffucuent amount to buy unit price $2398.377667383559
910,2298.747278913495,Insuffucuent amount to buy unit price $2394.0564710713065
911,2298.747278913495,Insuffucuent amount to buy unit price $2381.728005848171
912,2298.747278913495,Insuffucuent amount to buy unit price $2365.738969640573
913,2298.747278913495,Insuffucuent amount to buy unit price $2357.0109573774507
914,2298.747278913495,Insuffucuent amount to buy unit price $2400.6473223422445
915,2298.747278913495,Insuffucuent amount to buy unit price $2402.3284352622227
916,2298.747278913495,Insuffucuent amount to buy unit price $2390.868791937501
917,2298.747278913495,Insuffucuent amount to buy unit price $2394.491219266775
918,2298.747278913495,Insuffucuent amount to buy unit price $2399.679283635675
919,2298.747278913495,Insuffucuent amount to buy unit price $2396.928392952693
920,2298.747278913495,Insuffucuent amount to buy unit price $2399.3601567689143
921,2298.747278913495,Insuffucuent amount to buy unit price $2399.3171464937773
922,2298.747278913495,Insuffucuent amount to buy unit price $2389.5171079884117
923,2298.747278913495,Insuffucuent amount to buy unit price $2388.149309495784
924,2298.747278913495,Insuffucuent amount to buy unit price $2391.145823728579
925,2298.747278913495,Insuffucuent amount to buy unit price $2388.361435682728
926,2298.747278913495,Insuffucuent amount to buy unit price $2384.3078196171014
927,2298.747278913495,Insuffucuent amount to buy unit price $2388.7494334986372
928,2298.747278913495,Insuffucuent amount to buy unit price $2387.4437905673058
929,2298.747278913495,Insuffucuent amount to buy unit price $2388.597692444177
930,2298.747278913495,Insuffucuent amount to buy unit price $2374.1474023283195
931,2298.747278913495,Insuffucuent amount to buy unit price $2348.702895114573
932,2298.747278913495,Insuffucuent amount to buy unit price $2355.8092751178915
933,2298.747278913495,Insuffucuent amount to buy unit price $2338.1550333904397
934,2298.747278913495,Insuffucuent amount to buy unit price $2342.205113980102
935,2298.747278913495,Insuffucuent amount to buy unit price $2349.0631021192253
936,2298.747278913495,Insuffucuent amount to buy unit price $2328.962193180408
937,2298.747278913495,Insuffucuent amount to buy unit price $2344.9228806401347
938,2298.747278913495,Insuffucuent amount to buy unit price $2353.7525201109515
939,2298.747278913495,Insuffucuent amount to buy unit price $2357.153845396661
940,2298.747278913495,Insuffucuent amount to buy unit price $2355.574279842792
941,2298.747278913495,Insuffucuent amount to buy unit price $2357.439248104421
942,2298.747278913495,Insuffucuent amount to buy unit price $2352.9246115563315
943,2298.747278913495,Insuffucuent amount to buy unit price $2360.179809402065
944,2298.747278913495,Insuffucuent amount to buy unit price $2358.857289923384
945,2298.747278913495,Insuffucuent amount to buy unit price $2362.7545863706664
946,2298.747278913495,Insuffucuent amount to buy unit price $2368.0728203016874
947,2298.747278913495,Insuffucuent amount to buy unit price $2361.0983293749578
948,2298.747278913495,Insuffucuent amount to buy unit price $2358.5399529599786
949,2298.747278913495,Insuffucuent amount to buy unit price $2341.606404316813
950,2298.747278913495,Insuffucuent amount to buy unit price $2343.9559660910245
951,2298.747278913495,Insuffucuent amount to buy unit price $2345.938144293456
952,2298.747278913495,Insuffucuent amount to buy unit price $2348.458422148429
953,2298.747278913495,Insuffucuent amount to buy unit price $2344.0230439799993
954,2298.747278913495,Insuffucuent amount to buy unit price $2373.480594850639
955,2298.747278913495,Insuffucuent amount to buy unit price $2378.2026066207377
956,2298.747278913495,Insuffucuent amount to buy unit price $2381.359117611776
957,2298.747278913495,Insuffucuent amount to buy unit price $2385.2417496295475
958,2298.747278913495,Insuffucuent amount to buy unit price $2365.441317740769
959,2298.747278913495,Insuffucuent amount to buy unit price $2373.4769807794805
960,2298.747278913495,Insuffucuent amount to buy unit price $2372.581001249587
961,2298.747278913495,Insuffucuent amount to buy unit price $2364.8928955969945
962,2298.747278913495,Insuffucuent amount to buy unit price $2362.977898809106
963,2298.747278913495,Insuffucuent amount to buy unit price $2368.351800386138
964,2298.747278913495,Insuffucuent amount to buy unit price $2375.3000952776097
965,2298.747278913495,Insuffucuent amount to buy unit price $2383.1215743372713
966,2298.747278913495,Insuffucuent amount to buy unit price $2381.948640790519
967,2298.747278913495,Insuffucuent amount to buy unit price $2396.0009542578605
968,2298.747278913495,Insuffucuent amount to buy unit price $2363.637307219095
969,2298.747278913495,Insuffucuent amount to buy unit price $2369.7446203799955
970,2298.747278913495,Insuffucuent amount to buy unit price $2367.413719803807
971,2298.747278913495,Insuffucuent amount to buy unit price $2363.7943538945237
972,2298.747278913495,Insuffucuent amount to buy unit price $2362.824300661366
973,2298.747278913495,Insuffucuent amount to buy unit price $2365.4365469503705
974,2298.747278913495,Insuffucuent amount to buy unit price $2351.137785984894
975,2298.747278913495,Insuffucuent amount to buy unit price $2347.218585418208
976,2298.747278913495,Insuffucuent amount to buy unit price $2349.202383072208
977,2298.747278913495,Insuffucuent amount to buy unit price $2337.571650705266
978,2298.747278913495,Insuffucuent amount to buy unit price $2328.210621217409
979,2298.747278913495,Insuffucuent amount to buy unit price $2316.0988454956228
980,2298.747278913495,Insuffucuent amount to buy unit price $2307.84254693103
981,4.078165192917368,Bought 1.0 units for price $2294.6691137205776
982,4.078165192917368,Insuffucuent amount to buy unit price $2293.112740842789
983,4.078165192917368,Insuffucuent amount to buy unit price $2292.549552473277
984,4.078165192917368,Insuffucuent amount to buy unit price $2297.4059902050817
985,4.078165192917368,Insuffucuent amount to buy unit price $2280.79557310875
986,4.078165192917368,Insuffucuent amount to buy unit price $2279.5412851880965
987,4.078165192917368,Insuffucuent amount to buy unit price $2278.866875905372
988,4.078165192917368,Insuffucuent amount to buy unit price $2280.9205203273127
989,4.078165192917368,Insuffucuent amount to buy unit price $2294.714902256529
990,4.078165192917368,Insuffucuent amount to buy unit price $2296.7044887294314
991,4.078165192917368,Insuffucuent amount to buy unit price $2298.415191766255
992,4.078165192917368,Insuffucuent amount to buy unit price $2280.035036111292
993,4.078165192917368,Insuffucuent amount to buy unit price $2265.173505150599
994,4.078165192917368,Insuffucuent amount to buy unit price $2271.2654190651915
995,4.078165192917368,Insuffucuent amount to buy unit price $2263.658054861542
996,4.078165192917368,Insuffucuent amount to buy unit price $2271.881916301265
997,4.078165192917368,Insuffucuent amount to buy unit price $2267.903238198385
998,4.078165192917368,Insuffucuent amount to buy unit price $2274.642725364205
999,4.078165192917368,Insuffucuent amount to buy unit price $2270.462957057744
1000,4.078165192917368,Insuffucuent amount to buy unit price $2275.339314096845
1001,4.078165192917368,Insuffucuent amount to buy unit price $2268.8982564731273
1002,4.078165192917368,Insuffucuent amount to buy unit price $2268.9156209123958
1003,4.078165192917368,Insuffucuent amount to buy unit price $2276.968643359567
1004,4.078165192917368,Insuffucuent amount to buy unit price $2268.928559747091
1005,4.078165192917368,Insuffucuent amount to buy unit price $2270.787165419441
1006,2261.9167706979783,Sold 1 units for price $2257.838605505061 and investment $-0.5702234058553098
1007,23.092188266743506,Bought 1.0 units for price $2238.824582431235
1008,23.092188266743506,Insuffucuent amount to buy unit price $2249.2777331402867
1009,23.092188266743506,Insuffucuent amount to buy unit price $2249.937611692611
1010,23.092188266743506,Insuffucuent amount to buy unit price $2268.873853512926
1011,23.092188266743506,Insuffucuent amount to buy unit price $2263.809749040945
1012,23.092188266743506,Insuffucuent amount to buy unit price $2260.922212430021
1013,23.092188266743506,Insuffucuent amount to buy unit price $2265.188647719956
1014,23.092188266743506,Insuffucuent amount to buy unit price $2270.80550272745
1015,23.092188266743506,Insuffucuent amount to buy unit price $2262.5134963216105
1016,23.092188266743506,Insuffucuent amount to buy unit price $2258.076415225166
1017,23.092188266743506,Insuffucuent amount to buy unit price $2262.053853152369
1018,23.092188266743506,Insuffucuent amount to buy unit price $2253.2714937543365
1019,23.092188266743506,Insuffucuent amount to buy unit price $2271.7218222516826
1020,23.092188266743506,Insuffucuent amount to buy unit price $2256.9626926465685
1021,23.092188266743506,Insuffucuent amount to buy unit price $2259.518126163509
1022,23.092188266743506,Insuffucuent amount to buy unit price $2246.1950861447053
1023,23.092188266743506,Insuffucuent amount to buy unit price $2241.36564727656
1024,23.092188266743506,Insuffucuent amount to buy unit price $2212.235057311536
1025,23.092188266743506,Insuffucuent amount to buy unit price $2204.7004041500013
1026,23.092188266743506,Insuffucuent amount to buy unit price $2191.94336636562
1027,23.092188266743506,Insuffucuent amount to buy unit price $2191.025879560795
1028,23.092188266743506,Insuffucuent amount to buy unit price $2198.7404507114247
1029,23.092188266743506,Insuffucuent amount to buy unit price $2204.685264003783
1030,23.092188266743506,Insuffucuent amount to buy unit price $2201.7378506727537
1031,23.092188266743506,Insuffucuent amount to buy unit price $2213.328027310463
1032,23.092188266743506,Insuffucuent amount to buy unit price $2204.706439242118
1033,23.092188266743506,Insuffucuent amount to buy unit price $2202.905037195228
1034,23.092188266743506,Insuffucuent amount to buy unit price $2198.1572630296123
1035,23.092188266743506,Insuffucuent amount to buy unit price $2181.895610554861
1036,23.092188266743506,Insuffucuent amount to buy unit price $2187.131403064257
1037,23.092188266743506,Insuffucuent amount to buy unit price $2177.0171016245213
1038,23.092188266743506,Insuffucuent amount to buy unit price $2180.4884235393884
1039,23.092188266743506,Insuffucuent amount to buy unit price $2164.1962198989067
1040,23.092188266743506,Insuffucuent amount to buy unit price $2164.4235116420928
1041,23.092188266743506,Insuffucuent amount to buy unit price $2167.4216406795003
1042,23.092188266743506,Insuffucuent amount to buy unit price $2163.2155584537422
1043,23.092188266743506,Insuffucuent amount to buy unit price $2139.563507797776
1044,23.092188266743506,Insuffucuent amount to buy unit price $2131.528304003441
1045,23.092188266743506,Insuffucuent amount to buy unit price $2085.157021488992
1046,23.092188266743506,Insuffucuent amount to buy unit price $2088.613855541028
1047,23.092188266743506,Insuffucuent amount to buy unit price $2097.9142686370287
1048,23.092188266743506,Insuffucuent amount to buy unit price $2111.722603697257
1049,23.092188266743506,Insuffucuent amount to buy unit price $2126.193093981629
1050,23.092188266743506,Insuffucuent amount to buy unit price $2126.3897155808945
1051,23.092188266743506,Insuffucuent amount to buy unit price $2133.016461963755
1052,23.092188266743506,Insuffucuent amount to buy unit price $2139.472372097275
1053,23.092188266743506,Insuffucuent amount to buy unit price $2143.1957782466598
1054,23.092188266743506,Insuffucuent amount to buy unit price $2151.3036097169856
1055,23.092188266743506,Insuffucuent amount to buy unit price $2141.1630325431447
1056,23.092188266743506,Insuffucuent amount to buy unit price $2141.3820731698534
1057,23.092188266743506,Insuffucuent amount to buy unit price $2144.298559464893
1058,23.092188266743506,Insuffucuent amount to buy unit price $2139.5836766130647
1059,23.092188266743506,Insuffucuent amount to buy unit price $2126.493202392559
1060,23.092188266743506,Insuffucuent amount to buy unit price $2133.021623209416
1061,23.092188266743506,Insuffucuent amount to buy unit price $2132.5293166012507
1062,23.092188266743506,Insuffucuent amount to buy unit price $2139.1675910878325
1063,23.092188266743506,Insuffucuent amount to buy unit price $2136.7891839552717
1064,23.092188266743506,Insuffucuent amount to buy unit price $2163.658644231206
1065,23.092188266743506,Insuffucuent amount to buy unit price $2153.754276948209
1066,23.092188266743506,Insuffucuent amount to buy unit price $2160.788989479797
1067,23.092188266743506,Insuffucuent amount to buy unit price $2159.767429825232
1068,23.092188266743506,Insuffucuent amount to buy unit price $2150.4840379900197
1069,23.092188266743506,Insuffucuent amount to buy unit price $2161.2359250386207
1070,23.092188266743506,Insuffucuent amount to buy unit price $2168.2424257417088
1071,23.092188266743506,Insuffucuent amount to buy unit price $2151.1227029990155
1072,23.092188266743506,Insuffucuent amount to buy unit price $2171.359126725416
1073,23.092188266743506,Insuffucuent amount to buy unit price $2159.9406356198842
1074,23.092188266743506,Insuffucuent amount to buy unit price $2146.115708645448
1075,23.092188266743506,Insuffucuent amount to buy unit price $2164.736614542757
1076,23.092188266743506,Insuffucuent amount to buy unit price $2177.1831703876983
1077,23.092188266743506,Insuffucuent amount to buy unit price $2163.115534745873
1078,23.092188266743506,Insuffucuent amount to buy unit price $2139.733231940972
1079,23.092188266743506,Insuffucuent amount to buy unit price $2139.0895851098558
1080,23.092188266743506,Insuffucuent amount to buy unit price $2139.1455350062038
1081,23.092188266743506,Insuffucuent amount to buy unit price $2147.1781929365247
1082,23.092188266743506,Insuffucuent amount to buy unit price $2125.8342063121545
1083,23.092188266743506,Insuffucuent amount to buy unit price $2126.9993977020113
1084,23.092188266743506,Insuffucuent amount to buy unit price $2159.045946642521
1085,23.092188266743506,Insuffucuent amount to buy unit price $2127.836294991206
1086,23.092188266743506,Insuffucuent amount to buy unit price $2181.290417031717
1087,23.092188266743506,Insuffucuent amount to buy unit price $2186.1878053991736
1088,23.092188266743506,Insuffucuent amount to buy unit price $2186.497032212958
1089,23.092188266743506,Insuffucuent amount to buy unit price $2180.0011087374937
1090,23.092188266743506,Insuffucuent amount to buy unit price $2170.845866215177
1091,23.092188266743506,Insuffucuent amount to buy unit price $2170.963415510382
1092,23.092188266743506,Insuffucuent amount to buy unit price $2176.1070474393773
1093,23.092188266743506,Insuffucuent amount to buy unit price $2180.3660961373607
1094,23.092188266743506,Insuffucuent amount to buy unit price $2169.08826809541
1095,23.092188266743506,Insuffucuent amount to buy unit price $2172.4622973800792
1096,23.092188266743506,Insuffucuent amount to buy unit price $2175.4293937977395
1097,23.092188266743506,Insuffucuent amount to buy unit price $2186.888177792351
1098,23.092188266743506,Insuffucuent amount to buy unit price $2182.67721938088
1099,23.092188266743506,Insuffucuent amount to buy unit price $2183.9070594745913
1100,23.092188266743506,Insuffucuent amount to buy unit price $2186.9815055653194
1101,23.092188266743506,Insuffucuent amount to buy unit price $2182.208274926072
1102,23.092188266743506,Insuffucuent amount to buy unit price $2178.151870734214
1103,23.092188266743506,Insuffucuent amount to buy unit price $2190.15060080293
1104,23.092188266743506,Insuffucuent amount to buy unit price $2184.0346903891777
1105,23.092188266743506,Insuffucuent amount to buy unit price $2185.7843154919133
1106,23.092188266743506,Insuffucuent amount to buy unit price $2175.4953894035643
1107,23.092188266743506,Insuffucuent amount to buy unit price $2181.7356677566727
1108,23.092188266743506,Insuffucuent amount to buy unit price $2180.917576516012
1109,23.092188266743506,Insuffucuent amount to buy unit price $2182.8393551732197
1110,23.092188266743506,Insuffucuent amount to buy unit price $2164.228638234446
1111,23.092188266743506,Insuffucuent amount to buy unit price $2163.751741221873
1112,23.092188266743506,Insuffucuent amount to buy unit price $2157.0250546951
1113,23.092188266743506,Insuffucuent amount to buy unit price $2170.844348333685
1114,23.092188266743506,Insuffucuent amount to buy unit price $2173.607707964006
1115,23.092188266743506,Insuffucuent amount to buy unit price $2170.0275126928987
1116,23.092188266743506,Insuffucuent amount to buy unit price $2166.606004931099
1117,23.092188266743506,Insuffucuent amount to buy unit price $2169.174275107533
1118,23.092188266743506,Insuffucuent amount to buy unit price $2168.442051232241
1119,23.092188266743506,Insuffucuent amount to buy unit price $2175.0250341371648
1120,23.092188266743506,Insuffucuent amount to buy unit price $2165.140184742732
1121,23.092188266743506,Insuffucuent amount to buy unit price $2172.974717639835
1122,23.092188266743506,Insuffucuent amount to buy unit price $2163.798987153194
1123,23.092188266743506,Insuffucuent amount to buy unit price $2166.8847103008293
1124,23.092188266743506,Insuffucuent amount to buy unit price $2161.696849432037
1125,23.092188266743506,Insuffucuent amount to buy unit price $2163.7642892971953
1126,23.092188266743506,Insuffucuent amount to buy unit price $2152.474202403228
1127,23.092188266743506,Insuffucuent amount to buy unit price $2152.15790898591
1128,23.092188266743506,Insuffucuent amount to buy unit price $2137.1862378748256
1129,23.092188266743506,Insuffucuent amount to buy unit price $2129.9275379423107
1130,23.092188266743506,Insuffucuent amount to buy unit price $2097.88967861446
1131,23.092188266743506,Insuffucuent amount to buy unit price $2099.66888261035
1132,23.092188266743506,Insuffucuent amount to buy unit price $2088.5664768903557
1133,23.092188266743506,Insuffucuent amount to buy unit price $2102.960097672678
1134,23.092188266743506,Insuffucuent amount to buy unit price $2098.8417090215175
1135,23.092188266743506,Insuffucuent amount to buy unit price $2070.8446046258928
1136,23.092188266743506,Insuffucuent amount to buy unit price $2036.0644144028406
1137,23.092188266743506,Insuffucuent amount to buy unit price $2000.5145000948266
1138,23.092188266743506,Insuffucuent amount to buy unit price $2037.3427445792668
1139,23.092188266743506,Insuffucuent amount to buy unit price $2113.333011556169
1140,23.092188266743506,Insuffucuent amount to buy unit price $2085.4588415417597
1141,23.092188266743506,Insuffucuent amount to buy unit price $2088.94338807252
1142,23.092188266743506,Insuffucuent amount to buy unit price $2083.243135421129
1143,23.092188266743506,Insuffucuent amount to buy unit price $2071.234846896091
1144,23.092188266743506,Insuffucuent amount to buy unit price $2077.955934007497
1145,23.092188266743506,Insuffucuent amount to buy unit price $2071.503153265697
1146,23.092188266743506,Insuffucuent amount to buy unit price $2075.397218859507
1147,23.092188266743506,Insuffucuent amount to buy unit price $2079.0328863202244
1148,23.092188266743506,Insuffucuent amount to buy unit price $2096.0656436231284
1149,23.092188266743506,Insuffucuent amount to buy unit price $2115.464013495384
1150,23.092188266743506,Insuffucuent amount to buy unit price $2119.1668640428315
1151,23.092188266743506,Insuffucuent amount to buy unit price $2112.142913316304
1152,23.092188266743506,Insuffucuent amount to buy unit price $2109.4151616563777
1153,23.092188266743506,Insuffucuent amount to buy unit price $2099.1304612950257
1154,23.092188266743506,Insuffucuent amount to buy unit price $2105.1987834090487
1155,23.092188266743506,Insuffucuent amount to buy unit price $2099.313789204664
1156,23.092188266743506,Insuffucuent amount to buy unit price $2096.959393760053
